cosmos_id,n_chimeras,representative_chimera_id,host_ra_deg,host_dec_deg,host_redshift,service,catalog_label,catalog_id,rank,match_ra_deg,match_dec_deg,separation_arcsec,match_redshift,delta_redshift,redshift_consistent,source_id,quality,ra_column,dec_column,redshift_column
392203,54,150010.75+320536.3_392203_0.01,150.2059558825375,1.8854979624334394,0.7360000014305115,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,150.20596,1.8855048,0.02872959262442804,nan,nan,,,,RAJ2000,DEJ2000,zsp
384744,7,151529.83+361319.2_384744_0.1,149.5847688901879,1.8750913789398618,0.6898999810218811,vizier,zCOSMOS_Lilly2007,J/ApJS/172/70/zcosmos3,1,149.584763,1.875092,0.021310930833137308,0.689300000667572,-0.000599980354309082,True,814317,3.5,RAJ2000,DEJ2000,z
384744,7,151529.83+361319.2_384744_0.1,149.5847688901879,1.8750913789398618,0.6898999810218811,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,149.58476,1.8751048,0.0579449805535178,0.6899,1.8978118854207082e-08,True,814317,3.5,RAJ2000,DEJ2000,zsp
383183,86,090822.54+251320.7_383183_0.001,150.29179129278478,1.8742394385474563,1.281000018119812,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,150.29179,1.8742505,0.04009198265881328,nan,nan,,,,RAJ2000,DEJ2000,zsp
388284,14,084223.80+281326.8_388284_0.003,150.47094523695287,1.881104079847274,0.4729999899864197,vizier,zCOSMOS_Lilly2007,J/ApJS/172/70/zcosmos3,1,150.470932,1.881099,0.05101759795259577,0.4724999964237213,-0.0004999935626983643,True,810362,4.5,RAJ2000,DEJ2000,z
388284,14,084223.80+281326.8_388284_0.003,150.47094523695287,1.881104079847274,0.4729999899864197,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,150.47095,1.8811022,0.018425529551288667,nan,nan,,,,RAJ2000,DEJ2000,zsp
391133,13,162458.42+423107.4_391133_0.1,150.01780349865638,1.8861006916837366,0.6575000286102295,vizier,zCOSMOS_Lilly2007,J/ApJS/172/70/zcosmos3,1,150.017807,1.886118,0.06357073421973997,0.6568999886512756,-0.0006000399589538574,True,812473,4.5,RAJ2000,DEJ2000,z
391133,13,162458.42+423107.4_391133_0.1,150.01780349865638,1.8861006916837366,0.6575000286102295,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,150.01781,1.8861015,0.023572457454859485,nan,nan,,,,RAJ2000,DEJ2000,zsp
390975,33,090321.90+415840.0_390975_0.0003,150.0716972282562,1.8866122749184597,0.4790000021457672,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,150.0717,1.8865589,0.19240833611205535,nan,nan,,,,RAJ2000,DEJ2000,zsp
386291,36,080620.01+423124.2_386291_0.001,150.12399507677887,1.879118917929503,2.396899938583374,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,150.12402,1.8791215,0.09015582660099254,nan,nan,,,,RAJ2000,DEJ2000,zsp
389679,10,142034.52+130201.5_389679_0.3,150.0887806368742,1.8832543156585402,1.4463000297546387,vizier,zCOSMOS_Lilly2007,J/ApJS/172/70/zcosmos3,1,150.08876,1.88326,0.07702085111986323,1.4455000162124634,-0.000800013542175293,True,812154,3.5,RAJ2000,DEJ2000,z
389679,10,142034.52+130201.5_389679_0.3,150.0887806368742,1.8832543156585402,1.4463000297546387,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,150.08879,1.8832529,0.03407234714430816,1.4463,-2.9754638752876872e-08,True,812154,3.5,RAJ2000,DEJ2000,zsp
386046,24,083155.08+084743.6_386046_1,149.87704037727622,1.878284825620806,0.9369999766349792,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,149.87704,1.878273,0.042593871565863375,nan,nan,,,,RAJ2000,DEJ2000,zsp
383717,18,162153.56+474405.3_383717_0.01,150.47594479300903,1.8737027283409562,0.8848999738693237,vizier,zCOSMOS_Lilly2007,J/ApJS/172/70/zcosmos3,1,150.475937,1.873707,0.03197990370735224,0.8842999935150146,-0.000599980354309082,True,810338,3.5,RAJ2000,DEJ2000,z
383717,18,162153.56+474405.3_383717_0.01,150.47594479300903,1.8737027283409562,0.8848999738693237,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,150.47595,1.8737085,0.02797730867474872,nan,nan,,,,RAJ2000,DEJ2000,zsp
382926,10,152213.71+010117.7_382926_1,150.36275899819987,1.8723316865088946,0.5131999850273132,vizier,zCOSMOS_Lilly2007,J/ApJS/172/70/zcosmos3,1,150.362747,1.872316,0.07108242519540978,0.5127000212669373,-0.0004999637603759766,True,810888,3.5,RAJ2000,DEJ2000,z
382926,10,152213.71+010117.7_382926_1,150.36275899819987,1.8723316865088946,0.5131999850273132,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,150.36279,1.8723519,0.13318398589785205,0.5132,1.497268675709762e-08,True,810888,3.5,RAJ2000,DEJ2000,zsp
384651,19,151337.07+201133.6_384651_0.3,149.55185006928747,1.8760283279700365,0.2630999982357025,vizier,zCOSMOS_Lilly2007,J/ApJS/172/70/zcosmos3,1,149.551865,1.876033,0.05629312610806092,0.26269999146461487,-0.0004000067710876465,True,814477,3.5,RAJ2000,DEJ2000,z
384651,19,151337.07+201133.6_384651_0.3,149.55185006928747,1.8760283279700365,0.2630999982357025,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,149.55183,1.8760425,0.08841581452398083,0.2631,1.7642974858844696e-09,True,814477,3.5,RAJ2000,DEJ2000,zsp
384694,16,161400.30-011006.0_384694_0.3,150.02559189270124,1.8734452343381112,0.25,vizier,zCOSMOS_Lilly2007,J/ApJS/172/70/zcosmos3,1,150.025574,1.873458,0.07909919435672988,0.24959999322891235,-0.0004000067710876465,True,812438,3.5,RAJ2000,DEJ2000,z
384694,16,161400.30-011006.0_384694_0.3,150.02559189270124,1.8734452343381112,0.25,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,150.02562,1.8734533,0.10521801708271364,0.25,0.0,True,812438,3.5,RAJ2000,DEJ2000,zsp
389461,30,091000.55+401158.5_389461_1,150.32378968478417,1.8845667700651336,2.180999994277954,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,150.32379,1.8845867,0.07175672918312824,nan,nan,,,,RAJ2000,DEJ2000,zsp
385272,13,154115.79-014208.6_385272_1,150.02250744557568,1.8756245708667696,0.5619999766349792,vizier,zCOSMOS_Lilly2007,J/ApJS/172/70/zcosmos3,1,150.022507,1.875634,0.0339827183319292,0.5615000128746033,-0.0004999637603759766,True,812453,4.5,RAJ2000,DEJ2000,z
385272,13,154115.79-014208.6_385272_1,150.02250744557568,1.8756245708667696,0.5619999766349792,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,150.02251,1.8756196,0.020117401095247928,nan,nan,,,,RAJ2000,DEJ2000,zsp
426913,10,083530.10+482625.1_426913_0.0003,150.65267476924407,1.9410780868834543,0.8004000186920166,vizier,zCOSMOS_Lilly2007,J/ApJS/172/70/zcosmos3,1,150.652679,1.941092,0.05234919571335666,0.7997999787330627,-0.0006000399589538574,True,809495,3.5,RAJ2000,DEJ2000,z
426913,10,083530.10+482625.1_426913_0.0003,150.65267476924407,1.9410780868834543,0.8004000186920166,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,150.65269,1.9410851,0.060335568745366414,nan,nan,,,,RAJ2000,DEJ2000,zsp
426162,20,100143.68+600822.6_426162_0.003,149.5885747860342,1.9413670922511823,1.2489999532699585,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,149.58855,1.9413761,0.09489138245092603,nan,nan,,,,RAJ2000,DEJ2000,zsp
424122,3,142720.14+102729.8_424122_1,149.70394765977775,1.9367788952399514,0.47429999709129333,vizier,zCOSMOS_Lilly2007,J/ApJS/172/70/zcosmos3,1,149.703934,1.936786,0.05540422416653648,0.47380000352859497,-0.0004999935626983643,True,813814,3.5,RAJ2000,DEJ2000,z
424122,3,142720.14+102729.8_424122_1,149.70394765977775,1.9367788952399514,0.47429999709129333,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,149.70395,1.9367889,0.036988245190048924,0.4743,2.9087066644173376e-09,True,813814,3.5,RAJ2000,DEJ2000,zsp
426311,7,150756.85+140549.7_426311_0.003,150.66486393721598,1.941396784583724,0.7480000257492065,vizier,zCOSMOS_Lilly2007,J/ApJS/172/70/zcosmos3,1,150.664856,1.941402,0.03417681230702237,0.7473999857902527,-0.0006000399589538574,True,809443,3.5,RAJ2000,DEJ2000,z
426311,7,150756.85+140549.7_426311_0.003,150.66486393721598,1.941396784583724,0.7480000257492065,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,150.66489,1.9414146,0.11360713567231537,nan,nan,,,,RAJ2000,DEJ2000,zsp
428506,3,025938.15+004216.3_428506_1,150.25466741539876,1.9458054341760171,0.1890999972820282,vizier,zCOSMOS_Lilly2007,J/ApJS/172/70/zcosmos3,1,150.254654,1.945806,0.048310550384273176,0.18870000541210175,-0.00039999186992645264,True,811349,3.5,RAJ2000,DEJ2000,z
428506,3,025938.15+004216.3_428506_1,150.25466741539876,1.9458054341760171,0.1890999972820282,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,150.25468,1.9458278,0.09237488350317534,nan,nan,,,,RAJ2000,DEJ2000,zsp
425960,2,141834.80+135705.8_425960_0.0003,149.918439880382,1.9416670362270219,1.0003000497817993,vizier,zCOSMOS_Lilly2007,J/ApJS/172/70/zcosmos3,1,149.918427,1.94168,0.06577005836741812,0.9995999932289124,-0.0007000565528869629,True,812878,3.5,RAJ2000,DEJ2000,z
425960,2,141834.80+135705.8_425960_0.0003,149.918439880382,1.9416670362270219,1.0003000497817993,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,149.91846,1.9416749,0.07772776389556656,nan,nan,,,,RAJ2000,DEJ2000,zsp
423895,7,154719.93+235912.8_423895_0.003,150.76946555766665,1.9370500870480327,1.2899999618530273,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,150.76945,1.9370348,0.07849802186619802,nan,nan,,,,RAJ2000,DEJ2000,zsp
425968,8,080912.47+074731.4_425968_0.01,150.53556543639067,1.9393157916569266,0.847000002861023,vizier,zCOSMOS_Lilly2007,J/ApJS/172/70/zcosmos3,1,150.535553,1.939319,0.046212020199125396,0.8464000225067139,-0.000599980354309082,True,810070,3.5,RAJ2000,DEJ2000,z
425968,8,080912.47+074731.4_425968_0.01,150.53556543639067,1.9393157916569266,0.847000002861023,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,150.53555,1.939334,0.08591511651120545,nan,nan,,,,RAJ2000,DEJ2000,zsp
429456,2,145229.08+093204.9_429456_1,149.67684418443454,1.9479077657262687,2.446899890899658,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,149.67686,1.9479412,0.13313643844462286,nan,nan,,,,RAJ2000,DEJ2000,zsp
428768,3,153625.11+282200.5_428768_1,150.51918472096213,1.946559046618268,1.7369999885559082,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,150.51917,1.9465526,0.05782630840982731,nan,nan,,,,RAJ2000,DEJ2000,zsp
425132,2,152105.03+193031.0_425132_0.03,150.19515006128972,1.9403519847901674,1.3787000179290771,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,150.19514,1.9403504,0.036646701696371936,nan,nan,,,,RAJ2000,DEJ2000,zsp
429899,12,091447.41+664140.3_429899_0.001,150.4878020102883,1.9481245429224106,1.2960000038146973,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,150.48779,1.9481237,0.043318464581546645,nan,nan,,,,RAJ2000,DEJ2000,zsp
429766,6,141906.82+055501.9_429766_0.03,150.56661008362076,1.9486136478442861,2.285399913787842,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,150.5666,1.9486796,0.24018364420007354,nan,nan,,,,RAJ2000,DEJ2000,zsp
430338,5,142808.27+174428.1_430338_0.003,150.35190422393143,1.9482720118190622,0.35019999742507935,vizier,zCOSMOS_Lilly2007,J/ApJS/172/70/zcosmos3,1,150.351913,1.948294,0.08522276431761705,0.3497999906539917,-0.0004000067710876465,True,810929,3.5,RAJ2000,DEJ2000,z
430338,5,142808.27+174428.1_430338_0.003,150.35190422393143,1.9482720118190622,0.35019999742507935,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,150.35191,1.9483169,0.16292826824811743,0.3502,2.574920665576741e-09,True,810929,3.5,RAJ2000,DEJ2000,zsp
436240,11,170111.12+251650.1_436240_0.0003,150.3904832698091,1.9570149058371094,0.9613999724388123,vizier,zCOSMOS_Lilly2007,J/ApJS/172/70/zcosmos3,1,150.390472,1.957027,0.059495841368483626,0.9606999754905701,-0.0006999969482421875,True,810774,4.5,RAJ2000,DEJ2000,z
436240,11,170111.12+251650.1_436240_0.0003,150.3904832698091,1.9570149058371094,0.9613999724388123,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,150.3905,1.9570307,0.08280222627582756,0.9616,0.00020002756118775444,True,810774,4.5,RAJ2000,DEJ2000,zsp
434452,6,164941.87+401455.9_434452_0.1,150.39024081432484,1.9554191100560407,1.2339999675750732,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,150.39026,1.955451,0.13395822433272503,nan,nan,,,,RAJ2000,DEJ2000,zsp
432603,12,100241.97+594440.6_432603_0.0001,150.2804079154222,1.9530183908948646,2.2451000213623047,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,150.28041,1.9530556,0.13416258299177788,nan,nan,,,,RAJ2000,DEJ2000,zsp
431971,6,162749.54-003421.3_431971_0.001,150.23767185196323,1.9517016495510207,1.2419999837875366,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,150.23772,1.9517025,0.17325943289907186,nan,nan,,,,RAJ2000,DEJ2000,zsp
434954,8,160515.79+250147.9_434954_0.001,150.03135444635979,1.9556521620105627,0.3702999949455261,vizier,zCOSMOS_Lilly2007,J/ApJS/172/70/zcosmos3,1,150.031357,1.955663,0.04008394277659827,0.36980000138282776,-0.0004999935626983643,True,812409,4.5,RAJ2000,DEJ2000,z
434954,8,160515.79+250147.9_434954_0.001,150.03135444635979,1.9556521620105627,0.3702999949455261,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,150.03139,1.9556479,0.1288354432254698,0.3703,5.054473894983147e-09,True,812409,4.5,RAJ2000,DEJ2000,zsp
430114,8,145432.54+343523.9_430114_0.001,150.46069979791136,1.9487974692828582,1.6030999422073364,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,150.46069,1.9488117,0.062187471618112194,nan,nan,,,,RAJ2000,DEJ2000,zsp
424177,4,163133.14+253441.8_424177_0.0003,150.14096488656838,1.9362924365164278,0.892300009727478,vizier,zCOSMOS_Lilly2007,J/ApJS/172/70/zcosmos3,1,150.140961,1.936286,0.02706398319290126,0.891700029373169,-0.000599980354309082,True,811906,3.5,RAJ2000,DEJ2000,z
424177,4,163133.14+253441.8_424177_0.0003,150.14096488656838,1.9362924365164278,0.892300009727478,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,150.14099,1.9362891,0.09115159990185431,0.8923,-9.727478045284954e-09,True,811906,3.5,RAJ2000,DEJ2000,zsp
427108,4,075737.63+201259.2_427108_0.0001,150.26576165203466,1.9442279605983315,1.2389999628067017,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,150.26575,1.9442677,0.14907798123520705,nan,nan,,,,RAJ2000,DEJ2000,zsp
428477,3,073519.39+430918.1_428477_0.3,150.20532572482406,1.9453985197703927,0.6209999918937683,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,150.20534,1.9454061,0.058160413923161715,nan,nan,,,,RAJ2000,DEJ2000,zsp
424456,1,160902.73+033549.9_424456_0.0003,149.72374513153014,1.9395122144608874,1.4464000463485718,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,149.72375,1.9395028,0.03815098592326807,nan,nan,,,,RAJ2000,DEJ2000,zsp
426126,2,135559.03-002413.6_426126_0.01,149.96636729237102,1.9428736432361238,2.3299999237060547,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,149.96634,1.9429204,0.19487316727162263,nan,nan,,,,RAJ2000,DEJ2000,zsp
423483,2,161233.16+344925.5_423483_0.03,150.35099424444482,1.9356003466875817,0.4406999945640564,vizier,zCOSMOS_Lilly2007,J/ApJS/172/70/zcosmos3,1,150.350983,1.935609,0.05106078251802466,0.44020000100135803,-0.0004999935626983643,True,810934,3.5,RAJ2000,DEJ2000,z
423483,2,161233.16+344925.5_423483_0.03,150.35099424444482,1.9356003466875817,0.4406999945640564,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,150.351,1.9356498,0.17923223696108423,nan,nan,,,,RAJ2000,DEJ2000,zsp
428725,1,155134.44+031745.4_428725_0.03,150.0146631035305,1.946759232817249,1.5289000272750854,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,150.01463,1.9467676,0.12285386237208845,nan,nan,,,,RAJ2000,DEJ2000,zsp
425127,3,080337.41+364404.5_425127_0.0003,150.35778218535407,1.9398814997773524,0.37279999256134033,vizier,zCOSMOS_Lilly2007,J/ApJS/172/70/zcosmos3,1,150.357773,1.939887,0.03852613958957258,0.37229999899864197,-0.0004999935626983643,True,810903,3.5,RAJ2000,DEJ2000,z
425127,3,080337.41+364404.5_425127_0.0003,150.35778218535407,1.9398814997773524,0.37279999256134033,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,150.35777,1.939904,0.09210462828507397,nan,nan,,,,RAJ2000,DEJ2000,zsp
423118,31,161456.56+460744.1_423118_0.0003,150.36008233151773,1.938106560120314,0.8366000056266785,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,150.36014,1.9381756,0.3237670135510547,nan,nan,,,,RAJ2000,DEJ2000,zsp
427688,3,143515.65+023221.6_427688_0.01,150.55026534051754,1.9437373939405411,0.3107999861240387,vizier,zCOSMOS_Lilly2007,J/ApJS/172/70/zcosmos3,1,150.550262,1.943741,0.01769131148106667,0.31040000915527344,-0.0003999769687652588,True,809999,3.5,RAJ2000,DEJ2000,z
427688,3,143515.65+023221.6_427688_0.01,150.55026534051754,1.9437373939405411,0.3107999861240387,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,150.55025,1.9437559,0.08651504675723166,nan,nan,,,,RAJ2000,DEJ2000,zsp
426626,2,082615.58+405806.1_426626_0.3,149.51321871742084,1.942582651417478,0.32989999651908875,vizier,zCOSMOS_Lilly2007,J/ApJS/172/70/zcosmos3,1,149.513229,1.942582,0.03707026225593896,0.3294999897480011,-0.0004000067710876465,True,814654,3.5,RAJ2000,DEJ2000,z
426626,2,082615.58+405806.1_426626_0.3,149.51321871742084,1.942582651417478,0.32989999651908875,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,149.5132,1.9426208,0.15295779434231738,nan,nan,,,,RAJ2000,DEJ2000,zsp
428685,10,152258.72+012647.4_428685_0.003,149.86873678115947,1.9465611394853946,0.328000009059906,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,149.86874,1.9465905,0.10633042283520937,nan,nan,,,,RAJ2000,DEJ2000,zsp
424632,4,152551.37+184552.0_424632_0.01,150.38478525244315,1.938476289849886,0.43320000171661377,vizier,zCOSMOS_Lilly2007,J/ApJS/172/70/zcosmos3,1,150.384781,1.938484,0.03169410970804686,0.4327000081539154,-0.0004999935626983643,True,810793,4.5,RAJ2000,DEJ2000,z
424632,4,152551.37+184552.0_424632_0.01,150.38478525244315,1.938476289849886,0.43320000171661377,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,150.3848,1.9385026,0.10856644882658703,0.4332,-1.7166137955548777e-09,True,810793,4.5,RAJ2000,DEJ2000,zsp
424390,1,142727.66+033813.0_424390_0.0001,149.9866954595891,1.9388954240020706,1.0098999738693237,vizier,zCOSMOS_Lilly2007,J/ApJS/172/70/zcosmos3,1,149.986694,1.938904,0.03131704167601744,1.0091999769210815,-0.0006999969482421875,True,812603,3.5,RAJ2000,DEJ2000,z
424390,1,142727.66+033813.0_424390_0.0001,149.9866954595891,1.9388954240020706,1.0098999738693237,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,149.98669,1.9389004,0.026584859934434924,nan,nan,,,,RAJ2000,DEJ2000,zsp
431815,3,142715.08+232911.0_431815_0.001,149.51599101291512,1.9509267923588363,0.22910000383853912,vizier,zCOSMOS_Lilly2007,J/ApJS/172/70/zcosmos3,1,149.515991,1.950932,0.01874756577765639,0.22869999706745148,-0.0004000067710876465,True,814639,3.5,RAJ2000,DEJ2000,z
431815,3,142715.08+232911.0_431815_0.001,149.51599101291512,1.9509267923588363,0.22910000383853912,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,149.51598,1.9509465,0.08126236343634445,nan,nan,,,,RAJ2000,DEJ2000,zsp
433035,1,145901.07+120752.3_433035_0.1,150.5686145176694,1.9508813523917452,0.3840000033378601,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,150.56862,1.9509021,0.07725203794723223,nan,nan,,,,RAJ2000,DEJ2000,zsp
435808,4,161227.47+162444.3_435808_0.1,149.938337562596,1.9573845739988607,0.43939998745918274,vizier,zCOSMOS_Lilly2007,J/ApJS/172/70/zcosmos3,1,149.938354,1.957389,0.06124895342117392,0.4388999938964844,-0.0004999935626983643,True,812792,3.5,RAJ2000,DEJ2000,z
435808,4,161227.47+162444.3_435808_0.1,149.938337562596,1.9573845739988607,0.43939998745918274,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,149.93835,1.9573804,0.04720406139190701,0.4394,1.2540817273531957e-08,True,812792,3.5,RAJ2000,DEJ2000,zsp
433063,8,145451.70+302500.0_433063_0.03,150.205323797894,1.9522358429034796,0.7448999881744385,vizier,zCOSMOS_Lilly2007,J/ApJS/172/70/zcosmos3,1,150.205322,1.952234,0.009266042544965318,0.7443000078201294,-0.000599980354309082,True,811606,3.5,RAJ2000,DEJ2000,z
433063,8,145451.70+302500.0_433063_0.03,150.205323797894,1.9522358429034796,0.7448999881744385,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,150.20534,1.9522401,0.06027462957460243,0.7449,1.182556153001002e-08,True,811606,3.5,RAJ2000,DEJ2000,zsp
436571,10,153512.15+463923.3_436571_0.0003,149.81637302241168,1.9588743654834924,1.2101000547409058,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,149.81641,1.9588591,0.14394506284215403,nan,nan,,,,RAJ2000,DEJ2000,zsp
407805,17,150146.52+243321.6_407805_1,149.9340388977105,1.9130538094443021,2.0162999629974365,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,149.93404,1.9130729,0.06884034096195316,nan,nan,,,,RAJ2000,DEJ2000,zsp
402405,14,083413.11+403208.3_402405_0.0001,150.342768771349,1.9041276942415468,0.8479999899864197,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,150.34277,1.9041418,0.05097278864893143,nan,nan,,,,RAJ2000,DEJ2000,zsp
400224,8,163343.16+460105.0_400224_0.001,149.8738341610137,1.9001392520653702,0.869700014591217,vizier,zCOSMOS_Lilly2007,J/ApJS/172/70/zcosmos3,1,149.87384,1.900122,0.06556449408738017,0.8690999746322632,-0.0006000399589538574,True,813088,3.5,RAJ2000,DEJ2000,z
400224,8,163343.16+460105.0_400224_0.001,149.8738341610137,1.9001392520653702,0.869700014591217,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,149.87383,1.9001259,0.05034502491479642,0.8697,-1.459121701241628e-08,True,813088,3.5,RAJ2000,DEJ2000,zsp
403826,6,074551.28+402715.0_403826_0.03,150.03584262763195,1.906509072946385,1.5677000284194946,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,150.03584,1.9065135,0.0185305996683546,nan,nan,,,,RAJ2000,DEJ2000,zsp
406638,9,085513.41+551014.1_406638_0.1,150.09409236676396,1.9102491618875745,0.8442000150680542,vizier,zCOSMOS_Lilly2007,J/ApJS/172/70/zcosmos3,1,150.094086,1.910255,0.03108828737889094,0.8435999751091003,-0.0006000399589538574,True,812120,3.5,RAJ2000,DEJ2000,z
406638,9,085513.41+551014.1_406638_0.1,150.09409236676396,1.9102491618875745,0.8442000150680542,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,150.09412,1.9102484,0.09946219107652761,0.8442,-1.5068054248779106e-08,True,812120,3.5,RAJ2000,DEJ2000,zsp
407979,19,144110.67+131520.6_407979_0.0003,149.89134596561485,1.9132458804234405,0.5270000100135803,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,149.8913,1.9132876,0.22340329899991734,nan,nan,,,,RAJ2000,DEJ2000,zsp
407979,19,144110.67+131520.6_407979_0.0003,149.89134596561485,1.9132458804234405,0.5270000100135803,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,2,149.89143,1.9131861,0.37112500778778057,nan,nan,,,,RAJ2000,DEJ2000,zsp
401229,18,160918.93+082416.4_401229_0.01,150.262923821922,1.902750863063006,0.7250000238418579,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,150.26291,1.9027108,0.15256033477159472,nan,nan,,,,RAJ2000,DEJ2000,zsp
412242,87,162423.94+331101.3_412242_0.0003,150.680346253836,1.9199158865385004,1.2920000553131104,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,150.68034,1.9199008,0.058788144459219434,nan,nan,,,,RAJ2000,DEJ2000,zsp
496869,2,161449.71+265858.8_496869_0.01,150.64154107282897,2.054792444163742,0.8414000272750854,vizier,zCOSMOS_Lilly2007,J/ApJS/172/70/zcosmos3,1,150.641541,2.054783,0.033999999079140274,0.8407999873161316,-0.0006000399589538574,True,815823,4.5,RAJ2000,DEJ2000,z
496869,2,161449.71+265858.8_496869_0.01,150.64154107282897,2.054792444163742,0.8414000272750854,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,150.64156,2.0548103,0.09364209243119541,nan,nan,,,,RAJ2000,DEJ2000,zsp
497237,6,150640.92+243033.3_497237_1,150.12067294307656,2.055247486816981,0.362199991941452,vizier,zCOSMOS_Lilly2007,J/ApJS/172/70/zcosmos3,1,150.120667,2.055244,0.02479368486477317,0.36169999837875366,-0.0004999935626983643,True,818487,3.5,RAJ2000,DEJ2000,z
497237,6,150640.92+243033.3_497237_1,150.12067294307656,2.055247486816981,0.362199991941452,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,150.12068,2.0552597,0.050771227215227054,0.3622,8.05854799557082e-09,True,818487,3.5,RAJ2000,DEJ2000,zsp
491048,4,155203.35+455944.2_491048_0.03,150.20631398169368,2.044806811535721,0.7282999753952026,vizier,zCOSMOS_Lilly2007,J/ApJS/172/70/zcosmos3,1,150.206299,2.044788,0.0865528099280884,0.7276999950408936,-0.000599980354309082,True,818041,3.5,RAJ2000,DEJ2000,z
491048,4,155203.35+455944.2_491048_0.03,150.20631398169368,2.044806811535721,0.7282999753952026,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,150.20631,2.0448174,0.04072127967138671,0.7283,2.4604797310701088e-08,True,818041,3.5,RAJ2000,DEJ2000,zsp
