cosmos_id,n_chimeras,representative_chimera_id,host_ra_deg,host_dec_deg,host_redshift,service,catalog_label,catalog_id,rank,match_ra_deg,match_dec_deg,separation_arcsec,match_redshift,delta_redshift,redshift_consistent,source_id,quality,ra_column,dec_column,redshift_column,best_match
519492,3,155732.18+442920.3_519492_0.0001,149.8900497221645,2.091081788889969,2.517699956893921,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,149.89003,2.0911036,0.10582839284815129,nan,nan,,,,RAJ2000,DEJ2000,zsp,True
519610,3,090113.21+465734.6_519610_0.3,150.4141854556805,2.0891396487516736,0.439300000667572,vizier,zCOSMOS_Lilly2007,J/ApJS/172/70/zcosmos3,1,150.414169,2.089149,0.06810334275618274,0.43880000710487366,-0.0004999935626983643,True,817037,3.5,RAJ2000,DEJ2000,z,True
519946,1,083436.22+311618.9_519946_0.3,149.90284874574317,2.0914886540498765,1.9227999448776245,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,149.90288,2.0914509,0.17639617346809647,nan,nan,,,,RAJ2000,DEJ2000,zsp,True
520537,2,160718.85+241236.6_520537_0.0003,149.8915817570348,2.0932874260902805,2.7697999477386475,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,149.89159,2.0933328,0.16601611860701435,nan,nan,,,,RAJ2000,DEJ2000,zsp,True
520656,2,153328.24+250106.0_520656_0.0001,150.64399886712926,2.0905238356754308,0.3425000011920929,vizier,zCOSMOS_Lilly2007,J/ApJS/172/70/zcosmos3,1,150.643997,2.090522,0.009422952332372671,0.34209999442100525,-0.0004000067710876465,True,815816,3.5,RAJ2000,DEJ2000,z,True
521416,2,081208.06+251038.9_521416_0.0003,149.9553551973909,2.093892584922978,2.2197999954223633,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,149.95535,2.0938969,0.02430911840842578,nan,nan,,,,RAJ2000,DEJ2000,zsp,True
522010,3,162803.47+175604.1_522010_0.3,150.04407948034586,2.09478394290844,2.062000036239624,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,150.04408,2.0947816,0.0086391746534086,nan,nan,,,,RAJ2000,DEJ2000,zsp,True
522241,11,083639.05+163410.7_522241_0.1,150.0055846063086,2.094890332343906,2.265000104904175,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,150.00562,2.0948818,0.13098462185726847,nan,nan,,,,RAJ2000,DEJ2000,zsp,True
522437,4,134839.14-001511.4_522437_0.3,150.05690438042623,2.0935447219191623,0.5515000224113464,vizier,zCOSMOS_Lilly2007,J/ApJS/172/70/zcosmos3,1,150.056915,2.093556,0.05575003662159122,0.5509999990463257,-0.000500023365020752,True,818801,4.5,RAJ2000,DEJ2000,z,True
522467,4,090601.15+481852.4_522467_0.1,149.97787151737833,2.094288309769778,0.8956999778747559,vizier,zCOSMOS_Lilly2007,J/ApJS/172/70/zcosmos3,1,149.977875,2.0943,0.04391025219240953,0.8950999975204468,-0.000599980354309082,True,819100,3.5,RAJ2000,DEJ2000,z,True
522742,5,151109.21+022218.7_522742_0.003,149.9413995105272,2.0942907600626737,0.6338000297546387,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,149.94142,2.0942752,0.09258185126800571,0.6338,-2.975463864185457e-08,True,819250,3.5,RAJ2000,DEJ2000,zsp,True
523198,4,142837.17+181711.9_523198_0.3,150.35926090719502,2.096117266951285,0.8125,vizier,zCOSMOS_Lilly2007,J/ApJS/172/70/zcosmos3,1,150.359253,2.096118,0.02856899964982257,0.8119000196456909,-0.000599980354309082,True,817340,4.5,RAJ2000,DEJ2000,z,True
523297,10,162358.25+074130.5_523297_0.0003,150.60774655874235,2.096327293195784,1.3029999732971191,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,150.60774,2.0963559,0.10565302594008467,nan,nan,,,,RAJ2000,DEJ2000,zsp,True
523458,5,024126.71-004526.2_523458_0.1,150.03616184171904,2.094133861121982,0.7350999712944031,vizier,zCOSMOS_Lilly2007,J/ApJS/172/70/zcosmos3,1,150.036163,2.094139,0.01896345597293381,0.734499990940094,-0.000599980354309082,True,818891,4.5,RAJ2000,DEJ2000,z,True
523550,1,092950.60+444234.7_523550_0.03,150.0128621090715,2.0969555948625054,0.9229999780654907,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,150.01283,2.0969665,0.12200410736109552,nan,nan,,,,RAJ2000,DEJ2000,zsp,True
524076,3,152634.83+160031.2_524076_1,150.1258496629218,2.096552376301992,0.37220001220703125,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,150.12585,2.0965543,0.007030684493170844,0.3722,-1.220703127469136e-08,True,818463,4.5,RAJ2000,DEJ2000,zsp,True
524324,2,141200.36-014103.4_524324_0.0003,149.87916988989443,2.0964846950657696,0.7443000078201294,vizier,zCOSMOS_Lilly2007,J/ApJS/172/70/zcosmos3,1,149.879166,2.096475,0.03760325873406548,0.7437000274658203,-0.000599980354309082,True,819527,3.5,RAJ2000,DEJ2000,z,True
524460,35,154356.31+055145.3_524460_0.003,149.96123278787113,2.09935613121366,2.5399999618530273,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,149.96124,2.0993345,0.08208113742203943,nan,nan,,,,RAJ2000,DEJ2000,zsp,True
524555,3,172200.41+273111.3_524555_0.003,150.36965268951542,2.097844629462921,0.7429999709129333,vizier,zCOSMOS_Lilly2007,J/ApJS/172/70/zcosmos3,1,150.369659,2.097848,0.025741730420047463,0.7423999905586243,-0.000599980354309082,True,817287,3.5,RAJ2000,DEJ2000,z,True
524710,34,032636.23-001538.5_524710_0.3,149.76853006906887,2.0996143019600577,2.3889999389648438,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,149.76854,2.0996087,0.041026256253279395,nan,nan,,,,RAJ2000,DEJ2000,zsp,True
524721,2,083045.40+450235.8_524721_0.0003,149.53721795169974,2.0981405081356446,0.18880000710487366,vizier,zCOSMOS_Lilly2007,J/ApJS/172/70/zcosmos3,1,149.537216,2.098136,0.01768304212896751,0.188400000333786,-0.0004000067710876465,True,820904,3.5,RAJ2000,DEJ2000,z,True
524763,1,160639.68+060002.7_524763_0.0003,150.1944572969394,2.098321757343046,1.6568000316619873,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,150.19446,2.0983412,0.07066586809143699,nan,nan,,,,RAJ2000,DEJ2000,zsp,True
524917,4,080213.60+340125.4_524917_0.0001,149.97551579462223,2.0992287830227485,1.197700023651123,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,149.97549,2.0992451,0.10982735114768657,nan,nan,,,,RAJ2000,DEJ2000,zsp,True
524957,2,092228.74+411222.0_524957_1,149.97190776264785,2.0976338504337138,0.6676999926567078,vizier,zCOSMOS_Lilly2007,J/ApJS/172/70/zcosmos3,1,149.971909,2.097638,0.015587579944851356,0.6671000123023987,-0.000599980354309082,True,819120,3.5,RAJ2000,DEJ2000,z,True
525079,6,164701.09+452052.0_525079_0.03,150.08479468649034,2.0978284190506993,0.7354000210762024,vizier,zCOSMOS_Lilly2007,J/ApJS/172/70/zcosmos3,1,150.084793,2.09783,0.00831891309840489,0.7347999811172485,-0.0006000399589538574,True,818688,4.5,RAJ2000,DEJ2000,z,True
525290,10,153913.47+395423.4_525290_0.003,150.2950867792339,2.1007721343838965,1.919100046157837,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,150.29514,2.1008196,0.25662795046139486,nan,nan,,,,RAJ2000,DEJ2000,zsp,True
525525,4,160227.45+153222.0_525525_0.001,150.26243033469294,2.098793128823134,0.4230000078678131,vizier,zCOSMOS_Lilly2007,J/ApJS/172/70/zcosmos3,1,150.262421,2.098805,0.05435218705878622,0.42250001430511475,-0.0004999935626983643,True,817815,4.5,RAJ2000,DEJ2000,z,True
526548,5,082222.41+414327.8_526548_0.1,150.6822821246924,2.1022010833972558,0.34279999136924744,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,150.68228,2.102217,0.057807356474702455,nan,nan,,,,RAJ2000,DEJ2000,zsp,True
526601,1,145544.19+282524.2_526601_0.003,149.95435316214883,2.1029394123721246,2.426500082015991,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,149.95438,2.1029463,0.09968424115652057,nan,nan,,,,RAJ2000,DEJ2000,zsp,True
527488,2,075057.26+353037.6_527488_0.01,150.14025905089687,2.1029626011730205,0.18569999933242798,vizier,zCOSMOS_Lilly2007,J/ApJS/172/70/zcosmos3,1,150.140259,2.102965,0.008637718112755025,0.18469999730587006,-0.0010000020265579224,True,818383,3.5,RAJ2000,DEJ2000,z,True
527786,1,022815.98-010636.5_527786_0.1,150.00604358281095,2.1025125368197504,0.30979999899864197,vizier,zCOSMOS_Lilly2007,J/ApJS/172/70/zcosmos3,1,150.006042,2.10252,0.027464243532869737,0.3093999922275543,-0.0004000067710876465,True,819007,4.5,RAJ2000,DEJ2000,z,True
528492,1,150810.38+005806.4_528492_0.03,149.71643858797694,2.104894706021615,2.9888999462127686,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,149.71645,2.104928,0.12669481668068738,nan,nan,,,,RAJ2000,DEJ2000,zsp,True
529850,9,142240.79+212644.3_529850_0.0001,149.9194946899299,2.108098152239909,3.002000093460083,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,149.91953,2.108108,0.1318844822281671,nan,nan,,,,RAJ2000,DEJ2000,zsp,True
531832,5,155018.67+083450.2_531832_0.0001,149.70989772681298,2.1110128189607225,2.277899980545044,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,149.70992,2.1110365,0.11699796931768465,nan,nan,,,,RAJ2000,DEJ2000,zsp,True
532373,3,080401.06+230922.5_532373_0.3,150.09253763897243,2.111713530680045,2.288300037384033,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,150.09251,2.1117101,0.1001968115071649,nan,nan,,,,RAJ2000,DEJ2000,zsp,True
532605,1,072928.48+423918.1_532605_0.03,149.9744542144632,2.111852087094418,3.319200038909912,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,149.97449,2.1118944,0.19944284571842402,nan,nan,,,,RAJ2000,DEJ2000,zsp,True
532692,1,105005.63+645655.5_532692_0.001,150.39019361419022,2.1111193681098746,0.3711000084877014,vizier,zCOSMOS_Lilly2007,J/ApJS/172/70/zcosmos3,1,150.390198,2.111122,0.018404441646795798,0.37059998512268066,-0.000500023365020752,True,817187,4.5,RAJ2000,DEJ2000,z,True
533244,1,170811.61+244313.3_533244_0.1,149.96584461717973,2.1124301880737684,0.800599992275238,vizier,zCOSMOS_Lilly2007,J/ApJS/172/70/zcosmos3,1,149.965836,2.112439,0.04435529289529472,0.800000011920929,-0.000599980354309082,True,700627,3.5,RAJ2000,DEJ2000,z,True
533737,1,161443.96+244742.9_533737_0.1,149.87192904213774,2.113733767620802,2.876800060272217,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,149.87195,2.1137486,0.09238991208032071,nan,nan,,,,RAJ2000,DEJ2000,zsp,True
534144,2,161400.30-011006.0_534144_0.0001,150.06930838844053,2.114526604327314,0.259799987077713,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,150.06924,2.1146286,0.4419904090513607,nan,nan,,,,RAJ2000,DEJ2000,zsp,True
534901,1,075057.26+353037.6_534901_0.001,149.96028493717003,2.1155151736538156,0.16689999401569366,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,149.96033,2.1155488,0.20232584983665633,nan,nan,,,,RAJ2000,DEJ2000,zsp,True
537141,1,090454.99+511444.5_537141_0.01,149.8400585628022,2.1156723124483765,0.21729999780654907,vizier,zCOSMOS_Lilly2007,J/ApJS/172/70/zcosmos3,1,149.840057,2.115665,0.026918498599974812,0.21690000593662262,-0.00039999186992645264,True,819686,4.5,RAJ2000,DEJ2000,z,True
537947,13,171217.43+224640.9_537947_0.001,149.8065694309251,2.1195547246636703,1.3200000524520874,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,149.80655,2.119554,0.06995213466320478,nan,nan,,,,RAJ2000,DEJ2000,zsp,True
538099,5,081934.80+474017.0_538099_0.3,150.35685070345642,2.1205196552604195,2.035399913787842,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,150.35687,2.1204891,0.13007267503852324,nan,nan,,,,RAJ2000,DEJ2000,zsp,True
538417,1,032717.23+010140.6_538417_0.003,150.24341068250283,2.1209704636320335,0.5020999908447266,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,150.24336,2.1209848,0.18949577755490316,nan,nan,,,,RAJ2000,DEJ2000,zsp,True
538989,3,161047.73+330337.5_538989_0.0003,150.40034218368558,2.1163851004633836,0.0997999981045723,vizier,zCOSMOS_Lilly2007,J/ApJS/172/70/zcosmos3,1,150.400345,2.116388,0.014546905713543121,0.09939999878406525,-0.00039999932050704956,True,817121,4.5,RAJ2000,DEJ2000,z,True
539532,1,150935.51+041845.6_539532_0.0003,149.84494106290177,2.1223082534655555,0.5376999974250793,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,149.84491,2.1223092,0.11180167888050788,nan,nan,,,,RAJ2000,DEJ2000,zsp,True
539950,2,084137.47+154648.4_539950_0.01,149.85873693814096,2.1226914833164967,1.2480000257492065,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,149.85875,2.1226838,0.054526804055821845,nan,nan,,,,RAJ2000,DEJ2000,zsp,True
540318,7,082951.49+600001.8_540318_0.001,150.57209578605963,2.1221870295096577,0.9010000228881836,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,150.57208,2.1222069,0.09133607538853533,nan,nan,,,,RAJ2000,DEJ2000,zsp,True
540419,1,091043.31+325351.5_540419_0.3,150.32799115278547,2.118999738495165,0.32260000705718994,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,150.32799,2.1190012,0.006699380332338184,0.3226,-7.057189943537878e-09,True,817483,3.5,RAJ2000,DEJ2000,zsp,True
540552,2,021249.47+003448.6_540552_0.1,150.0711373659052,2.123276473479676,1.222000002861023,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,150.07115,2.1232927,0.07401491471508503,nan,nan,,,,RAJ2000,DEJ2000,zsp,True
540557,1,022706.80-090717.0_540557_0.1,150.118456102346,2.1217540902113514,0.9580000042915344,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,150.11847,2.1217535,0.05004238147058354,nan,nan,,,,RAJ2000,DEJ2000,zsp,True
540697,12,155545.66+025116.9_540697_0.01,149.72033415281427,2.1236609837073734,1.4509999752044678,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,149.72034,2.123662,0.021351212195340693,nan,nan,,,,RAJ2000,DEJ2000,zsp,True
540890,3,155915.75+383911.2_540890_0.3,150.28623099957554,2.1244932236813314,1.340000033378601,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,150.28625,2.1244907,0.06895564558337934,nan,nan,,,,RAJ2000,DEJ2000,zsp,True
541235,1,074516.29+340457.4_541235_0.03,149.8823644968661,2.1225284785542358,0.7868000268936157,vizier,zCOSMOS_Lilly2007,J/ApJS/172/70/zcosmos3,1,149.882385,2.122523,0.07635195342457357,0.7861999869346619,-0.0006000399589538574,True,819510,3.5,RAJ2000,DEJ2000,z,True
542804,6,080731.96+262600.9_542804_0.0003,150.13601764326384,2.126306122570438,0.9570000171661377,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,150.13603,2.1263115,0.048485930883165766,nan,nan,,,,RAJ2000,DEJ2000,zsp,True
542989,8,014916.01+143816.5_542989_0.0001,150.1314631348573,2.1272207667721514,2.1679000854492188,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,150.13148,2.1272321,0.07311485698187858,nan,nan,,,,RAJ2000,DEJ2000,zsp,True
543242,2,163004.29+311957.6_543242_0.3,149.9223374221244,2.12821210780576,1.9991999864578247,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,149.92236,2.1281865,0.1228659061098393,nan,nan,,,,RAJ2000,DEJ2000,zsp,True
543310,1,092333.29+595747.8_543310_0.03,150.54405528015147,2.1266856728223615,0.8438000082969666,vizier,zCOSMOS_Lilly2007,J/ApJS/172/70/zcosmos3,1,150.544052,2.126669,0.061171149011800666,0.8432000279426575,-0.000599980354309082,True,822656,3.5,RAJ2000,DEJ2000,z,True
543905,42,081200.49+402814.3_543905_0.0001,149.78278815361244,2.128256516707208,1.7920000553131104,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,149.78279,2.1282542,0.010662065787992059,nan,nan,,,,RAJ2000,DEJ2000,zsp,True
544120,1,021333.34+003030.8_544120_0.003,150.37625088563573,2.129301205672272,2.050100088119507,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,150.37627,2.1292892,0.08121896180110431,nan,nan,,,,RAJ2000,DEJ2000,zsp,True
546533,15,155330.66+281622.8_546533_0.0001,149.83097517745784,2.1326316579020532,0.9539999961853027,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,149.83102,2.1325717,0.26942887377451236,nan,nan,,,,RAJ2000,DEJ2000,zsp,True
546739,1,110022.09+645812.9_546739_0.1,150.31154877824315,2.129764040599294,0.8751000165939331,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,150.31155,2.1297474,0.06006718109297883,0.8751,-1.6593933116482162e-08,True,823872,3.5,RAJ2000,DEJ2000,zsp,True
547026,3,152755.18+164736.1_547026_0.003,149.9500080540166,2.133526738524462,3.1445000171661377,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,149.95003,2.1334975,0.13157741426369438,nan,nan,,,,RAJ2000,DEJ2000,zsp,True
547419,2,092105.07+415359.7_547419_1,150.0395340874206,2.133864558758853,0.9980000257492065,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,150.03954,2.1338518,0.050617594653049366,nan,nan,,,,RAJ2000,DEJ2000,zsp,True
547420,4,145334.24+163417.1_547420_1,150.4067675268723,2.1332968381920834,1.8667000532150269,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,150.40678,2.133291,0.04955041654274125,nan,nan,,,,RAJ2000,DEJ2000,zsp,True
547577,6,080731.96+262600.9_547577_0.1,150.01547727015912,2.133973054945459,0.9549999833106995,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,150.01547,2.1339617,0.04852884321410158,nan,nan,,,,RAJ2000,DEJ2000,zsp,True
549009,1,151130.64+251321.9_549009_0.0003,149.8861263225386,2.134271618327636,0.3513000011444092,vizier,zCOSMOS_Lilly2007,J/ApJS/172/70/zcosmos3,1,149.886124,2.134258,0.04973286993147182,0.3508000075817108,-0.0004999935626983643,True,825951,4.5,RAJ2000,DEJ2000,z,True
550145,6,091057.49+530913.6_550145_0.003,150.01792438658273,2.138050533990273,3.087599992752075,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,150.01791,2.1380398,0.06459008371285717,nan,nan,,,,RAJ2000,DEJ2000,zsp,True
551414,1,073601.50+363933.8_551414_0.0003,150.3417659398023,2.1374131833625905,0.671500027179718,vizier,zCOSMOS_Lilly2007,J/ApJS/172/70/zcosmos3,1,150.341766,2.137404,0.03306081461156956,0.6708999872207642,-0.0006000399589538574,True,823735,3.5,RAJ2000,DEJ2000,z,True
553219,1,161608.39+514721.0_553219_0.0003,150.52320900171847,2.1416529328739426,0.5717999935150146,vizier,zCOSMOS_Lilly2007,J/ApJS/172/70/zcosmos3,1,150.523209,2.141641,0.0429583466401369,0.5713000297546387,-0.0004999637603759766,True,822785,3.5,RAJ2000,DEJ2000,z,True
553754,7,092612.49+602102.6_553754_1,150.28433183592125,2.143514592058775,1.8518999814987183,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,150.28435,2.143497,0.09099905142016661,nan,nan,,,,RAJ2000,DEJ2000,zsp,True
553863,2,150348.11+104251.4_553863_0.1,149.6383927172476,2.1424625855319612,1.3229999542236328,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,149.63838,2.1424694,0.05191236581903678,nan,nan,,,,RAJ2000,DEJ2000,zsp,True
554081,2,161413.20+260416.2_554081_0.0003,150.1768486400813,2.1426678925686105,0.12639999389648438,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,150.17688,2.1428263,0.5813190111598956,nan,nan,,,,RAJ2000,DEJ2000,zsp,True
554623,5,153028.38+005539.0_554623_0.0003,150.23888991417724,2.144177895088119,1.3220000267028809,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,150.23891,2.1441736,0.07389418208747048,nan,nan,,,,RAJ2000,DEJ2000,zsp,True
554694,1,080719.65+203248.1_554694_0.001,149.7179812868329,2.1434932635949497,0.6977999806404114,vizier,zCOSMOS_Lilly2007,J/ApJS/172/70/zcosmos3,1,149.717987,2.143481,0.04869861703214463,0.6972000002861023,-0.000599980354309082,True,826784,3.5,RAJ2000,DEJ2000,z,True
554934,3,150348.68+380911.2_554934_0.003,150.62285395988803,2.1445996690354385,1.8213000297546387,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,150.62286,2.1445887,0.045072172739401194,nan,nan,,,,RAJ2000,DEJ2000,zsp,True
554948,9,095537.32+584215.3_554948_1,150.1938669620661,2.1454769286154773,1.8398000001907349,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,150.19389,2.1454923,0.0996544769238608,nan,nan,,,,RAJ2000,DEJ2000,zsp,True
555483,1,160837.13+285348.0_555483_0.01,150.21132892047527,2.1446958930677744,0.9294000267982483,vizier,zCOSMOS_Lilly2007,J/ApJS/172/70/zcosmos3,1,150.211319,2.144683,0.058549459206909946,0.9287999868392944,-0.0006000399589538574,True,824324,3.5,RAJ2000,DEJ2000,z,True
556070,2,084136.18+541047.1_556070_0.01,150.06761362468706,2.1468798578202937,3.0118000507354736,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,150.06761,2.1467957,0.30324863712693356,nan,nan,,,,RAJ2000,DEJ2000,zsp,True
556579,6,080422.61+192638.7_556579_0.001,149.5739208701467,2.144380744419259,0.2847000062465668,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,149.57391,2.1443744,0.04528655636049332,0.2847,-6.246566763845607e-09,True,827511,3.5,RAJ2000,DEJ2000,zsp,True
556670,2,094345.20+465154.7_556670_0.3,150.15284436483546,2.1479517339360505,1.2510000467300415,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,150.15289,2.1479311,0.18019437039100578,nan,nan,,,,RAJ2000,DEJ2000,zsp,True
556872,1,075502.11+220346.8_556872_0.1,150.76931397647147,2.1459710316540277,0.39079999923706055,vizier,zCOSMOS_Lilly2007,J/ApJS/172/70/zcosmos3,1,150.769318,2.145963,0.03233464388418039,0.3903000056743622,-0.0004999935626983643,True,821651,3.5,RAJ2000,DEJ2000,z,True
557072,2,081913.88+175417.5_557072_0.3,150.25035570603245,2.144405096784406,0.37059998512268066,vizier,zCOSMOS_Lilly2007,J/ApJS/172/70/zcosmos3,1,150.250351,2.144395,0.040097728407539425,0.3700999915599823,-0.0004999935626983643,True,824116,4.5,RAJ2000,DEJ2000,z,True
557625,3,090129.28+253455.3_557625_0.0003,150.00436304157319,2.1478428691394154,1.0197999477386475,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,150.00436,2.147841,0.012845421188009912,1.0198,5.226135257885289e-08,True,825365,3.5,RAJ2000,DEJ2000,zsp,True
558594,42,080731.87+052651.0_558594_0.001,150.11702676176301,2.1495489191115618,0.7250000238418579,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,150.11705,2.1495268,0.11545346745586524,nan,nan,,,,RAJ2000,DEJ2000,zsp,True
558716,16,160202.40+401301.4_558716_0.001,150.00381550471795,2.1507232161457375,2.098599910736084,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,150.0038,2.1507199,0.05704092159058453,nan,nan,,,,RAJ2000,DEJ2000,zsp,True
558778,1,074128.90+470321.6_558778_0.003,149.69518077138184,2.149011756738354,0.3499999940395355,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,149.69518,2.1489971,0.05283718079991391,0.35,5.960464455334602e-09,True,826911,4.5,RAJ2000,DEJ2000,zsp,True
558780,3,074243.88+265701.0_558780_0.0001,150.34258263964165,2.15094677710648,2.0999999046325684,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,150.34259,2.1509421,0.03137867998581448,nan,nan,,,,RAJ2000,DEJ2000,zsp,True
558786,2,144017.02+285608.7_558786_0.01,149.9338351106939,2.151459253419704,0.3100000023841858,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,149.93378,2.151444,0.20572275462692513,nan,nan,,,,RAJ2000,DEJ2000,zsp,True
558966,2,153702.52+101151.8_558966_1,149.89934135605702,2.151546487769255,1.3170000314712524,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,149.89932,2.1515367,0.08452250896070632,nan,nan,,,,RAJ2000,DEJ2000,zsp,True
559961,4,150928.29+070235.7_559961_0.001,149.95731804344928,2.1520563268910085,0.4253999888896942,vizier,zCOSMOS_Lilly2007,J/ApJS/172/70/zcosmos3,1,149.957306,2.15205,0.048948045748948614,0.42489999532699585,-0.0004999935626983643,True,825604,3.5,RAJ2000,DEJ2000,z,True
560141,2,144005.24+100329.3_560141_0.0003,149.8120834121806,2.1533824929788414,2.264699935913086,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,149.81212,2.1534162,0.1790232531240677,nan,nan,,,,RAJ2000,DEJ2000,zsp,True
560301,3,145226.06+353912.9_560301_0.0003,150.33018002255665,2.1531163911217024,1.4110000133514404,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,150.33017,2.1531043,0.05652172859485293,nan,nan,,,,RAJ2000,DEJ2000,zsp,True
561292,1,110612.09+670307.2_561292_0.03,150.3393383909303,2.153551927866826,0.43869999051094055,vizier,zCOSMOS_Lilly2007,J/ApJS/172/70/zcosmos3,1,150.33934,2.153545,0.02560326176300319,0.4381999969482422,-0.0004999935626983643,True,823747,4.5,RAJ2000,DEJ2000,z,True
561513,1,084455.79+470334.0_561513_0.0003,150.27038480479595,2.1542138275891145,0.41530001163482666,vizier,zCOSMOS_Lilly2007,J/ApJS/172/70/zcosmos3,1,150.27037,2.154219,0.056420869796083475,0.4147999882698059,-0.000500023365020752,True,824036,4.5,RAJ2000,DEJ2000,z,True
561543,1,134512.44-023146.1_561543_0.01,150.09741423180063,2.1534258554858186,0.5192000269889832,vizier,zCOSMOS_Lilly2007,J/ApJS/172/70/zcosmos3,1,150.097412,2.153424,0.01044417580180847,0.5187000036239624,-0.000500023365020752,True,824846,3.5,RAJ2000,DEJ2000,z,True
562117,2,150935.49+412031.2_562117_0.0001,149.78701594798898,2.1552897520346295,1.3206000328063965,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,149.787,2.1552954,0.06086855227709598,nan,nan,,,,RAJ2000,DEJ2000,zsp,True
562239,2,084007.54+305611.0_562239_0.0001,149.84163024715983,2.1554417982454757,1.0210000276565552,vizier,COSMOS_Ilbert2013_zspec,J/ApJS/206/8,1,149.84164,2.1554346,0.0436176926678349,nan,nan,,,,RAJ2000,DEJ2000,zsp,True
