row_index,object_id,ID_COSMOS,COSMOS_ID0,luminosity_bin,log_stellar_mass_truth,recovered_logm,logm16,logm84,residual_log_ratio,residual_errorbar_distance_dex,errorbar_y_min,errorbar_y_max,abs_residual_log_ratio,residual_rank_in_bin
1737,074732.62+371722.9_922124_0.001,922124,922124,42 < L < 43,10.1193,7.072593858821652,4.820124478504988,7.533972333792687,-3.0467061411783494,2.5853276662073146,-5.299175521495013,-2.5853276662073146,3.0467061411783494,55
4843,165329.62+255447.3_922124_0.001,922124,922124,42 < L < 43,10.1193,7.077109426785661,5.479373084659218,7.626000237535883,-3.04219057321434,2.4932997624641184,-4.639926915340784,-2.4932997624641184,3.04219057321434,56
2690,090851.79+304331.8_922277_0.001,922277,922277,42 < L < 43,10.7506,7.713033304837262,6.987519788489712,8.179170550620032,-3.037566695162738,2.571429449379968,-3.763080211510289,-2.571429449379968,3.037566695162738,57
4127,155241.77+062200.9_558594_0.001,558594,558594,42 < L < 43,10.6406,7.603555482986094,6.773739423035118,8.392107488197675,-3.0370445170139053,2.248492511802324,-3.866860576964881,-2.248492511802324,3.0370445170139053,58
2995,103235.89+612009.4_922124_0.001,922124,922124,42 < L < 43,10.1193,7.087430721250752,5.776530584767239,7.566896378166847,-3.031869278749249,2.552403621833154,-4.342769415232762,-2.552403621833154,3.031869278749249,59
3685,151012.40+021341.5_922124_0.003,922124,922124,42 < L < 43,10.1193,7.090335164689412,5.364968261319561,7.632611225537925,-3.028964835310589,2.486688774462076,-4.75433173868044,-2.486688774462076,3.028964835310589,60
3982,154025.23+211445.6_922124_0.003,922124,922124,42 < L < 43,10.1193,7.0985349389584105,6.599706633160823,7.589674734486151,-3.0207650610415904,2.5296252655138503,-3.519593366839178,-2.5296252655138503,3.0207650610415904,61
3296,143223.80-014823.1_922124_0.001,922124,922124,42 < L < 43,10.1193,7.10610607922901,6.066406686926383,7.568606390163288,-3.0131939207709912,2.5506936098367126,-4.052893313073618,-2.5506936098367126,3.0131939207709912,62
2103,081656.20+035558.7_922124_0.001,922124,922124,42 < L < 43,10.1193,7.1072615279017,6.102642042559276,7.575368800946497,-3.0120384720983004,2.543931199053504,-4.016657957440725,-2.543931199053504,3.0120384720983004,63
3109,135750.76-011022.0_922124_0.003,922124,922124,42 < L < 43,10.1193,7.111557102289898,5.6878300197067455,7.643929034824487,-3.007742897710103,2.4753709651755136,-4.431469980293255,-2.4753709651755136,3.007742897710103,64
4260,160129.74+215700.3_922124_0.003,922124,922124,42 < L < 43,10.1193,7.130410919244519,5.8305859991935645,7.726140660507318,-2.9888890807554818,2.3931593394926827,-4.288714000806436,-2.3931593394926827,2.9888890807554818,65
3568,145859.35+041613.8_922124_0.0003,922124,922124,42 < L < 43,10.1193,7.149180548004141,5.8987116013466325,7.743566766457103,-2.97011945199586,2.3757332335428982,-4.220588398653368,-2.3757332335428982,2.97011945199586,66
1520,030227.42-071940.7_922124_0.003,922124,922124,42 < L < 43,10.1193,7.162528638851896,6.279290290435044,7.612667064771675,-2.956771361148105,2.5066329352283256,-3.8400097095649572,-2.5066329352283256,2.956771361148105,67
4013,154318.39+513042.9_922124_0.003,922124,922124,42 < L < 43,10.1193,7.176997667773555,5.7659019315201085,7.715702747547837,-2.942302332226446,2.4035972524521636,-4.353398068479892,-2.4035972524521636,2.942302332226446,68
1397,021259.59-003029.4_922124_0.001,922124,922124,42 < L < 43,10.1193,7.180823991093011,6.010924717363354,7.6443415753763,-2.938476008906989,2.4749584246237,-4.108375282636647,-2.4749584246237,2.938476008906989,69
2773,092014.12+453157.3_922124_0.001,922124,922124,42 < L < 43,10.1193,7.195887929691053,6.101931385365816,7.659640453819933,-2.923412070308948,2.4596595461800677,-4.017368614634185,-2.4596595461800677,2.923412070308948,70
3712,151326.72+035225.6_922124_0.003,922124,922124,42 < L < 43,10.1193,7.200107936548635,5.131743570743791,7.696614957959706,-2.9191920634513657,2.4226850420402952,-4.98755642925621,-2.4226850420402952,2.9191920634513657,71
4698,163533.45+293850.8_922124_0.003,922124,922124,42 < L < 43,10.1193,7.213405771907913,6.030884236817355,7.653799415058128,-2.9058942280920874,2.465500584941873,-4.088415763182645,-2.465500584941873,2.9058942280920874,72
3123,140152.79-022351.9_922124_0.003,922124,922124,42 < L < 43,10.1193,7.224138234348628,5.803566730724104,7.809587693769937,-2.8951617656513724,2.309712306230063,-4.315733269275896,-2.309712306230063,2.8951617656513724,73
3601,150249.22+142555.3_592463_0.0003,592463,592463,42 < L < 43,10.3092,7.420508501068474,5.156307825800042,7.876322035521015,-2.888691498931527,2.432877964478986,-5.152892174199959,-2.432877964478986,2.888691498931527,74
4658,163308.28+403321.4_922124_0.001,922124,922124,42 < L < 43,10.1193,7.2376663499562675,6.063183907820108,7.768711207666723,-2.8816336500437334,2.350588792333278,-4.056116092179892,-2.350588792333278,2.8816336500437334,75
2426,084310.79+395345.0_922124_0.001,922124,922124,42 < L < 43,10.1193,7.240262265586654,6.010410059099218,7.672445127091854,-2.8790377344133464,2.4468548729081467,-4.108889940900783,-2.4468548729081467,2.8790377344133464,76
3600,150243.09+111557.3_922124_0.001,922124,922124,42 < L < 43,10.1193,7.243637029376753,6.270027362818626,7.700365852963839,-2.875662970623248,2.4189341470361625,-3.8492726371813757,-2.4189341470361625,2.875662970623248,77
3638,150524.42+280932.9_357407_0.001,357407,357407,42 < L < 43,8.2615,5.391339454067182,4.680757307982066,6.931351040247832,-2.870160545932817,1.3301489597521674,-3.580742692017933,-1.3301489597521674,2.870160545932817,78
2147,082053.76+513539.1_922124_0.003,922124,922124,42 < L < 43,10.1193,7.294259026491725,6.558149614975696,7.739560677662947,-2.8250409735082758,2.3797393223370533,-3.561150385024304,-2.3797393223370533,2.8250409735082758,79
3473,145113.57+030341.0_922124_0.003,922124,922124,42 < L < 43,10.1193,7.30304047982894,5.84389512368756,7.762936314173691,-2.8162595201710605,2.3563636858263095,-4.275404876312441,-2.3563636858263095,2.8162595201710605,80
1880,075955.16+211242.6_922124_0.001,922124,922124,42 < L < 43,10.1193,7.327103159139186,6.400471227683814,7.870487402320365,-2.7921968408608144,2.2488125976796356,-3.7188287723161872,-2.2488125976796356,2.7921968408608144,81
1577,033429.44+000611.0_962307_0.001,962307,962307,42 < L < 43,9.69959,6.910516649649694,6.853557205459897,6.9640901166898415,-2.7890733503503062,2.735499883310159,-2.846032794540103,-2.735499883310159,2.7890733503503062,82
3007,103951.49+643004.2_922124_0.003,922124,922124,42 < L < 43,10.1193,7.341153762705904,6.56038116653793,7.783982455037363,-2.778146237294097,2.3353175449626375,-3.558918833462071,-2.3353175449626375,2.778146237294097,83
4659,163308.28+403321.4_922124_0.003,922124,922124,42 < L < 43,10.1193,7.348649463803129,6.090357314900622,7.845313291938126,-2.770650536196872,2.273986708061875,-4.028942685099379,-2.273986708061875,2.770650536196872,84
1704,074524.97+375436.6_922124_0.003,922124,922124,42 < L < 43,10.1193,7.369307637420828,6.433050768919559,7.785100893605135,-2.7499923625791727,2.334199106394866,-3.686249231080442,-2.334199106394866,2.7499923625791727,85
2587,085854.49+514616.0_922124_0.003,922124,922124,42 < L < 43,10.1193,7.40581835394141,6.653631605207438,7.839810494703489,-2.7134816460585904,2.279489505296512,-3.465668394792563,-2.279489505296512,2.7134816460585904,86
2774,092014.12+453157.3_922124_0.003,922124,922124,42 < L < 43,10.1193,7.420752910862351,6.872649590356665,7.840580681170739,-2.6985470891376497,2.2787193188292623,-3.246650409643336,-2.2787193188292623,2.6985470891376497,87
4824,165118.62+400124.8_962307_0.001,962307,962307,42 < L < 43,9.69959,7.007084129721459,6.725510892896568,7.563084810574122,-2.6925058702785414,2.136505189425878,-2.9740791071034325,-2.136505189425878,2.6925058702785414,88
4929,171449.08+350647.6_922124_0.003,922124,922124,42 < L < 43,10.1193,7.452989303597416,6.492373822227435,7.898548782675045,-2.6663106964025847,2.220751217324956,-3.6269261777725657,-2.220751217324956,2.6663106964025847,89
3595,150213.46+113830.0_922124_0.003,922124,922124,42 < L < 43,10.1193,7.481064379337869,6.329177910385979,7.945158935870018,-2.638235620662132,2.1741410641299823,-3.7901220896140217,-2.1741410641299823,2.638235620662132,90
4514,161940.56+254323.0_473476_0.0003,473476,473476,42 < L < 43,8.82973,6.20113766976346,3.237167418883641,6.445860895132671,-2.62859233023654,2.3838691048673293,-5.5925625811163595,-2.3838691048673293,2.62859233023654,91
1441,023204.90-010511.5_558594_0.0001,558594,558594,42 < L < 43,10.6406,8.058148157867784,6.909767055508605,8.804072581704288,-2.582451842132216,1.8365274182957116,-3.7308329444913944,-1.8365274182957116,2.582451842132216,92
2053,081343.96+054636.8_869049_0.0003,869049,869049,42 < L < 43,10.8526,8.283531660801522,7.264516919801851,9.008871141841738,-2.5690683391984788,1.8437288581582632,-3.5880830801981496,-1.8437288581582632,2.5690683391984788,93
3037,110022.09+645812.9_889497_0.003,889497,889497,42 < L < 43,10.307,7.744599716302861,6.629793235901881,8.494391662469923,-2.562400283697139,1.8126083375300768,-3.677206764098118,-1.8126083375300768,2.562400283697139,94
3049,133712.88-024752.7_558594_0.0003,558594,558594,42 < L < 43,10.6406,8.087207619660791,7.249171339252417,8.699913983057106,-2.553392380339208,1.9406860169428928,-3.3914286607475823,-1.9406860169428928,2.553392380339208,95
2130,081945.37+174751.1_558594_0.0003,558594,558594,42 < L < 43,10.6406,8.10303664650733,7.1998157588510185,8.77736132281789,-2.5375633534926685,1.8632386771821086,-3.4407842411489806,-1.8632386771821086,2.5375633534926685,96
3146,140920.79+081030.2_869049_0.003,869049,869049,42 < L < 43,10.8526,8.316390590892478,7.442714250509905,8.846181616702541,-2.5362094091075225,2.0064183832974596,-3.409885749490096,-2.0064183832974596,2.5362094091075225,97
2956,100232.95+574831.6_558594_0.0003,558594,558594,42 < L < 43,10.6406,8.11199472441779,7.258250282197243,8.761394983802681,-2.5286052755822084,1.879205016197318,-3.3823497178027564,-1.879205016197318,2.5286052755822084,98
3643,150527.60+294718.3_717776_0.0003,717776,717776,42 < L < 43,9.542,7.023797800168699,6.834492939878095,7.223890766042421,-2.5182021998313004,2.3181092339575784,-2.7075070601219045,-2.3181092339575784,2.5182021998313004,99
4275,160234.88+160041.1_558594_0.0003,558594,558594,42 < L < 43,10.6406,8.12572519447991,6.922654857383487,8.739245560529346,-2.5148748055200887,1.9013544394706532,-3.7179451426165118,-1.9013544394706532,2.5148748055200887,100
5388,073233.53+460847.9_869049_0.001,869049,869049,43 < L < 44,10.8526,8.123483839019555,7.084057331594808,8.838434586367129,-2.729116160980446,2.014165413632872,-3.7685426684051926,-2.014165413632872,2.729116160980446,1
5474,074528.93+294824.4_922124_0.01,922124,922124,43 < L < 44,10.1193,7.4804151338539455,6.33735771310602,8.002280455734025,-2.6388848661460558,2.117019544265976,-3.781942286893981,-2.117019544265976,2.6388848661460558,2
5057,022947.12-005332.4_558594_0.01,558594,558594,43 < L < 44,10.6406,8.172604584628719,7.24582672564738,8.802063539805918,-2.4679954153712806,1.8385364601940815,-3.3947732743526196,-1.8385364601940815,2.4679954153712806,3
5023,022221.33-003542.1_763682_0.003,763682,763682,43 < L < 44,10.8411,8.381246996051873,7.545181667439325,8.907707012409857,-2.459853003948128,1.9333929875901443,-3.2959183325606762,-1.9333929875901443,2.459853003948128,4
5447,074145.57+345816.0_763682_0.003,763682,763682,43 < L < 44,10.8411,8.420103735848606,7.527052171261409,9.003201161832703,-2.4209962641513947,1.8378988381672983,-3.314047828738592,-1.8378988381672983,2.4209962641513947,5
5008,021546.52+010058.2_772577_0.01,772577,772577,43 < L < 44,10.6056,8.187691004095694,7.2013318198427765,9.166005518487657,-2.417908995904307,1.4395944815123443,-3.4042681801572243,-1.4395944815123443,2.417908995904307,6
5492,074814.87+214757.1_869049_0.001,869049,869049,43 < L < 44,10.8526,8.440428836228325,7.678607320601754,8.991473303623955,-2.412171163771676,1.8611266963760453,-3.1739926793982463,-1.8611266963760453,2.412171163771676,7
5302,034528.91-004429.4_715818_0.03,715818,715818,43 < L < 44,9.83864,7.491468345755932,7.490988923630439,7.492806630886003,-2.347171654244068,2.345833369113997,-2.3476510763695613,-2.345833369113997,2.347171654244068,8
5014,021852.67-010731.6_763682_0.003,763682,763682,43 < L < 44,10.8411,8.523981907202648,7.909340235020402,8.993744661748726,-2.3171180927973527,1.8473553382512744,-2.9317597649795992,-1.8473553382512744,2.3171180927973527,9
5046,022758.52-004546.0_941379_0.003,941379,941379,43 < L < 44,10.8066,8.532356798183937,7.479071757298818,9.34216683783244,-2.2742432018160628,1.464433162167559,-3.327528242701182,-1.464433162167559,2.2742432018160628,10
5394,073510.22+282439.4_637797_0.001,637797,637797,43 < L < 44,11.1616,8.914051868361149,8.45471777795354,9.844447698431924,-2.247548131638851,1.3171523015680755,-2.7068822220464597,-1.3171523015680755,2.247548131638851,11
5433,073949.63+434352.5_785305_0.001,785305,785305,43 < L < 44,10.7981,8.72807436478957,7.8845968875517904,9.30264907335082,-2.0700256352104294,1.4954509266491804,-2.9135031124482094,-1.4954509266491804,2.0700256352104294,12
5247,032524.44-003311.6_945627_0.001,945627,945627,43 < L < 44,9.92763,7.871252049690415,7.000209788707006,8.389640716291954,-2.056377950309585,1.537989283708046,-2.9274202112929935,-1.537989283708046,2.056377950309585,13
5500,074836.11+240024.1_852484_0.01,852484,852484,43 < L < 44,10.3365,8.284048991001946,7.40908571713295,8.778728669153303,-2.052451008998053,1.557771330846696,-2.927414282867049,-1.557771330846696,2.052451008998053,14
5045,022754.38-073455.0_869049_0.03,869049,869049,43 < L < 44,10.8526,8.870686649340005,7.824843036120205,9.777954403842632,-1.981913350659996,1.0746455961573693,-3.0277569638797956,-1.0746455961573693,1.981913350659996,15
5499,074836.11+240024.1_852484_0.003,852484,852484,43 < L < 44,10.3365,8.359697275130607,7.661649823211147,8.712905915650238,-1.976802724869392,1.6235940843497614,-2.674850176788852,-1.6235940843497614,1.976802724869392,16
5121,025119.00-071059.4_687399_0.003,687399,687399,43 < L < 44,10.6801,8.705046435660247,7.728767597708058,9.319201951616238,-1.9750535643397529,1.3608980483837618,-2.951332402291942,-1.3608980483837618,1.9750535643397529,17
5100,024217.46+010642.1_274242_0.003,274242,274242,43 < L < 44,10.8961,8.981342952017767,7.966665981378657,10.303708894287814,-1.914757047982233,0.5923911057121864,-2.9294340186213432,-0.5923911057121864,1.914757047982233,18
5037,022612.41+003402.2_241745_0.03,241745,241745,43 < L < 44,10.0895,8.189519653252226,7.193282561631107,8.729893314388677,-1.899980346747773,1.3596066856113218,-2.8962174383688923,-1.3596066856113218,1.899980346747773,19
5105,024259.00-001038.3_824536_0.01,824536,824536,43 < L < 44,10.2405,8.407605915075063,7.665815487852072,8.94766843535382,-1.8328940849249375,1.2928315646461799,-2.574684512147929,-1.2928315646461799,1.8328940849249375,20
5370,072928.48+423918.1_701398_0.0003,701398,701398,43 < L < 44,10.4407,8.629218360875903,7.056897755130388,9.16544347108813,-1.8114816391240964,1.2752565289118696,-3.383802244869612,-1.2752565289118696,1.8114816391240964,21
5383,073045.09+363430.9_941379_0.003,941379,941379,43 < L < 44,10.8066,9.002209405267715,8.15332347573765,9.615659684678093,-1.8043905947322845,1.1909403153219067,-2.653276524262349,-1.1909403153219067,1.8043905947322845,22
5465,074408.40+375841.1_274242_0.001,274242,274242,43 < L < 44,10.8961,9.097810769407436,8.059679833337379,10.315000578081571,-1.7982892305925642,0.5810994219184291,-2.836420166662622,-0.5810994219184291,1.7982892305925642,23
5016,021958.68-000942.4_872296_0.01,872296,872296,43 < L < 44,10.8201,9.025683617094206,8.38261073563528,9.508830414811731,-1.7944163829057942,1.3112695851882687,-2.4374892643647197,-1.3112695851882687,1.7944163829057942,24
5440,074030.88+392119.5_820123_0.003,820123,820123,43 < L < 44,10.9468,9.190067182962215,8.463179889366595,9.611585343482965,-1.7567328170377827,1.3352146565170333,-2.483620110633403,-1.3352146565170333,1.7567328170377827,25
5335,035856.73-054023.4_727273_0.001,727273,727273,43 < L < 44,10.9312,9.244462442035488,8.563783767345024,9.68421890910106,-1.6867375579645127,1.2469810908989398,-2.3674162326549766,-1.2469810908989398,1.6867375579645127,26
5183,030657.64+000610.7_945627_0.01,945627,945627,43 < L < 44,9.92763,8.246604689934017,7.596029706984204,8.725702578454507,-1.6810253100659835,1.2019274215454931,-2.3316002930157964,-1.2019274215454931,1.6810253100659835,27
5236,032128.86-060431.1_945627_0.003,945627,945627,43 < L < 44,9.92763,8.274305927967621,7.558186420143678,8.622844370588979,-1.6533240720323796,1.3047856294110218,-2.3694435798563225,-1.3047856294110218,1.6533240720323796,28
5035,022534.20-083349.0_824536_0.03,824536,824536,43 < L < 44,10.2405,8.59270957540696,7.796177377418109,9.14289756156361,-1.6477904245930404,1.0976024384363914,-2.4443226225818915,-1.0976024384363914,1.6477904245930404,29
5481,074633.37+193010.9_774308_0.003,774308,774308,43 < L < 44,10.8026,9.164542353194602,8.376743379714318,9.748215855251068,-1.6380576468053984,1.0543841447489317,-2.425856620285682,-1.0543841447489317,1.6380576468053984,30
5363,072617.40+383449.8_259971_0.003,259971,259971,43 < L < 44,7.64749,9.25413023592712,8.420187378909683,9.639639879611902,1.606640235927121,0.772697378909684,0.772697378909684,1.9921498796119037,1.606640235927121,31
5066,023050.06+005843.2_881981_0.0003,881981,881981,43 < L < 44,10.5285,8.925353677982322,8.000349503237858,9.578061323064151,-1.6031463220176772,0.9504386769358479,-2.528150496762141,-0.9504386769358479,1.6031463220176772,32
5058,022947.12-005332.4_715818_0.01,715818,715818,43 < L < 44,9.83864,8.255404842210712,7.68727071941609,8.612689072848092,-1.5832351577892876,1.2259509271519082,-2.1513692805839097,-1.2259509271519082,1.5832351577892876,33
5395,073535.44+374450.4_271248_0.0001,271248,271248,43 < L < 44,10.5993,9.017855992123632,8.971383588347129,9.051909263389108,-1.5814440078763674,1.5473907366108914,-1.6279164116528708,-1.5473907366108914,1.5814440078763674,34
5053,022841.08+003049.4_832789_0.003,832789,832789,43 < L < 44,10.4466,8.872632547710921,8.023886976957822,9.320582541606433,-1.5739674522890788,1.1260174583935676,-2.422713023042178,-1.1260174583935676,1.5739674522890788,35
5119,025101.00+004802.9_298010_0.003,298010,298010,43 < L < 44,11.3041,9.78662385686262,9.606980164648483,9.888720945839893,-1.517476143137381,1.4153790541601088,-1.6971198353515182,-1.4153790541601088,1.517476143137381,36
5061,022959.58+004632.0_945627_0.01,945627,945627,43 < L < 44,9.92763,8.411867621489213,7.7322017293810354,8.795165651210217,-1.5157623785107877,1.1324643487897834,-2.195428270618965,-1.1324643487897834,1.5157623785107877,37
5410,073720.36+402328.2_816466_0.001,816466,816466,43 < L < 44,10.5435,9.04069757643445,8.299820808739181,9.912476258893786,-1.5028024235655495,0.6310237411062134,-2.243679191260819,-0.6310237411062134,1.5028024235655495,38
5301,034528.91-004429.4_715818_0.01,715818,715818,43 < L < 44,9.83864,8.380671342589618,7.750293311970442,8.783153047980248,-1.4579686574103814,1.055486952019752,-2.0883466880295583,-1.055486952019752,1.4579686574103814,39
5353,064902.92+284710.4_782136_0.003,782136,782136,43 < L < 44,9.39808,7.945516702678107,7.127570130848258,8.4204024725275,-1.452563297321893,0.9776775274724994,-2.2705098691517422,-0.9776775274724994,1.452563297321893,40
5280,033832.15-064546.7_706142_0.003,706142,706142,43 < L < 44,10.6836,9.268155891198589,8.746450009254685,9.69663898435854,-1.4154441088014131,0.9869610156414623,-1.9371499907453167,-0.9869610156414623,1.4154441088014131,41
5292,034222.54-055727.9_783128_0.01,783128,783128,43 < L < 44,9.41733,8.035395530589572,7.901733521434031,8.168435403081647,-1.381934469410428,1.248894596918353,-1.5155964785659686,-1.248894596918353,1.381934469410428,42
5171,030313.02-001457.4_793550_0.001,793550,793550,43 < L < 44,9.6926,8.314367221890095,7.941626439161176,8.550385305997581,-1.378232778109906,1.1422146940024192,-1.7509735608388244,-1.1422146940024192,1.378232778109906,43
5476,074601.74+255635.4_727918_0.003,727918,727918,43 < L < 44,10.3868,9.057227703500136,8.209329418064712,9.757917624143072,-1.3295722964998635,0.6288823758569269,-2.177470581935287,-0.6288823758569269,1.3295722964998635,44
5148,030000.57+004828.0_744036_0.001,744036,744036,43 < L < 44,9.98791,8.6587865884111,7.669383478938904,9.42558555437235,-1.329123411588899,0.5623244456276488,-2.318526521061095,-0.5623244456276488,1.329123411588899,45
5327,035046.73-063350.9_727918_0.01,727918,727918,43 < L < 44,10.3868,9.061518597929076,8.151266529270094,9.6651123565165,-1.3252814020709245,0.7216876434835005,-2.235533470729907,-0.7216876434835005,1.3252814020709245,46
5033,022534.20-083349.0_715818_0.03,715818,715818,43 < L < 44,9.83864,8.525793445708668,7.833531664325895,8.952338725064688,-1.3128465542913317,0.8863012749353116,-2.0051083356741044,-0.8863012749353116,1.3128465542913317,47
5116,025026.66+000903.3_782136_0.003,782136,782136,43 < L < 44,9.39808,8.093262819393551,7.114004647339764,8.600074603134635,-1.3048171806064488,0.7980053968653653,-2.2840753526602366,-0.7980053968653653,1.3048171806064488,48
5062,022959.58+004632.0_945627_0.03,945627,945627,43 < L < 44,9.92763,8.636280858257479,7.892228785345783,9.035739960942797,-1.291349141742522,0.8918900390572038,-2.0354012146542173,-0.8918900390572038,1.291349141742522,49
5032,022508.07+001707.2_717776_0.01,717776,717776,43 < L < 44,9.542,8.25243341091409,7.252882528627101,8.676465180982582,-1.2895665890859096,0.8655348190174177,-2.289117471372899,-0.8655348190174177,1.2895665890859096,50
5004,021136.42+004943.2_782700_0.0003,782700,782700,43 < L < 44,10.699,9.475903089884582,8.980688109509707,9.856272199503566,-1.2230969101154177,0.8427278004964336,-1.718311890490293,-0.8427278004964336,1.2230969101154177,51
5149,030000.57+004828.0_763682_0.001,763682,763682,43 < L < 44,10.8411,9.635839215448192,8.07240906446619,10.133377358176697,-1.2052607845518075,0.7077226418233025,-2.76869093553381,-0.7077226418233025,1.2052607845518075,52
5189,030911.64+002358.8_782136_0.0003,782136,782136,43 < L < 44,9.39808,8.20019438130982,7.77809606835895,8.466079256603447,-1.1978856186901794,0.9320007433965536,-1.61998393164105,-0.9320007433965536,1.1978856186901794,53
5005,021136.42+004943.2_782700_0.001,782700,782700,43 < L < 44,10.699,9.503613968040389,8.9831630227711,9.905843930421502,-1.1953860319596128,0.7931560695784992,-1.7158369772289017,-0.7931560695784992,1.1953860319596128,54
5414,073745.88+402146.4_782136_0.01,782136,782136,43 < L < 44,9.39808,8.25876682228921,7.237604512725833,8.786562943151015,-1.1393131777107897,0.6115170568489852,-2.1604754872741676,-0.6115170568489852,1.1393131777107897,55
5330,035214.93-044907.7_774637_0.003,774637,774637,43 < L < 44,10.1522,9.015004176874092,8.181525274992854,9.519398107759743,-1.1371958231259072,0.6328018922402556,-1.9706747250071448,-0.6328018922402556,1.1371958231259072,56
5472,074442.12+375521.5_524710_0.001,524710,524710,43 < L < 44,10.3746,9.237870878670044,8.655856415208325,9.636651384629213,-1.1367291213299549,0.7379486153707866,-1.7187435847916746,-0.7379486153707866,1.1367291213299549,57
5103,024259.00-001038.3_778171_0.03,778171,778171,43 < L < 44,9.99552,8.879808808461197,7.993077800556722,9.429194311460032,-1.1157111915388036,0.566325688539969,-2.002442199443279,-0.566325688539969,1.1157111915388036,58
5233,032040.77-010127.8_772013_0.003,772013,772013,43 < L < 44,7.71863,8.830064716925854,8.458714713138844,9.10246069709286,1.1114347169258538,0.7400847131388444,0.7400847131388444,1.3838306970928604,1.1114347169258538,59
5190,030911.64+002358.8_782136_0.001,782136,782136,43 < L < 44,9.39808,8.294142861127565,7.556113743013342,8.424915708967172,-1.1039371388724355,0.9731642910328286,-1.841966256986658,-0.9731642910328286,1.1039371388724355,60
5354,064902.92+284710.4_782136_0.01,782136,782136,43 < L < 44,9.39808,8.302612995676636,7.437505273145122,8.79595897293622,-1.095467004323364,0.6021210270637809,-1.9605747268548779,-0.6021210270637809,1.095467004323364,61
5134,025515.31-082236.0_567514_0.01,567514,567514,43 < L < 44,9.35588,8.276253355297158,7.549849399157074,8.709741477295422,-1.0796266447028433,0.6461385227045788,-1.8060306008429272,-0.6461385227045788,1.0796266447028433,62
5102,024259.00-001038.3_696789_0.01,696789,696789,43 < L < 44,9.56172,8.482197008997122,7.585013860543763,8.932607220932935,-1.079522991002877,0.6291127790670643,-1.976706139456236,-0.6291127790670643,1.079522991002877,63
5202,031208.17-063736.1_839382_0.01,839382,839382,43 < L < 44,8.92562,7.847848868697977,7.767059179599756,7.890150798771039,-1.0777711313020235,1.0354692012289612,-1.158560820400244,-1.0354692012289612,1.0777711313020235,64
5501,074851.16+343359.1_602284_0.0001,602284,602284,43 < L < 44,7.69894,8.77525510367295,8.557620872732983,8.93172333280784,1.0763151036729504,0.8586808727329824,0.8586808727329824,1.2327833328078395,1.0763151036729504,65
5482,074637.40+362241.8_480918_0.001,480918,480918,43 < L < 44,8.411,7.335441767911211,7.232539907180883,7.415438004425571,-1.0755582320887882,0.9955619955744286,-1.1784600928191162,-0.9955619955744286,1.0755582320887882,66
5123,025119.79-004831.7_771798_0.03,771798,771798,43 < L < 44,10.1231,9.049366323942255,8.131140776105903,9.605386926891915,-1.0737336760577456,0.5177130731080855,-1.9919592238940975,-0.5177130731080855,1.0737336760577456,67
5068,023204.90-010511.5_696789_0.001,696789,696789,43 < L < 44,9.56172,8.498472609859654,7.8050527883991965,8.901922497818841,-1.0632473901403454,0.6597975021811582,-1.7566672116008029,-0.6597975021811582,1.0632473901403454,68
5408,073703.71+454405.0_706708_0.001,706708,706708,43 < L < 44,8.29168,9.33505428846514,9.113250218356054,9.505948753024626,1.0433742884651416,0.8215702183560563,0.8215702183560563,1.2142687530246281,1.0433742884651416,69
5177,030508.84+010440.5_782136_0.01,782136,782136,43 < L < 44,9.39808,8.360950281004122,7.771427604056006,8.676411972512609,-1.037129718995878,0.721668027487391,-1.6266523959439938,-0.721668027487391,1.037129718995878,70
5069,023205.09+010640.2_597712_0.001,597712,597712,43 < L < 44,8.84264,7.816443994013361,7.743627942078139,7.894316864376845,-1.0261960059866384,0.9483231356231547,-1.0990120579218603,-0.9483231356231547,1.0261960059866384,71
5456,074259.57+225003.2_772013_0.003,772013,772013,43 < L < 44,7.71863,8.725935360366645,8.300156637024756,8.94853753095981,1.0073053603666446,0.5815266370247558,0.5815266370247558,1.2299075309598093,1.0073053603666446,72
5486,074642.53+265949.8_889341_0.01,889341,889341,43 < L < 44,8.46034,7.4608605716317085,7.019536523184423,7.594223075837434,-0.999479428368292,0.8661169241625668,-1.440803476815577,-0.8661169241625668,0.999479428368292,73
5407,073703.71+454405.0_706708_0.0003,706708,706708,43 < L < 44,8.29168,9.288910528171872,9.077280223069268,9.464996396978862,0.9972305281718724,0.7856002230692684,0.7856002230692684,1.173316396978862,0.9972305281718724,74
5462,074354.29+464130.1_706708_0.0001,706708,706708,43 < L < 44,8.29168,9.284649064220154,9.065377990172305,9.466033884321895,0.992969064220155,0.7736979901723053,0.7736979901723053,1.1743538843218957,0.992969064220155,75
5463,074354.29+464130.1_706708_0.0003,706708,706708,43 < L < 44,8.29168,9.277268292173895,9.075872794172994,9.462982601023006,0.9855882921738974,0.7841927941729967,0.7841927941729967,1.171302601023008,0.9855882921738974,76
5076,023342.57-074325.8_399205_0.003,399205,399205,43 < L < 44,8.21459,7.259284887010969,7.149594973868303,7.342513183220197,-0.9553051129890306,0.8720768167798028,-1.0649950261316965,-0.8720768167798028,0.9553051129890306,77
5443,074054.05+332006.3_778393_0.001,778393,778393,43 < L < 44,8.52801,7.639017894920709,7.567459669401377,7.7025265887752115,-0.888992105079291,0.8254834112247886,-0.9605503305986227,-0.8254834112247886,0.888992105079291,78
