fit_index,object_id,COSMOS_ID0,ID_COSMOS,redshift,chimera_QSO_weight,resample_weight,log_stellar_mass_truth,logLbol_QSO,logLbol_chimera,luminosity_bin,dr7q_name,dr7q_plate,dr7q_mjd,dr7q_fiber,dr7q_spectrum_id,dr7q_redshift,u_sdss,u_sdss_err,r_sdss,r_sdss_err,i_sdss,i_sdss_err,z_sdss,z_sdss_err,J_2mass,J_2mass_err,H_2mass,H_2mass_err,Ks_2mass,Ks_2mass_err,spitzer.irac.I1,spitzer.irac.I1_err,spitzer.irac.I2,spitzer.irac.I2_err
9655,034222.54-055727.9_372631_0.03,372631,372631,0.890999972820282,0.03,5.0,8.71869,45.659000396728516,44.13612165144818,44 < L < 45,034222.54-055727.9,462,51909,505,462-51909-505,0.8817000000000002,0.0004732727538794279,5.9984195104334503e-05,0.0035317596048116684,6.074021803215146e-05,0.002295409794896841,4.864043876295909e-05,0.006479896139353514,0.000180505434400402,0.013273186981678009,0.0011772352736443281,0.011439905501902103,0.0018265756079927087,0.014712005853652954,0.0027100597508251667,0.03774094954133034,0.0009328401647508144,0.07127593457698822,0.0015799269312992692
9656,034222.54-055727.9_889497_0.03,889497,889497,0.8870000243186951,0.03,1.0,10.307,45.659000396728516,44.13612165144818,44 < L < 45,034222.54-055727.9,462,51909,505,462-51909-505,0.8817000000000002,0.00038298184517771006,5.007375875720754e-05,0.0035236889962106943,6.155917071737349e-05,0.002250912133604288,5.067154415883124e-05,0.0069216894917190075,0.00018218273180536926,0.015229819342494011,0.0011775376042351127,0.014492148533463478,0.001935938373208046,0.02021530270576477,0.00277661788277328,0.0447528250515461,0.0009353043278679252,0.07743490487337112,0.0015805403236299753
9657,034334.68-062507.0_691263_0.03,691263,691263,0.8949999809265137,0.03,3848.0,10.1413,46.45399856567383,44.93111982039349,44 < L < 45,034334.68-062507.0,462,51909,557,462-51909-557,0.9042000000000001,0.005149961914867163,0.0001168528469861485,0.00984243769198656,0.0001531555171823129,0.010684868320822716,0.000138506933581084,0.01423267275094986,0.00026173199876211584,0.019953027367591858,0.0013163930270820856,0.02483052760362625,0.0018867625622078776,0.03265261650085449,0.002646340988576412,0.06330673396587372,0.000918608857318759,0.09683232754468918,0.0017377714393660426
9658,034402.85-065300.6_842575_0.001,842575,842575,3.9619998931884766,0.001,1.0,9.73866,47.54399871826172,44.54399871826172,44 < L < 45,034402.85-065300.6,462,51909,102,462-51909-102,3.9567000000000005,3.2297270990966354e-07,8.653629492982873e-07,0.000500401365570724,3.493136682664044e-05,0.0005623756442219019,4.088981950189918e-05,0.0006749959429726005,7.559339428553358e-05,0.0004516779154073447,0.0001963975082617253,-0.0001354187843389809,0.0008365061949007213,nan,nan,0.001202867366373539,6.509273953270167e-05,0.0009305869461968541,8.030435856198892e-05
9659,034430.03-005842.7_634925_0.3,634925,634925,0.28299999237060547,0.3,2.0,10.7857,45.09600067138672,44.57312192610638,44 < L < 45,034430.03-005842.7,416,51811,52,416-51811-52,0.28650000000000003,0.019709356129169464,0.0008042046683840454,0.0647437795996666,0.0008256812579929829,0.08056420087814331,0.000626265536993742,0.1285400688648224,0.001881471718661487,0.19903787970542908,0.012232490815222263,nan,nan,0.33344507217407227,0.02689315192401409,0.26938194036483765,0.004631116520613432,0.29530635476112366,0.007296356372535229
9660,034433.19-004411.3_596034_0.001,596034,596034,2.5690999031066895,0.001,5.0,8.99947,47.119998931884766,44.119998931884766,44 < L < 45,034433.19-004411.3,714,52201,12,714-52201-12,2.5648000000000004,0.0003032031818293035,2.4670658604009077e-05,0.0006292500765994191,3.5923050745623186e-05,0.0006940826424397528,4.630808689398691e-05,0.0006402167491614819,8.52608573040925e-05,0.00069624517345801,0.0001411618577549234,0.00016363398754037917,0.0007995230262167752,nan,nan,0.000853305566124618,6.696881609968841e-05,0.0006038699648343027,6.28968991804868e-05
9661,034502.22-063622.7_815212_0.001,815212,815212,2.4565000534057617,0.001,2.0,10.4863,47.16999816894531,44.16999816894531,44 < L < 45,034502.22-063622.7,463,51908,312,463-51908-312,2.4566000000000003,0.00014631226076744497,2.398618198640179e-05,0.0005592539091594517,3.3955246180994436e-05,0.0006292862817645073,3.882598684867844e-05,0.0009215530590154231,7.24134297342971e-05,0.0009477596031501889,0.0001741251180646941,0.002277435502037406,0.0006820743437856436,nan,nan,0.004884516820311546,8.419177902396768e-05,0.006035773083567619,8.149738278007135e-05
9662,034509.25-071802.4_355701_0.01,355701,355701,0.8357999920845032,0.01,6.0,10.5486,46.018001556396484,44.018001556396484,44 < L < 45,034509.25-071802.4,462,51909,14,462-51909-14,0.8424000000000001,0.0014042772818356752,4.631405681720935e-05,0.0026749754324555397,5.7016532082343474e-05,0.005516126286238432,7.093999010976404e-05,0.009217058308422565,9.934820991475135e-05,0.014939012005925179,0.0004022358625661582,0.018494633957743645,0.0008697120356373489,0.025489728897809982,0.001313470071181655,0.02877471037209034,0.00021271881996653974,0.02129744552075863,0.00023918571241665632
9663,034528.91-004429.4_490601_0.3,490601,490601,0.7127000093460083,0.3,425.0,9.27297,45.48500061035156,44.962121865071225,44 < L < 45,034528.91-004429.4,1518,52937,12,1518-52937-12,0.7130000000000001,0.009490777738392353,0.0007946046534925699,0.01402067206799984,0.0003614771121647209,0.014123615808784962,0.00030938992858864367,0.02060931734740734,0.0010358851868659258,nan,nan,0.0874951034784317,0.021460380405187607,0.10172708332538605,0.025074495002627373,0.08330102264881134,0.0030909166671335697,0.09389253705739975,0.005403734277933836
9664,034528.91-004429.4_886147_0.3,886147,886147,0.7049999833106995,0.3,21.0,10.3966,45.48500061035156,44.962121865071225,44 < L < 45,034528.91-004429.4,1518,52937,12,1518-52937-12,0.7130000000000001,0.008022903464734554,0.0007942812517285347,0.013179847039282322,0.0003598729381337762,0.015320103615522385,0.00031050658435560763,0.024975046515464783,0.0010362652828916907,nan,nan,0.10180345922708511,0.021462513133883476,0.12111471593379974,0.025078285485506058,0.1015157625079155,0.003092425875365734,0.10550562292337418,0.005404815077781677
9665,034534.10-000359.7_704594_0.1,704594,704594,0.7301999926567078,0.1,1928.0,10.95,45.527000427246094,44.527000427246094,44 < L < 45,034534.10-000359.7,1062,52619,518,1062-52619-518,0.7371000000000001,0.00420416658744216,0.00031552856671623886,0.011677095666527748,0.00021136297436896712,0.02306099608540535,0.00019705452723428607,0.03877254202961922,0.0005039282259531319,nan,nan,nan,nan,0.12612587213516235,0.008273975923657417,0.13114149868488312,0.0013542815577238798,0.11007325351238251,0.0021377159282565117
9666,034621.27-000141.5_332987_0.1,332987,332987,0.6940000057220459,0.1,11.0,9.37445,45.70600128173828,44.70600128173828,44 < L < 45,034621.27-000141.5,2638,54095,67,2638-54095-67,0.6900000000000001,0.0029972910415381193,0.0003370842896401882,0.006275205872952938,0.0013558302307501435,0.007011501118540764,0.0005373493768274784,0.010048412717878819,0.0022745118476450443,0.04555559903383255,0.004337400663644075,0.04946760833263397,0.006734644062817097,0.05345690995454788,0.008683083578944206,0.05958196893334389,0.0016627099830657244,0.05888132378458977,0.0022579734213650227
9667,034621.27-000141.5_349057_0.03,349057,349057,0.6844000220298767,0.03,7.0,9.60103,45.70600128173828,44.183122536457944,44 < L < 45,034621.27-000141.5,2638,54095,67,2638-54095-67,0.6900000000000001,0.0012803907738998532,0.00010633592319209129,0.003263677004724741,0.0004099129873793572,0.004579346161335707,0.00017060560639947653,0.006475919857621193,0.0006854146486148238,0.018697714433073997,0.0013115566689521074,0.022431904450058937,0.002147630089893937,0.0245270486921072,0.0027142087928950787,0.02568797767162323,0.0005075513035990298,0.023497354239225388,0.0006825174205005169
9668,034621.27-000141.5_349057_0.1,349057,349057,0.6844000220298767,0.1,5.0,9.60103,45.70600128173828,44.70600128173828,44 < L < 45,034621.27-000141.5,2638,54095,67,2638-54095-67,0.6900000000000001,0.0027361749671399593,0.00033649205579422414,0.006176403723657131,0.00135573570150882,0.007028965745121241,0.0005365667166188359,0.01041955966502428,0.0022740827407687902,0.047161947935819626,0.004338992293924093,0.05364224314689636,0.006742618978023529,0.058466143906116486,0.008674811571836472,0.0633150190114975,0.0016617166111245751,0.06164771690964699,0.002256047213450074
9669,034621.27-000141.5_545827_0.1,545827,545827,0.6901999711990356,0.1,1.0,9.89936,45.70600128173828,44.70600128173828,44 < L < 45,034621.27-000141.5,2638,54095,67,2638-54095-67,0.6900000000000001,0.0045449864119291306,0.0003355318622197956,0.010055586695671082,0.001357564120553434,0.013349216431379318,0.000541204703040421,0.01846507377922535,0.0022744417656213045,0.05589417740702629,0.0043388777412474155,0.06328608095645905,0.006724230013787746,0.07088276743888855,0.008668164722621441,0.07442605495452881,0.0016631509643048048,0.06979306787252426,0.0022587471175938845
9670,034621.27-000141.5_654904_0.03,654904,654904,0.6850000023841858,0.03,1.0,8.50108,45.70600128173828,44.183122536457944,44 < L < 45,034621.27-000141.5,2638,54095,67,2638-54095-67,0.6900000000000001,0.000823386013507843,0.00010291833314113319,0.0017033342737704515,0.00040867054485715926,0.0017012576572597027,0.000165869714692235,0.0024981671012938023,0.0006863072630949318,0.013055396266281605,0.0013064760714769363,0.01399344950914383,0.002103254199028015,0.015403041616082191,0.0026963651180267334,0.016961436718702316,0.0005037003429606557,0.017032597213983536,0.0006809476763010025
9671,034621.27-000141.5_663120_0.03,663120,663120,0.6859999895095825,0.03,1.0,8.92296,45.70600128173828,44.183122536457944,44 < L < 45,034621.27-000141.5,2638,54095,67,2638-54095-67,0.6900000000000001,0.001153642195276916,0.00010311922960681841,0.0021025787573307753,0.0004083121311850846,0.0024453923106193542,0.00016676654922775924,0.003312906716018915,0.0006861030124127865,0.013992934487760067,0.00130652601365,0.015645787119865417,0.0021289109718054533,0.016764428466558456,0.0027047062758356333,0.017908088862895966,0.0004984511760994792,0.01771465130150318,0.0006766573060303926
9672,034621.27-000141.5_668517_0.1,668517,668517,0.6958000063896179,0.1,3.0,9.85212,45.70600128173828,44.70600128173828,44 < L < 45,034621.27-000141.5,2638,54095,67,2638-54095-67,0.6900000000000001,0.004266935400664806,0.0003358206304255873,0.008899209089577198,0.0013569964794442058,0.011326886713504791,0.000540038279723376,0.015819737687706947,0.0022744021844118834,0.05264488607645035,0.004337150137871504,0.05932841822504997,0.00672747241333127,0.06527698040008545,0.008668842725455761,0.06969531625509262,0.0016607443103566766,0.06624331325292587,0.0022553354501724243
9673,034621.27-000141.5_672329_0.03,672329,672329,0.6909999847412109,0.03,3.0,9.88862,45.70600128173828,44.183122536457944,44 < L < 45,034621.27-000141.5,2638,54095,67,2638-54095-67,0.6900000000000001,0.000993714202195406,0.00010436888987896964,0.0029294367413967848,0.0004095296317245811,0.004403318744152784,0.0001705705071799457,0.006794518791139126,0.0006851400248706341,0.020890679210424423,0.0013128152349963784,0.02787891961634159,0.0021338695660233498,0.03454611822962761,0.002724266843870282,0.0393659882247448,0.0005129178171046078,0.033114947378635406,0.0006896022241562605
9674,034621.27-000141.5_710978_0.03,710978,710978,0.6836000084877014,0.03,95.0,10.2882,45.70600128173828,44.183122536457944,44 < L < 45,034621.27-000141.5,2638,54095,67,2638-54095-67,0.6900000000000001,0.00148960598744452,0.00010352703975513577,0.00540035218000412,0.0004130134475417435,0.009454644285142422,0.00018103585171047598,0.014685789123177528,0.0006863366579636931,0.03203556686639786,0.0013064633822068572,0.042199160903692245,0.0021236087195575237,0.050835322588682175,0.0027099535800516605,0.05403248965740204,0.0005293613066896796,0.04407517611980438,0.0006846195319667459
9675,034621.27-000141.5_778090_0.03,778090,778090,0.694100022315979,0.03,2.0,8.57242,45.70600128173828,44.183122536457944,44 < L < 45,034621.27-000141.5,2638,54095,67,2638-54095-67,0.6900000000000001,0.0007349462248384953,0.0001066149488906376,0.0015695557231083512,0.00040745839942246675,0.001591166597791016,0.0001647785829845816,0.0023939795792102814,0.0006849137134850025,0.013026238419115543,0.001306516700424254,0.01400107890367508,0.0021056386176496744,0.015230381861329079,0.002686715917661786,0.016943516209721565,0.0004994680057279766,0.016968678683042526,0.0006768280873075128
9676,034621.27-000141.5_889341_0.03,889341,889341,0.6800000071525574,0.03,1.0,8.46034,45.70600128173828,44.183122536457944,44 < L < 45,034621.27-000141.5,2638,54095,67,2638-54095-67,0.6900000000000001,0.0008268629899248481,0.00010484649828867987,0.0022339369170367718,0.00040864263428375125,0.00208799890242517,0.0001665189047344029,0.0024643680080771446,0.0006855675019323826,0.013020060956478119,0.0013069735141471028,0.014372352510690689,0.002125202678143978,0.01554480753839016,0.0027592279948294163,0.017346538603305817,0.000501333677675575,0.017134102061390877,0.0006814132793806493
9677,034621.27-000141.5_889341_0.1,889341,889341,0.6800000071525574,0.1,1.0,8.46034,45.70600128173828,44.70600128173828,44 < L < 45,034621.27-000141.5,2638,54095,67,2638-54095-67,0.6900000000000001,0.002282647183164954,0.00033602435723878443,0.005146663635969162,0.0013553521130234003,0.00453761825338006,0.0005352813168428838,0.006408007815480232,0.0022741288412362337,0.0414842925965786,0.004337608814239502,0.045582693070173264,0.006735508795827627,0.049483899027109146,0.008689002133905888,0.054973576217889786,0.0016598280053585768,0.055284466594457626,0.0022557133343070745
9678,034621.27-000141.5_963539_0.03,963539,963539,0.6990000009536743,0.03,1.0,9.28124,45.70600128173828,44.183122536457944,44 < L < 45,034621.27-000141.5,2638,54095,67,2638-54095-67,0.6900000000000001,0.0013295509852468967,0.00010965052933897823,0.0027316950727254152,0.0004091692971996963,0.0035648797638714314,0.00017013345495797694,0.004770601633936167,0.0006851798971183598,0.0159500390291214,0.0013199023669585586,0.016018163412809372,0.002145087346434593,0.019604921340942383,0.002798191737383604,0.020067766308784485,0.0005087850149720907,0.01919238455593586,0.0006830926286056638
9679,034801.96-011508.1_529850_0.001,529850,529850,3.002000093460083,0.001,6.0,7.13517,47.01499938964844,44.01499938964844,44 < L < 45,034801.96-011508.1,1242,52901,248,1242-52901-248,2.9967,4.1267565393354744e-05,1.046550187311368e-05,0.0004139379889238626,2.969796332763508e-05,0.00045503402361646295,3.3949592761928216e-05,0.0004998044460080564,6.258410576265305e-05,0.000799049623310566,0.0001695716055110097,0.00038639234844595194,0.0006265125120989978,nan,nan,0.0004535992629826069,4.0701845136936754e-05,0.000479027716210112,6.97619398124516e-05
9680,034831.88-071145.9_704449_0.1,704449,704449,0.1768999993801117,0.1,156.0,8.99357,45.06399917602539,44.06399917602539,44 < L < 45,034831.88-071145.9,463,51908,215,463-51908-215,0.1836,0.005304326303303242,0.0002606688649393618,0.0476997047662735,0.0006355128716677427,0.034736551344394684,0.0004189774044789374,0.06870141625404358,0.0012866423930972815,0.099917471408844,0.006325751543045044,0.13758282363414764,0.00772053049877286,0.20307862758636475,0.012298922054469585,0.2964712083339691,0.0063474844209849834,0.4136769771575928,0.008650941774249077
9681,034836.66-052837.2_602311_0.03,602311,602311,1.2640000581741333,0.03,8.0,10.8356,46.189998626708984,44.66711988142865,44 < L < 45,034836.66-052837.2,463,51908,465,463-51908-465,1.2715,0.0018096176208928227,7.491981523344293e-05,0.002298167673870921,5.584921746049076e-05,0.0027790723834186792,5.4490461479872465e-05,0.003060842864215374,0.0001722673187032342,nan,nan,nan,nan,0.01869054138660431,0.0024111780803650618,0.024300899356603622,0.0003168483672197908,0.03142980486154556,0.0006282302201725543
9682,034836.66-052837.2_988721_0.01,988721,988721,1.2799999713897705,0.01,1.0,11.2691,46.189998626708984,44.189998626708984,44 < L < 45,034836.66-052837.2,463,51908,465,463-51908-465,1.2715,0.000597733655013144,5.8986497606383637e-05,0.0010248045437037945,3.002378434757702e-05,0.0019956184551119804,4.713029193226248e-05,0.004613135010004044,8.387208799831569e-05,nan,nan,nan,nan,0.03342507779598236,0.0011958677787333727,0.05752969905734062,0.00027281566872261465,0.054772745817899704,0.00034228386357426643
9683,034905.37-065043.2_311441_0.01,311441,311441,3.187299966812134,0.01,3.0,9.44868,46.68199920654297,44.68199920654297,44 < L < 45,034905.37-065043.2,463,51908,188,463-51908-188,3.18,1.509202138549881e-05,2.4918657800299115e-05,0.0012273184256628156,3.5219622077420354e-05,0.0008836167398840189,4.046595859108493e-05,0.0018256109906360507,8.277253073174506e-05,0.002815326675772667,0.0006598940235562623,0.003885966259986162,0.0010054627200588584,nan,nan,0.0029527819715440273,0.00011965462908847257,0.0029768364038318396,0.0001771348324837163
9684,034905.37-065043.2_492333_0.003,492333,492333,3.1803998947143555,0.003,7.0,10.1163,46.68199920654297,44.15912046126263,44 < L < 45,034905.37-065043.2,463,51908,188,463-51908-188,3.18,6.568842763954308e-06,8.040906323003583e-06,0.0007471340359188616,3.436920087551698e-05,0.0006590845296159387,3.527065200614743e-05,0.0010546038392931223,7.091761654010043e-05,0.0016988834831863642,0.00025762937730178237,0.0023317940067499876,0.0006530488608404994,nan,nan,0.0025337128899991512,5.784672248410061e-05,0.0029085208661854267,8.802491356618702e-05
9685,035024.19-045315.5_497825_0.003,497825,497825,0.7246000170707703,0.003,30121.0,10.0705,46.551998138427734,44.0291193931474,44 < L < 45,035024.19-045315.5,463,51908,445,463-51908-445,0.7153,0.0017445757985115051,4.1864819650072604e-05,0.0039679985493421555,6.274884071899578e-05,0.007294765207916498,7.78839093982242e-05,0.00986084807664156,8.022651309147477e-05,0.013851247727870941,0.0002072157512884587,0.01640354096889496,0.000687990861479193,0.023843616247177124,0.00090362987248227,0.02490481361746788,0.0001495097967563197,0.021798893809318542,0.00020637184206862003
9686,035024.19-045315.5_576101_0.01,576101,576101,0.7163000106811523,0.01,1.0,8.13135,46.551998138427734,44.551998138427734,44 < L < 45,035024.19-045315.5,463,51908,445,463-51908-445,0.7153,0.0038994320202618837,0.00010309132630936801,0.004650901071727276,6.876429688418284e-05,0.005934396758675575,0.0001102154710679315,0.005369098391383886,0.0001483620289945975,0.005115660838782787,0.00042678622412495315,0.0035107117146253586,0.0010260986164212227,0.006349608767777681,0.0011168267810717225,0.011781161651015282,0.00029167658067308366,0.022172778844833374,0.0005363334785215557
9687,035138.03+001956.0_709103_0.3,709103,709103,0.37220001220703125,0.3,206.0,9.65997,45.277000427246094,44.754121681965756,44 < L < 45,035138.03+001956.0,1529,52930,500,1529-52930-500,0.38150000000000006,0.009782252833247185,0.0012996384175494313,0.027686916291713715,0.0006760753458365798,0.023478670045733452,0.0004838248423766345,0.05303670093417168,0.002039460465312004,nan,nan,0.15617021918296814,0.029315877705812454,nan,nan,0.16532358527183533,0.004524495918303728,0.20328637957572937,0.00714826351031661
9688,035138.03+001956.0_743071_0.3,743071,743071,0.38609999418258667,0.3,1.0,7.65804,45.277000427246094,44.754121681965756,44 < L < 45,035138.03+001956.0,1529,52930,500,1529-52930-500,0.38150000000000006,0.009364580735564232,0.0012998917372897267,0.023726163432002068,0.0006723985425196588,0.017489051446318626,0.00047912655281834304,0.04302087426185608,0.0020393875893205404,nan,nan,0.13337084650993347,0.0293122585862875,nan,nan,0.1464909017086029,0.004522860050201416,0.18614310026168823,0.007145976647734642
9689,035151.28+002422.1_575203_0.03,575203,575203,2.136899948120117,0.03,5.0,9.46524,46.52199935913086,44.99912061385052,44 < L < 45,035151.28+002422.1,1529,52930,486,1529-52930-486,2.1373,0.0011822973610833287,0.00012418749975040555,0.0017876345664262772,6.268340075621381e-05,0.001695958781056106,5.398434223025106e-05,0.0018425214802846313,0.00019027023517992347,nan,nan,nan,nan,0.013853651471436024,0.002878021216019988,0.0035117219667881727,0.00027115250122733414,0.004960993304848671,0.0005403851973824203
9690,035309.02+101242.5_772013_0.003,772013,772013,1.1820000410079956,0.003,3.0,7.71863,46.59000015258789,44.06712140730755,44 < L < 45,035309.02+101242.5,2697,54389,73,2697-54389-73,1.1818000000000002,0.0005598523421213031,4.577925574267283e-05,0.000992171815596521,3.8539525121450424e-05,0.0009983549825847149,4.861124398303218e-05,0.0009984530042856932,8.143414743244648e-05,0.001174861565232277,0.0002532356884330511,0.00011932809138670564,0.0007193972123786807,0.0017130738124251366,0.0009453694219700992,0.0015841461718082428,7.508724957006052e-05,0.0026748173404484987,0.00010518973431317136
9691,035758.47-055849.3_690429_0.01,690429,690429,1.2454999685287476,0.01,21.0,9.2908,46.3849983215332,44.3849983215332,44 < L < 45,035758.47-055849.3,464,51908,158,464-51908-158,1.2495,0.0016243160935118794,4.785343480762094e-05,0.0017687727231532335,4.331336458562873e-05,0.001850159838795662,4.737943527288735e-05,0.001561249140650034,8.325525413965806e-05,0.0021895745303481817,0.0005640265881083906,nan,nan,nan,nan,0.0038844882510602474,0.00012573938874993473,0.006303987465798855,0.0002340905775781721
9692,040945.98-062223.8_527001_0.03,527001,527001,0.6263999938964844,0.03,14.0,10.0029,46.17100143432617,44.648122689045834,44 < L < 45,040945.98-062223.8,465,51910,116,465-51910-116,0.6321000000000001,0.007793671917170286,9.872208465822041e-05,0.017871344462037086,0.00016708197654224932,0.021881183609366417,0.00015217480540741235,0.027853045612573624,0.00023134816728997976,0.033304840326309204,0.0011934749782085419,0.039894603192806244,0.0021907102782279253,0.04828309267759323,0.0025480117183178663,0.04904196411371231,0.0005836536874994636,0.04761633276939392,0.0008090664050541818
9693,041152.80-055523.4_698607_0.1,698607,698607,0.36640000343322754,0.1,2041.0,10.155,45.00600051879883,44.00600051879883,44 < L < 45,041152.80-055523.4,465,51910,20,465-51910-20,0.36110000000000003,0.005218327045440674,0.0002312227588845417,0.019141193479299545,0.0001989980082726106,0.02318139560520649,0.00018981601169798523,0.03949921950697899,0.0005395457847043872,nan,nan,0.09049227088689804,0.006863673683255911,0.13008111715316772,0.010190092027187347,0.08269254863262177,0.0011937079252675176,0.09377525746822357,0.0020386972464621067
9694,041204.51-045052.0_685788_0.03,685788,685788,0.4722999930381775,0.03,287.0,9.54916,46.012001037597656,44.48912229231732,44 < L < 45,041204.51-045052.0,465,51910,639,465-51910-639,0.46520000000000006,0.008297246880829334,0.00011258712038397789,0.015064537525177002,0.00021360050595831126,0.015485454350709915,0.00021631036361213773,0.021146919578313828,0.0002771494328044355,0.02066658064723015,0.0010902381036430597,0.027321556583046913,0.0019533110316842794,0.03229368478059769,0.002840870525687933,0.02928915247321129,0.0005443844711408019,0.03218352422118187,0.0007649724138900638
9695,041920.33+075840.6_696727_0.1,696727,696727,0.7207000255584717,0.1,44.0,10.2498,45.53200149536133,44.53200149536133,44 < L < 45,041920.33+075840.6,2826,54389,429,2826-54389-429,0.7278000000000001,0.0007954876055009663,0.0004150264721829444,0.006416333373636007,0.00016453750140499324,0.0092121921479702,0.00014143763110041618,0.013282068073749542,0.00043913573608733714,nan,nan,0.03787621483206749,0.006327145732939243,nan,nan,0.059393078088760376,0.0010080464417114854,0.07017182558774948,0.0019494275329634547
9696,041920.33+075840.6_696789_0.03,696789,696789,0.7278000116348267,0.03,2.0,9.56172,45.53200149536133,44.00912275008099,44 < L < 45,041920.33+075840.6,2826,54389,429,2826-54389-429,0.7278000000000001,0.00023140372650232166,0.0001264617167180404,0.00173264741897583,5.638034417643212e-05,0.0020129699259996414,5.423976108431816e-05,0.0027687656693160534,0.0001489990099798888,nan,nan,0.009131060913205147,0.0020047109574079514,nan,nan,0.011250273324549198,0.0003032083623111248,0.014606006443500519,0.0005837028729729354
9697,041920.33+075840.6_715818_0.03,715818,715818,0.718999981880188,0.03,2.0,9.83864,45.53200149536133,44.00912275008099,44 < L < 45,041920.33+075840.6,2826,54389,429,2826-54389-429,0.7278000000000001,0.0001888026890810579,0.0001305680925725028,0.001609184080734849,5.867962318006903e-05,0.0016782453749328852,5.84151603106875e-05,0.0020672373939305544,0.0001488264970248565,nan,nan,0.006703000515699387,0.0020181031432002783,nan,nan,0.006602074019610882,0.0002953836810775101,0.00919898971915245,0.0005846924614161253
9698,041920.33+075840.6_784305_0.03,784305,784305,0.734000027179718,0.03,4.0,10.0766,45.53200149536133,44.00912275008099,44 < L < 45,041920.33+075840.6,2826,54389,429,2826-54389-429,0.7278000000000001,0.0002652300172485411,0.00013042570208199322,0.0022470150142908096,6.171823770273477e-05,0.0035408311523497105,6.504678458441049e-05,0.005408573430031538,0.0001495333999628201,nan,nan,0.014339866116642952,0.002015289617702365,nan,nan,0.01873670145869255,0.0003200620994903147,0.016791772097349167,0.0005928374594077468
9699,041920.33+075840.6_821352_0.03,821352,821352,0.7279999852180481,0.03,9.0,10.5367,45.53200149536133,44.00912275008099,44 < L < 45,041920.33+075840.6,2826,54389,429,2826-54389-429,0.7278000000000001,0.0002935586962848902,0.0001282805169466883,0.0026474567130208015,6.418015254894271e-05,0.004762424621731043,6.940380262676626e-05,0.008176279254257679,0.0001489178102929145,nan,nan,0.029618585482239723,0.002040850231423974,nan,nan,0.05602036416530609,0.00038744459743611515,0.044288963079452515,0.0006099790916778147
9700,041920.33+075840.6_821352_0.1,821352,821352,0.7279999852180481,0.1,3.0,10.5367,45.53200149536133,44.53200149536133,44 < L < 45,041920.33+075840.6,2826,54389,429,2826-54389-429,0.7278000000000001,0.000578988459892571,0.00041534090996719897,0.0057030897587537766,0.0001615915389265865,0.007866262458264828,0.00013734077219851315,0.01218586415052414,0.0004384530184324831,nan,nan,0.04350850731134415,0.006338675040751696,nan,nan,0.06889986991882324,0.0010065857786685228,0.06273483484983444,0.0019454529974609613
9701,041920.33+075840.6_824536_0.03,824536,824536,0.7279999852180481,0.03,3.0,10.2405,45.53200149536133,44.00912275008099,44 < L < 45,041920.33+075840.6,2826,54389,429,2826-54389-429,0.7278000000000001,0.00013931604917161167,0.00012833904474973679,0.0016502074431627989,5.695109211956151e-05,0.0022126499097794294,5.7543747971067205e-05,0.003504254389554262,0.00014674250269308686,nan,nan,0.012514205649495125,0.002040777588263154,nan,nan,0.023817066103219986,0.00033879964030347764,0.021101560443639755,0.000599903694819659
9702,044428.77+122111.7_551108_0.1,551108,551108,0.09200000017881393,0.1,9.0,7.97463,45.45399856567383,44.45399856567383,44 < L < 45,044428.77+122111.7,2669,54086,451,2669-54086-451,0.0893,0.46283236145973206,0.01729532890021801,0.4009421467781067,0.004762261640280485,0.31696635484695435,0.003158275969326496,0.3390093445777893,0.004294198006391525,0.4300702214241028,0.012210454791784286,0.8269416689872742,0.020609337836503983,1.5059493780136108,0.030652416869997978,2.8569798469543457,0.06376311928033829,4.202831745147705,0.07806935906410217
9703,044428.77+122111.7_684326_0.3,684326,684326,0.09210000187158585,0.3,17.0,7.07636,45.45399856567383,44.93111982039349,44 < L < 45,044428.77+122111.7,2669,54086,451,2669-54086-451,0.0893,1.3832045793533325,0.051885951310396194,1.1868447065353394,0.014284241013228893,0.9320578575134277,0.009471895173192024,0.9941660165786743,0.012880504131317139,1.2661893367767334,0.03662988916039467,2.4557783603668213,0.061810463666915894,4.491670608520508,0.0919327512383461,8.558121681213379,0.19128915667533875,12.599390029907227,0.23420795798301697
9704,061027.62+625553.1_618595_0.001,618595,618595,2.7574000358581543,0.001,17.0,9.47395,47.0989990234375,44.0989990234375,44 < L < 45,061027.62+625553.1,2301,53712,123,2301-53712-123,2.7557000000000005,7.491842552553862e-05,1.3109101928421296e-05,0.00047387322410941124,3.111296609858982e-05,0.00044991972390562296,3.809188274317421e-05,0.0005414863699115813,7.674426160519943e-05,0.00026151712518185377,0.00013121619122102857,nan,nan,nan,nan,0.0009675630717538297,4.403975253808312e-05,0.0012605664087459445,6.757742812624201e-05
9705,061835.71+650717.6_669135_0.001,669135,669135,1.4589999914169312,0.001,7.0,10.3635,47.055999755859375,44.055999755859375,44 < L < 45,061835.71+650717.6,2299,53711,565,2299-53711-565,1.453,0.00036904262378811836,2.8853153708041646e-05,0.000835603685118258,3.070063394261524e-05,0.0009205748792737722,3.7966397940181196e-05,0.0014584183227270842,6.663569365628064e-05,0.0028180463705211878,0.00018335292406845838,0.004142222926020622,0.0007510216673836112,0.004857614636421204,0.0009203412919305265,0.012631267309188843,0.00012258000788278878,0.017169279977679253,0.00012624957889784127
