status,action,row_index,chimera_id,cosmos_id,dr7q_spectrum_id,chimera_redshift,dr7q_redshift,chimera_qso_weight,spectrum_path,n_pixels,n_valid_pixels,wave_min,wave_max,galaxy_spectrum_path,qso_spectrum_path
success,created,1498,134015.10+013932.6_795237_0.1,795237,529-52025-246,0.3774999976158142,0.37610000000000005,0.1,/home/nicho/GRAHSP_my/My-AGN-research-repository/spectra_workflow/outputs/all_chimera_spectra/spectra/134015.10+013932.6_795237_0.1_spectrum.ecsv,1447,1447,5505.10595703125,9196.359863282565,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_52_20.597.fits,/home/nicho/GRAHSP_my/data/dr7q_spectra/spec-529-52025-0246.fits
success,created,1505,081528.38+412515.4_795237_0.03,795237,546-52205-7,0.3774999976158142,0.37620000000000003,0.03,/home/nicho/GRAHSP_my/My-AGN-research-repository/spectra_workflow/outputs/all_chimera_spectra/spectra/081528.38+412515.4_795237_0.03_spectrum.ecsv,1457,1457,5505.10595703125,9221.887207032574,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_52_20.597.fits,/home/nicho/GRAHSP_my/data/dr7q_spectra/spec-546-52205-0007.fits
success,created,1506,162114.39+181949.7_801731_0.3,801731,2970-54589-292,0.12479999661445618,0.12490000000000001,0.3,/home/nicho/GRAHSP_my/My-AGN-research-repository/spectra_workflow/outputs/all_chimera_spectra/spectra/162114.39+181949.7_801731_0.3_spectrum.ecsv,1440,1440,5505.10595703125,9178.49072265625,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T13_00_40.307.fits,/home/nicho/GRAHSP_my/data/dr7q_spectra/spec-2970-54589-0292.fits
success,created,1508,144931.30+121850.6_795149_0.01,795149,1712-53531-40,0.7006999850273132,0.7103,0.01,/home/nicho/GRAHSP_my/My-AGN-research-repository/spectra_workflow/outputs/all_chimera_spectra/spectra/144931.30+121850.6_795149_0.01_spectrum.ecsv,1434,1434,5505.10595703125,9163.17431640625,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_45_33.683.fits,/home/nicho/GRAHSP_my/data/dr7q_spectra/spec-1712-53531-0040.fits
success,created,1509,160630.53+371339.6_801326_0.3,801326,1682-53173-609,0.6783000230789185,0.6769000000000001,0.3,/home/nicho/GRAHSP_my/My-AGN-research-repository/spectra_workflow/outputs/all_chimera_spectra/spectra/160630.53+371339.6_801326_0.3_spectrum.ecsv,1449,1449,5505.10595703125,9201.465332032567,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_46_10.220.fits,/home/nicho/GRAHSP_my/data/dr7q_spectra/spec-1682-53173-0609.fits
success,created,1515,145000.93+025423.8_795813_1,795813,537-52027-606,0.43070000410079956,0.43110000000000004,1.0,/home/nicho/GRAHSP_my/My-AGN-research-repository/spectra_workflow/outputs/all_chimera_spectra/spectra/145000.93+025423.8_795813_1_spectrum.ecsv,1450,1450,5505.10595703125,9204.018066407567,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_48_07.933.fits,/home/nicho/GRAHSP_my/data/dr7q_spectra/spec-537-52027-0606.fits
success,created,1518,153751.12+023411.0_801326_0.3,801326,593-52026-77,0.6783000230789185,0.6805000000000001,0.3,/home/nicho/GRAHSP_my/My-AGN-research-repository/spectra_workflow/outputs/all_chimera_spectra/spectra/153751.12+023411.0_801326_0.3_spectrum.ecsv,1445,1445,5505.10595703125,9191.254394532563,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_46_10.220.fits,/home/nicho/GRAHSP_my/data/dr7q_spectra/spec-593-52026-0077.fits
success,created,1530,162129.16+243856.0_795149_0.01,795149,1575-53493-11,0.7006999850273132,0.6993,0.01,/home/nicho/GRAHSP_my/My-AGN-research-repository/spectra_workflow/outputs/all_chimera_spectra/spectra/162129.16+243856.0_795149_0.01_spectrum.ecsv,1457,1457,5505.10595703125,9221.88720703125,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_45_33.683.fits,/home/nicho/GRAHSP_my/data/dr7q_spectra/spec-1575-53493-0011.fits
success,created,1531,080742.12+412817.1_796934_0.001,796934,545-52202-536,0.5188999772071838,0.5128,0.001,/home/nicho/GRAHSP_my/My-AGN-research-repository/spectra_workflow/outputs/all_chimera_spectra/spectra/080742.12+412817.1_796934_0.001_spectrum.ecsv,1467,1467,5505.10595703125,9247.414550782583,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T13_01_05.747.fits,/home/nicho/GRAHSP_my/data/dr7q_spectra/spec-545-52202-0536.fits
success,created,1532,080607.17+500336.8_799898_0.1,799898,1780-53090-125,0.3138999938964844,0.32180000000000003,0.1,/home/nicho/GRAHSP_my/My-AGN-research-repository/spectra_workflow/outputs/all_chimera_spectra/spectra/080607.17+500336.8_799898_0.1_spectrum.ecsv,1423,1423,5505.10595703125,9135.094238282543,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_59_49.050.fits,/home/nicho/GRAHSP_my/data/dr7q_spectra/spec-1780-53090-0125.fits
success,created,1533,081136.70+475842.7_800620_0.1,800620,438-51884-609,0.6129999756813049,0.6048000000000001,0.1,/home/nicho/GRAHSP_my/My-AGN-research-repository/spectra_workflow/outputs/all_chimera_spectra/spectra/081136.70+475842.7_800620_0.1_spectrum.ecsv,1472,1472,5505.10595703125,9260.178222657589,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_46_45.037.fits,/home/nicho/GRAHSP_my/data/dr7q_spectra/spec-438-51884-0609.fits
success,created,1534,103110.06+633245.9_789051_1,789051,772-52375-530,0.43549999594688416,0.42810000000000004,1.0,/home/nicho/GRAHSP_my/My-AGN-research-repository/spectra_workflow/outputs/all_chimera_spectra/spectra/103110.06+633245.9_789051_1_spectrum.ecsv,1468,1468,5505.10595703125,9249.967285157585,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_48_23.797.fits,/home/nicho/GRAHSP_my/data/dr7q_spectra/spec-772-52375-0530.fits
success,created,1535,162547.41+320037.2_789138_0.1,789138,1684-53239-100,0.8985000252723694,0.9018000000000002,0.1,/home/nicho/GRAHSP_my/My-AGN-research-repository/spectra_workflow/outputs/all_chimera_spectra/spectra/162547.41+320037.2_789138_0.1_spectrum.ecsv,1440,1440,5505.10595703125,9178.49072265625,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_52_49.333.fits,/home/nicho/GRAHSP_my/data/dr7q_spectra/spec-1684-53239-0100.fits
success,created,1539,080413.77+204153.8_791514_0.01,791514,1922-53315-443,0.42910000681877136,0.4338000000000001,0.01,/home/nicho/GRAHSP_my/My-AGN-research-repository/spectra_workflow/outputs/all_chimera_spectra/spectra/080413.77+204153.8_791514_0.01_spectrum.ecsv,1440,1440,5505.10595703125,9178.49072265756,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T13_01_44.837.fits,/home/nicho/GRAHSP_my/data/dr7q_spectra/spec-1922-53315-0443.fits
success,created,1541,144542.42+091815.3_788215_0.3,788215,1713-53827-285,0.656499981880188,0.6599,0.3,/home/nicho/GRAHSP_my/My-AGN-research-repository/spectra_workflow/outputs/all_chimera_spectra/spectra/144542.42+091815.3_788215_0.3_spectrum.ecsv,1437,1437,5505.10595703125,9170.83251953125,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_50_15.470.fits,/home/nicho/GRAHSP_my/data/dr7q_spectra/spec-1713-53827-0285.fits
success,created,1542,145424.33+304658.3_792533_0.3,792533,1843-53816-62,0.46540001034736633,0.46530000000000005,0.3,/home/nicho/GRAHSP_my/My-AGN-research-repository/spectra_workflow/outputs/all_chimera_spectra/spectra/145424.33+304658.3_792533_0.3_spectrum.ecsv,1452,1452,5505.10595703125,9209.12353515757,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_45_04.167.fits,/home/nicho/GRAHSP_my/data/dr7q_spectra/spec-1843-53816-0062.fits
success,created,1546,154341.64+385319.3_791514_0.003,791514,1680-53171-137,0.42910000681877136,0.43200000000000005,0.003,/home/nicho/GRAHSP_my/My-AGN-research-repository/spectra_workflow/outputs/all_chimera_spectra/spectra/154341.64+385319.3_791514_0.003_spectrum.ecsv,1441,1441,5505.10595703125,9181.04345703256,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T13_01_44.837.fits,/home/nicho/GRAHSP_my/data/dr7q_spectra/spec-1680-53171-0137.fits
success,created,1549,075101.86+335647.3_787192_0.01,787192,756-52577-157,0.47999998927116394,0.48210000000000003,0.01,/home/nicho/GRAHSP_my/My-AGN-research-repository/spectra_workflow/outputs/all_chimera_spectra/spectra/075101.86+335647.3_787192_0.01_spectrum.ecsv,1440,1440,5505.10595703125,9178.49072265756,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_58_51.213.fits,/home/nicho/GRAHSP_my/data/dr7q_spectra/spec-756-52577-0157.fits
success,created,1550,150309.15+325522.2_784577_0.0003,784577,1648-53171-459,0.7347999811172485,0.7443000000000001,0.0003,/home/nicho/GRAHSP_my/My-AGN-research-repository/spectra_workflow/outputs/all_chimera_spectra/spectra/150309.15+325522.2_784577_0.0003_spectrum.ecsv,1429,1429,5505.10595703125,9150.41064453125,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_51_58.720.fits,/home/nicho/GRAHSP_my/data/dr7q_spectra/spec-1648-53171-0459.fits
success,created,1551,160457.83+410007.3_792533_0.0001,792533,1335-52824-171,0.46540001034736633,0.46280000000000004,0.0001,/home/nicho/GRAHSP_my/My-AGN-research-repository/spectra_workflow/outputs/all_chimera_spectra/spectra/160457.83+410007.3_792533_0.0001_spectrum.ecsv,1449,1449,5505.10595703125,9201.465332032567,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_45_04.167.fits,/home/nicho/GRAHSP_my/data/dr7q_spectra/spec-1335-52824-0171.fits
success,created,1554,141010.75+114158.4_789792_0.001,789792,1705-53848-372,0.5015000104904175,0.49810000000000004,0.001,/home/nicho/GRAHSP_my/My-AGN-research-repository/spectra_workflow/outputs/all_chimera_spectra/spectra/141010.75+114158.4_789792_0.001_spectrum.ecsv,1462,1462,5505.10595703125,9234.65087890625,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_50_32.923.fits,/home/nicho/GRAHSP_my/data/dr7q_spectra/spec-1705-53848-0372.fits
success,created,1555,160141.30+262729.7_792152_0.0001,792152,1655-53523-581,0.6477000117301941,0.6460000000000001,0.0001,/home/nicho/GRAHSP_my/My-AGN-research-repository/spectra_workflow/outputs/all_chimera_spectra/spectra/160141.30+262729.7_792152_0.0001_spectrum.ecsv,1451,1451,5505.10595703125,9206.57080078125,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T13_00_31.817.fits,/home/nicho/GRAHSP_my/data/dr7q_spectra/spec-1655-53523-0581.fits
success,created,1557,154553.48+093620.5_785148_1,785148,1725-54266-581,0.6729000210762024,0.6649,1.0,/home/nicho/GRAHSP_my/My-AGN-research-repository/spectra_workflow/outputs/all_chimera_spectra/spectra/154553.48+093620.5_785148_1_spectrum.ecsv,1470,1470,5505.10595703125,9255.07275390625,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_55_27.967.fits,/home/nicho/GRAHSP_my/data/dr7q_spectra/spec-1725-54266-0581.fits
success,created,1564,144514.97+150414.2_784891_0.03,784891,2763-54507-259,0.37529999017715454,0.3688,0.03,/home/nicho/GRAHSP_my/My-AGN-research-repository/spectra_workflow/outputs/all_chimera_spectra/spectra/144514.97+150414.2_784891_0.03_spectrum.ecsv,1457,1457,5505.10595703125,9221.88720703125,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_55_07.527.fits,/home/nicho/GRAHSP_my/data/dr7q_spectra/spec-2763-54507-0259.fits
success,created,1565,090059.31+185432.6_792533_0.0001,792533,2285-53700-272,0.46540001034736633,0.47400000000000003,0.0001,/home/nicho/GRAHSP_my/My-AGN-research-repository/spectra_workflow/outputs/all_chimera_spectra/spectra/090059.31+185432.6_792533_0.0001_spectrum.ecsv,1421,1421,5505.10595703125,9129.988769532541,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_45_04.167.fits,/home/nicho/GRAHSP_my/data/dr7q_spectra/spec-2285-53700-0272.fits
success,created,1567,080413.77+204153.8_789051_1,789051,1922-53315-443,0.43549999594688416,0.4338000000000001,1.0,/home/nicho/GRAHSP_my/My-AGN-research-repository/spectra_workflow/outputs/all_chimera_spectra/spectra/080413.77+204153.8_789051_1_spectrum.ecsv,1456,1456,5505.10595703125,9219.334472657574,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_48_23.797.fits,/home/nicho/GRAHSP_my/data/dr7q_spectra/spec-1922-53315-0443.fits
success,created,1571,082604.66+425435.8_789490_0.001,789490,761-52266-440,0.7032999992370605,0.7099000000000001,0.001,/home/nicho/GRAHSP_my/My-AGN-research-repository/spectra_workflow/outputs/all_chimera_spectra/spectra/082604.66+425435.8_789490_0.001_spectrum.ecsv,1440,1440,5505.10595703125,9178.49072265625,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T13_00_02.067.fits,/home/nicho/GRAHSP_my/data/dr7q_spectra/spec-761-52266-0440.fits
success,created,1575,133633.74-010429.0_787192_1,787192,912-52427-372,0.47999998927116394,0.48040000000000005,1.0,/home/nicho/GRAHSP_my/My-AGN-research-repository/spectra_workflow/outputs/all_chimera_spectra/spectra/133633.74-010429.0_787192_1_spectrum.ecsv,1453,1453,5505.10595703125,9211.67626953257,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_58_51.213.fits,/home/nicho/GRAHSP_my/data/dr7q_spectra/spec-912-52427-0372.fits
success,created,1576,081527.70+453452.6_789792_0.001,789792,441-51868-275,0.5015000104904175,0.5023000000000001,0.001,/home/nicho/GRAHSP_my/My-AGN-research-repository/spectra_workflow/outputs/all_chimera_spectra/spectra/081527.70+453452.6_789792_0.001_spectrum.ecsv,1440,1440,5505.10595703125,9178.49072265625,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_50_32.923.fits,/home/nicho/GRAHSP_my/data/dr7q_spectra/spec-441-51868-0275.fits
success,created,1579,183239.12+794426.3_784157_0.3,784157,2802-54326-445,0.560699999332428,0.5534000000000001,0.3,/home/nicho/GRAHSP_my/My-AGN-research-repository/spectra_workflow/outputs/all_chimera_spectra/spectra/183239.12+794426.3_784157_0.3_spectrum.ecsv,1467,1467,5505.10595703125,9247.41455078125,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_52_10.977.fits,/home/nicho/GRAHSP_my/data/dr7q_spectra/spec-2802-54326-0445.fits
success,created,1586,080439.54+315809.4_790030_0.03,790030,1061-52641-541,0.374099999666214,0.37400000000000005,0.03,/home/nicho/GRAHSP_my/My-AGN-research-repository/spectra_workflow/outputs/all_chimera_spectra/spectra/080439.54+315809.4_790030_0.03_spectrum.ecsv,1447,1447,5505.10595703125,9196.359863282565,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_53_12.863.fits,/home/nicho/GRAHSP_my/data/dr7q_spectra/spec-1061-52641-0541.fits
success,created,1587,030214.27-072021.0_793039_0.03,793039,458-51929-463,0.7386000156402588,0.7358000000000001,0.03,/home/nicho/GRAHSP_my/My-AGN-research-repository/spectra_workflow/outputs/all_chimera_spectra/spectra/030214.27-072021.0_793039_0.03_spectrum.ecsv,1461,1461,5505.10595703125,9232.09814453125,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_53_07.107.fits,/home/nicho/GRAHSP_my/data/dr7q_spectra/spec-458-51929-0463.fits
success,created,1589,170403.54+315628.0_786631_1,786631,973-52426-55,0.5324000120162964,0.5247,1.0,/home/nicho/GRAHSP_my/My-AGN-research-repository/spectra_workflow/outputs/all_chimera_spectra/spectra/170403.54+315628.0_786631_1_spectrum.ecsv,1471,1471,5505.10595703125,9257.625488282587,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_56_47.867.fits,/home/nicho/GRAHSP_my/data/dr7q_spectra/spec-973-52426-0055.fits
success,created,1590,154133.84+410125.6_789051_0.1,789051,1053-52468-285,0.43549999594688416,0.43500000000000005,0.1,/home/nicho/GRAHSP_my/My-AGN-research-repository/spectra_workflow/outputs/all_chimera_spectra/spectra/154133.84+410125.6_789051_0.1_spectrum.ecsv,1447,1447,5505.10595703125,9196.359863282565,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_48_23.797.fits,/home/nicho/GRAHSP_my/data/dr7q_spectra/spec-1053-52468-0285.fits
success,created,1592,082146.37+325348.9_792533_0.003,792533,862-52325-160,0.46540001034736633,0.46090000000000003,0.003,/home/nicho/GRAHSP_my/My-AGN-research-repository/spectra_workflow/outputs/all_chimera_spectra/spectra/082146.37+325348.9_792533_0.003_spectrum.ecsv,1457,1457,5505.10595703125,9221.887207032574,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_45_04.167.fits,/home/nicho/GRAHSP_my/data/dr7q_spectra/spec-862-52325-0160.fits
success,created,1596,164539.12+284828.7_790574_0.01,790574,1342-52793-249,0.7275999784469604,0.7268000000000001,0.01,/home/nicho/GRAHSP_my/My-AGN-research-repository/spectra_workflow/outputs/all_chimera_spectra/spectra/164539.12+284828.7_790574_0.01_spectrum.ecsv,1446,1446,5505.10595703125,9193.80712890625,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_50_31.687.fits,/home/nicho/GRAHSP_my/data/dr7q_spectra/spec-1342-52793-0249.fits
success,created,1597,024259.00-001038.3_784577_1,784577,706-52199-71,0.7347999811172485,0.7327000000000001,1.0,/home/nicho/GRAHSP_my/My-AGN-research-repository/spectra_workflow/outputs/all_chimera_spectra/spectra/024259.00-001038.3_784577_1_spectrum.ecsv,1458,1458,5505.10595703125,9224.43994140625,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_51_58.720.fits,/home/nicho/GRAHSP_my/data/dr7q_spectra/spec-706-52199-0071.fits
success,created,1600,083057.22+163123.6_784577_0.0003,784577,2274-53726-574,0.7347999811172485,0.7297000000000001,0.0003,/home/nicho/GRAHSP_my/My-AGN-research-repository/spectra_workflow/outputs/all_chimera_spectra/spectra/083057.22+163123.6_784577_0.0003_spectrum.ecsv,1464,1464,5505.10595703125,9239.75634765625,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_51_58.720.fits,/home/nicho/GRAHSP_my/data/dr7q_spectra/spec-2274-53726-0574.fits
success,created,1603,160211.49+141053.4_788704_0.1,788704,2521-54538-5,0.2824000120162964,0.2766,0.1,/home/nicho/GRAHSP_my/My-AGN-research-repository/spectra_workflow/outputs/all_chimera_spectra/spectra/160211.49+141053.4_788704_0.1_spectrum.ecsv,1468,1468,5505.10595703125,9249.96728515625,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T13_01_11.083.fits,/home/nicho/GRAHSP_my/data/dr7q_spectra/spec-2521-54538-0005.fits
success,created,1605,024308.18-000127.0_789557_1,789557,707-52177-398,0.6690000295639038,0.6787000000000001,1.0,/home/nicho/GRAHSP_my/My-AGN-research-repository/spectra_workflow/outputs/all_chimera_spectra/spectra/024308.18-000127.0_789557_1_spectrum.ecsv,1433,1433,5505.10595703125,9160.621582032552,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_51_34.970.fits,/home/nicho/GRAHSP_my/data/dr7q_spectra/spec-707-52177-0398.fits
success,created,1606,153529.84+382009.2_792152_0.0001,792152,1294-52753-468,0.6477000117301941,0.6464000000000001,0.0001,/home/nicho/GRAHSP_my/My-AGN-research-repository/spectra_workflow/outputs/all_chimera_spectra/spectra/153529.84+382009.2_792152_0.0001_spectrum.ecsv,1453,1453,5505.10595703125,9211.67626953125,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T13_00_31.817.fits,/home/nicho/GRAHSP_my/data/dr7q_spectra/spec-1294-52753-0468.fits
success,created,1607,030313.02-001457.4_789490_0.001,789490,411-51817-198,0.7032999992370605,0.6999000000000001,0.001,/home/nicho/GRAHSP_my/My-AGN-research-repository/spectra_workflow/outputs/all_chimera_spectra/spectra/030313.02-001457.4_789490_0.001_spectrum.ecsv,1452,1452,5505.10595703125,9209.12353515625,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T13_00_02.067.fits,/home/nicho/GRAHSP_my/data/dr7q_spectra/spec-411-51817-0198.fits
success,created,1610,154143.65+251500.7_792533_1,792533,1849-53846-257,0.46540001034736633,0.46980000000000005,1.0,/home/nicho/GRAHSP_my/My-AGN-research-repository/spectra_workflow/outputs/all_chimera_spectra/spectra/154143.65+251500.7_792533_1_spectrum.ecsv,1434,1434,5505.10595703125,9163.174316407552,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_45_04.167.fits,/home/nicho/GRAHSP_my/data/dr7q_spectra/spec-1849-53846-0257.fits
success,created,1611,091159.23+330748.6_789138_0.3,789138,2961-54550-345,0.8985000252723694,0.8956000000000001,0.3,/home/nicho/GRAHSP_my/My-AGN-research-repository/spectra_workflow/outputs/all_chimera_spectra/spectra/091159.23+330748.6_789138_0.3_spectrum.ecsv,1461,1461,5505.10595703125,9232.09814453125,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_52_49.333.fits,/home/nicho/GRAHSP_my/data/dr7q_spectra/spec-2961-54550-0345.fits
success,created,1612,153531.21+373520.4_791514_0.01,791514,1294-52753-191,0.42910000681877136,0.43510000000000004,0.01,/home/nicho/GRAHSP_my/My-AGN-research-repository/spectra_workflow/outputs/all_chimera_spectra/spectra/153531.21+373520.4_791514_0.01_spectrum.ecsv,1430,1430,5505.10595703125,9152.963378907549,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T13_01_44.837.fits,/home/nicho/GRAHSP_my/data/dr7q_spectra/spec-1294-52753-0191.fits
success,created,1615,083646.48+115323.4_791514_0.03,791514,2426-53795-172,0.42910000681877136,0.43570000000000003,0.03,/home/nicho/GRAHSP_my/My-AGN-research-repository/spectra_workflow/outputs/all_chimera_spectra/spectra/083646.48+115323.4_791514_0.03_spectrum.ecsv,1427,1427,5505.10595703125,9145.305175782547,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T13_01_44.837.fits,/home/nicho/GRAHSP_my/data/dr7q_spectra/spec-2426-53795-0172.fits
success,created,1618,162806.93+173110.8_789051_0.01,789051,2207-53558-350,0.43549999594688416,0.42700000000000005,0.01,/home/nicho/GRAHSP_my/My-AGN-research-repository/spectra_workflow/outputs/all_chimera_spectra/spectra/162806.93+173110.8_789051_0.01_spectrum.ecsv,1475,1475,5505.10595703125,9267.83642578259,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_48_23.797.fits,/home/nicho/GRAHSP_my/data/dr7q_spectra/spec-2207-53558-0350.fits
success,created,1619,031208.17-063736.1_790030_0.01,790030,459-51924-453,0.374099999666214,0.37340000000000007,0.01,/home/nicho/GRAHSP_my/My-AGN-research-repository/spectra_workflow/outputs/all_chimera_spectra/spectra/031208.17-063736.1_790030_0.01_spectrum.ecsv,1460,1460,5505.10595703125,9229.545410157578,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_53_12.863.fits,/home/nicho/GRAHSP_my/data/dr7q_spectra/spec-459-51924-0453.fits
success,created,1620,150836.56+165714.5_790574_0.01,790574,2779-54540-25,0.7275999784469604,0.7254,0.01,/home/nicho/GRAHSP_my/My-AGN-research-repository/spectra_workflow/outputs/all_chimera_spectra/spectra/150836.56+165714.5_790574_0.01_spectrum.ecsv,1454,1454,5505.10595703125,9214.22900390625,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_50_31.687.fits,/home/nicho/GRAHSP_my/data/dr7q_spectra/spec-2779-54540-0025.fits
success,created,1621,143514.68+204542.9_788673_0.3,788673,2788-54553-141,0.5494999885559082,0.5469,0.3,/home/nicho/GRAHSP_my/My-AGN-research-repository/spectra_workflow/outputs/all_chimera_spectra/spectra/143514.68+204542.9_788673_0.3_spectrum.ecsv,1447,1447,5505.10595703125,9196.35986328125,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_51_42.090.fits,/home/nicho/GRAHSP_my/data/dr7q_spectra/spec-2788-54553-0141.fits
success,created,1623,024126.71-004526.2_784577_0.01,784577,408-51821-92,0.7347999811172485,0.7254,0.01,/home/nicho/GRAHSP_my/My-AGN-research-repository/spectra_workflow/outputs/all_chimera_spectra/spectra/024126.71-004526.2_784577_0.01_spectrum.ecsv,1471,1471,5505.10595703125,9257.62548828125,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_51_58.720.fits,/home/nicho/GRAHSP_my/data/dr7q_spectra/spec-408-51821-0092.fits
success,created,1624,153910.61+325648.8_790574_0.0001,790574,1581-53149-385,0.7275999784469604,0.7246000000000001,0.0001,/home/nicho/GRAHSP_my/My-AGN-research-repository/spectra_workflow/outputs/all_chimera_spectra/spectra/153910.61+325648.8_790574_0.0001_spectrum.ecsv,1460,1460,5505.10595703125,9229.54541015625,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_50_31.687.fits,/home/nicho/GRAHSP_my/data/dr7q_spectra/spec-1581-53149-0385.fits
success,created,1630,092945.44+441435.1_793053_0.3,793053,870-52325-455,0.3255999982357025,0.32920000000000005,0.3,/home/nicho/GRAHSP_my/My-AGN-research-repository/spectra_workflow/outputs/all_chimera_spectra/spectra/092945.44+441435.1_793053_0.3_spectrum.ecsv,1442,1442,5505.10595703125,9183.59619140756,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_51_17.107.fits,/home/nicho/GRAHSP_my/data/dr7q_spectra/spec-870-52325-0455.fits
success,created,1631,085905.54+310522.9_784577_0.01,784577,1590-52974-440,0.7347999811172485,0.7422000000000001,0.01,/home/nicho/GRAHSP_my/My-AGN-research-repository/spectra_workflow/outputs/all_chimera_spectra/spectra/085905.54+310522.9_784577_0.01_spectrum.ecsv,1439,1439,5505.10595703125,9175.93798828125,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_51_58.720.fits,/home/nicho/GRAHSP_my/data/dr7q_spectra/spec-1590-52974-0440.fits
success,created,1632,022612.41+003402.2_791514_0.03,791514,704-52205-541,0.42910000681877136,0.42340000000000005,0.03,/home/nicho/GRAHSP_my/My-AGN-research-repository/spectra_workflow/outputs/all_chimera_spectra/spectra/022612.41+003402.2_791514_0.03_spectrum.ecsv,1466,1466,5505.10595703125,9244.861816407582,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T13_01_44.837.fits,/home/nicho/GRAHSP_my/data/dr7q_spectra/spec-704-52205-0541.fits
