row_index,chimera_id,cosmos_id,candidate_input_rank,galaxy_spectrum_path,galaxy_spectrum_path_relative,candidate_source_origin,target_redshift_for_scoring,candidate_status,galaxy_spectrum_snr_source,galaxy_spectrum_snr_median,galaxy_spectrum_snr_p16,galaxy_spectrum_snr_p84,galaxy_spectrum_snr_n_pixels,galaxy_spectrum_wave_min,galaxy_spectrum_wave_max,galaxy_spectrum_error_column,selected_for_composite
9330,163956.35+112758.7_846921_1,846921,0,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_51_25.407.fits,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_51_25.407.fits,source_match_audit,0.9988999962806702,ok,flux_mad_fallback,2.3518773989221917,2.3518773989221917,2.3518773989221917,1642,5505.10595703125,9694.5791015625,ERR,True
9332,161456.18+413055.8_843568_0.1,843568,0,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_49_18.627.fits,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_49_18.627.fits,source_match_audit,0.18700000643730164,ok,flux_mad_fallback,4.73126943359778,4.73126943359778,4.73126943359778,1642,5505.10595703125,9694.5791015625,ERR,True
9335,083148.87+042939.0_849421_1,849421,0,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_58_49.730.fits,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_58_49.730.fits,source_match_audit,0.17759999632835388,ok,flux_mad_fallback,8.44729703630527,8.44729703630527,8.44729703630527,1642,5505.10595703125,9694.5791015625,ERR,True
9336,024831.08-005025.7_854642_0.01,854642,0,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_49_06.133.fits,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_49_06.133.fits,source_match_audit,0.8801000118255615,ok,flux_mad_fallback,4.043673447540744,4.043673447540744,4.043673447540744,1642,5505.10595703125,9694.5791015625,ERR,True
9338,160211.49+141053.4_854172_0.01,854172,0,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_50_34.090.fits,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_50_34.090.fits,source_match_audit,0.2842000126838684,ok,flux_mad_fallback,3.055289173775519,3.055289173775519,3.055289173775519,1642,5505.10595703125,9694.5791015625,ERR,True
9340,091127.27+325336.9_854172_1,854172,0,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_50_34.090.fits,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_50_34.090.fits,source_match_audit,0.2842000126838684,ok,flux_mad_fallback,3.055289173775519,3.055289173775519,3.055289173775519,1642,5505.10595703125,9694.5791015625,ERR,True
9345,155649.57+185205.0_854172_0.3,854172,0,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_50_34.090.fits,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_50_34.090.fits,source_match_audit,0.2842000126838684,ok,flux_mad_fallback,3.055289173775519,3.055289173775519,3.055289173775519,1642,5505.10595703125,9694.5791015625,ERR,True
9347,094347.08+591859.9_854642_0.03,854642,0,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_49_06.133.fits,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_49_06.133.fits,source_match_audit,0.8801000118255615,ok,flux_mad_fallback,4.043673447540744,4.043673447540744,4.043673447540744,1642,5505.10595703125,9694.5791015625,ERR,True
9350,163020.78+375656.4_844177_1,844177,0,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_44_54.537.fits,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_44_54.537.fits,source_match_audit,0.4034000039100647,ok,flux_mad_fallback,3.280846313361329,3.280846313361329,3.280846313361329,1642,5505.10595703125,9694.5791015625,ERR,True
9351,072034.46+411048.3_852907_0.3,852907,0,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_54_46.470.fits,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_54_46.470.fits,source_match_audit,0.4092999994754791,ok,flux_mad_fallback,3.029638993279027,3.029638993279027,3.029638993279027,1642,5505.10595703125,9694.5791015625,ERR,True
9358,135219.41+023756.8_764457_0.3,764457,0,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_45_34.840.fits,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_45_34.840.fits,source_match_audit,0.36039999127388,ok,flux_mad_fallback,2.215354928062014,2.215354928062014,2.215354928062014,1642,5505.10595703125,9694.5791015625,ERR,True
9359,143229.91+012332.6_768361_1,768361,0,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_54_32.407.fits,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_54_32.407.fits,source_match_audit,0.47609999775886536,ok,flux_mad_fallback,8.07704465218008,8.07704465218008,8.07704465218008,1642,5505.10595703125,9694.5791015625,ERR,True
9360,030214.27-072021.0_760898_0.03,760898,0,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_55_58.790.fits,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_55_58.790.fits,source_match_audit,0.7447999715805054,ok,flux_mad_fallback,2.93562477212675,2.93562477212675,2.93562477212675,1642,5505.10595703125,9694.5791015625,ERR,True
9374,023635.18+005412.5_765962_0.3,765962,0,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_52_04.637.fits,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_52_04.637.fits,source_match_audit,0.5015000104904175,ok,flux_mad_fallback,9.20983690926268,9.20983690926268,9.20983690926268,1642,5505.10595703125,9694.5791015625,ERR,True
9388,084921.92+124043.0_701578_0.3,701578,0,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_58_30.047.fits,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_58_30.047.fits,source_match_audit,0.7269999980926514,ok,flux_mad_fallback,4.75384124236597,4.75384124236597,4.75384124236597,1642,5505.10595703125,9694.5791015625,ERR,True
9391,154518.05+463837.9_698920_0.3,698920,0,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_52_50.473.fits,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_52_50.473.fits,source_match_audit,0.22110000252723694,ok,flux_mad_fallback,14.60805163774144,14.60805163774144,14.60805163774144,1642,5505.10595703125,9694.5791015625,ERR,True
9392,090030.15+221509.6_701398_0.0001,701398,0,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_53_10.333.fits,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_53_10.333.fits,source_match_audit,3.3289999961853027,ok,flux_mad_fallback,1.6328885062481235,1.6328885062481235,1.6328885062481235,1642,5505.10595703125,9694.5791015625,ERR,True
9392,090030.15+221509.6_701398_0.0001,701398,1,/home/nicho/GRAHSP_my/data/zCOSMOS selected/ADP.2015-10-15T12_53_10.333.fits,/home/nicho/GRAHSP_my/data/zCOSMOS selected/ADP.2015-10-15T12_53_10.333.fits,zcosmos_or_header_index,3.3289999961853027,ok,flux_mad_fallback,1.6328885062481235,1.6328885062481235,1.6328885062481235,1642,5505.10595703125,9694.5791015625,ERR,False
9397,142642.71-012900.5_701602_0.01,701602,0,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_48_55.680.fits,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_48_55.680.fits,source_match_audit,0.8680999875068665,ok,flux_mad_fallback,3.045386586077896,3.045386586077896,3.045386586077896,1642,5505.10595703125,9694.5791015625,ERR,True
9403,092851.08+401850.2_696727_0.01,696727,0,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_45_24.230.fits,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_45_24.230.fits,source_match_audit,0.7207000255584717,ok,flux_mad_fallback,2.81291383153911,2.81291383153911,2.81291383153911,1642,5505.10595703125,9694.5791015625,ERR,True
9405,091510.01+475658.7_701398_1,701398,0,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_53_10.333.fits,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_53_10.333.fits,source_match_audit,3.3289999961853027,ok,flux_mad_fallback,1.6328885062481235,1.6328885062481235,1.6328885062481235,1642,5505.10595703125,9694.5791015625,ERR,True
9405,091510.01+475658.7_701398_1,701398,1,/home/nicho/GRAHSP_my/data/zCOSMOS selected/ADP.2015-10-15T12_53_10.333.fits,/home/nicho/GRAHSP_my/data/zCOSMOS selected/ADP.2015-10-15T12_53_10.333.fits,zcosmos_or_header_index,3.3289999961853027,ok,flux_mad_fallback,1.6328885062481235,1.6328885062481235,1.6328885062481235,1642,5505.10595703125,9694.5791015625,ERR,False
9409,090709.89+250620.7_701398_0.03,701398,0,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_53_10.333.fits,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_53_10.333.fits,source_match_audit,3.3289999961853027,ok,flux_mad_fallback,1.6328885062481235,1.6328885062481235,1.6328885062481235,1642,5505.10595703125,9694.5791015625,ERR,True
9409,090709.89+250620.7_701398_0.03,701398,1,/home/nicho/GRAHSP_my/data/zCOSMOS selected/ADP.2015-10-15T12_53_10.333.fits,/home/nicho/GRAHSP_my/data/zCOSMOS selected/ADP.2015-10-15T12_53_10.333.fits,zcosmos_or_header_index,3.3289999961853027,ok,flux_mad_fallback,1.6328885062481235,1.6328885062481235,1.6328885062481235,1642,5505.10595703125,9694.5791015625,ERR,False
9410,164800.81+295657.4_700574_0.03,700574,0,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_45_26.803.fits,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_45_26.803.fits,source_match_audit,0.10890000313520432,ok,flux_mad_fallback,2.8846107020614866,2.8846107020614866,2.8846107020614866,1642,5505.10595703125,9694.5791015625,ERR,True
9416,024016.78-004351.9_701398_0.001,701398,0,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_53_10.333.fits,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_53_10.333.fits,source_match_audit,3.3289999961853027,ok,flux_mad_fallback,1.6328885062481235,1.6328885062481235,1.6328885062481235,1642,5505.10595703125,9694.5791015625,ERR,True
9416,024016.78-004351.9_701398_0.001,701398,1,/home/nicho/GRAHSP_my/data/zCOSMOS selected/ADP.2015-10-15T12_53_10.333.fits,/home/nicho/GRAHSP_my/data/zCOSMOS selected/ADP.2015-10-15T12_53_10.333.fits,zcosmos_or_header_index,3.3289999961853027,ok,flux_mad_fallback,1.6328885062481235,1.6328885062481235,1.6328885062481235,1642,5505.10595703125,9694.5791015625,ERR,False
9419,090709.89+250620.7_701398_0.3,701398,0,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_53_10.333.fits,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_53_10.333.fits,source_match_audit,3.3289999961853027,ok,flux_mad_fallback,1.6328885062481235,1.6328885062481235,1.6328885062481235,1642,5505.10595703125,9694.5791015625,ERR,True
9419,090709.89+250620.7_701398_0.3,701398,1,/home/nicho/GRAHSP_my/data/zCOSMOS selected/ADP.2015-10-15T12_53_10.333.fits,/home/nicho/GRAHSP_my/data/zCOSMOS selected/ADP.2015-10-15T12_53_10.333.fits,zcosmos_or_header_index,3.3289999961853027,ok,flux_mad_fallback,1.6328885062481235,1.6328885062481235,1.6328885062481235,1642,5505.10595703125,9694.5791015625,ERR,False
9420,083034.46+114555.3_701578_0.3,701578,0,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_58_30.047.fits,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_58_30.047.fits,source_match_audit,0.7269999980926514,ok,flux_mad_fallback,4.75384124236597,4.75384124236597,4.75384124236597,1642,5505.10595703125,9694.5791015625,ERR,True
9421,090709.89+250620.7_701398_0.0003,701398,0,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_53_10.333.fits,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_53_10.333.fits,source_match_audit,3.3289999961853027,ok,flux_mad_fallback,1.6328885062481235,1.6328885062481235,1.6328885062481235,1642,5505.10595703125,9694.5791015625,ERR,True
9421,090709.89+250620.7_701398_0.0003,701398,1,/home/nicho/GRAHSP_my/data/zCOSMOS selected/ADP.2015-10-15T12_53_10.333.fits,/home/nicho/GRAHSP_my/data/zCOSMOS selected/ADP.2015-10-15T12_53_10.333.fits,zcosmos_or_header_index,3.3289999961853027,ok,flux_mad_fallback,1.6328885062481235,1.6328885062481235,1.6328885062481235,1642,5505.10595703125,9694.5791015625,ERR,False
9426,091206.78+331109.3_701398_0.0003,701398,0,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_53_10.333.fits,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_53_10.333.fits,source_match_audit,3.3289999961853027,ok,flux_mad_fallback,1.6328885062481235,1.6328885062481235,1.6328885062481235,1642,5505.10595703125,9694.5791015625,ERR,True
9426,091206.78+331109.3_701398_0.0003,701398,1,/home/nicho/GRAHSP_my/data/zCOSMOS selected/ADP.2015-10-15T12_53_10.333.fits,/home/nicho/GRAHSP_my/data/zCOSMOS selected/ADP.2015-10-15T12_53_10.333.fits,zcosmos_or_header_index,3.3289999961853027,ok,flux_mad_fallback,1.6328885062481235,1.6328885062481235,1.6328885062481235,1642,5505.10595703125,9694.5791015625,ERR,False
9427,164631.84+390327.2_696727_1,696727,0,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_45_24.230.fits,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_45_24.230.fits,source_match_audit,0.7207000255584717,ok,flux_mad_fallback,2.81291383153911,2.81291383153911,2.81291383153911,1642,5505.10595703125,9694.5791015625,ERR,True
9431,091206.78+331109.3_701398_0.03,701398,0,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_53_10.333.fits,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_53_10.333.fits,source_match_audit,3.3289999961853027,ok,flux_mad_fallback,1.6328885062481235,1.6328885062481235,1.6328885062481235,1642,5505.10595703125,9694.5791015625,ERR,True
9431,091206.78+331109.3_701398_0.03,701398,1,/home/nicho/GRAHSP_my/data/zCOSMOS selected/ADP.2015-10-15T12_53_10.333.fits,/home/nicho/GRAHSP_my/data/zCOSMOS selected/ADP.2015-10-15T12_53_10.333.fits,zcosmos_or_header_index,3.3289999961853027,ok,flux_mad_fallback,1.6328885062481235,1.6328885062481235,1.6328885062481235,1642,5505.10595703125,9694.5791015625,ERR,False
9432,093943.75+560230.5_700574_1,700574,0,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_45_26.803.fits,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_45_26.803.fits,source_match_audit,0.10890000313520432,ok,flux_mad_fallback,2.8846107020614866,2.8846107020614866,2.8846107020614866,1642,5505.10595703125,9694.5791015625,ERR,True
9433,152205.06+012626.6_700574_0.001,700574,0,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_45_26.803.fits,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_45_26.803.fits,source_match_audit,0.10890000313520432,ok,flux_mad_fallback,2.8846107020614866,2.8846107020614866,2.8846107020614866,1642,5505.10595703125,9694.5791015625,ERR,True
9440,165939.77+183436.8_697156_0.003,697156,0,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_51_49.863.fits,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_51_49.863.fits,source_match_audit,0.16529999673366547,ok,flux_mad_fallback,3.3362173349361424,3.3362173349361424,3.3362173349361424,1642,5505.10595703125,9694.5791015625,ERR,True
9441,090030.15+221509.6_701398_0.1,701398,0,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_53_10.333.fits,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_53_10.333.fits,source_match_audit,3.3289999961853027,ok,flux_mad_fallback,1.6328885062481235,1.6328885062481235,1.6328885062481235,1642,5505.10595703125,9694.5791015625,ERR,True
9441,090030.15+221509.6_701398_0.1,701398,1,/home/nicho/GRAHSP_my/data/zCOSMOS selected/ADP.2015-10-15T12_53_10.333.fits,/home/nicho/GRAHSP_my/data/zCOSMOS selected/ADP.2015-10-15T12_53_10.333.fits,zcosmos_or_header_index,3.3289999961853027,ok,flux_mad_fallback,1.6328885062481235,1.6328885062481235,1.6328885062481235,1642,5505.10595703125,9694.5791015625,ERR,False
9443,144016.02+202114.1_684249_1,684249,0,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_48_12.507.fits,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_48_12.507.fits,source_match_audit,0.21410000324249268,ok,flux_mad_fallback,21.204674061390964,21.204674061390964,21.204674061390964,1642,5505.10595703125,9694.5791015625,ERR,True
9446,085435.84+311020.7_688498_0.003,688498,0,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_52_05.920.fits,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_52_05.920.fits,source_match_audit,0.8392000198364258,ok,flux_mad_fallback,4.46438740507266,4.46438740507266,4.46438740507266,1642,5505.10595703125,9694.5791015625,ERR,True
9448,155609.80+030922.3_692016_0.001,692016,0,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_56_37.083.fits,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_56_37.083.fits,source_match_audit,0.12359999865293503,ok,flux_mad_fallback,17.643188172243093,17.643188172243093,17.643188172243093,1642,5505.10595703125,9694.5791015625,ERR,True
9450,084716.87+334858.8_684249_1,684249,0,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_48_12.507.fits,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_48_12.507.fits,source_match_audit,0.21410000324249268,ok,flux_mad_fallback,21.204674061390964,21.204674061390964,21.204674061390964,1642,5505.10595703125,9694.5791015625,ERR,True
9452,082549.26+173348.5_684249_1,684249,0,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_48_12.507.fits,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_48_12.507.fits,source_match_audit,0.21410000324249268,ok,flux_mad_fallback,21.204674061390964,21.204674061390964,21.204674061390964,1642,5505.10595703125,9694.5791015625,ERR,True
9454,110022.09+645812.9_692003_0.003,692003,0,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_53_55.930.fits,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_53_55.930.fits,source_match_audit,0.8784000277519226,ok,flux_mad_fallback,1.6371352353804374,1.6371352353804374,1.6371352353804374,1642,5505.10595703125,9694.5791015625,ERR,True
9474,080452.73+212050.2_692016_0.0001,692016,0,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_56_37.083.fits,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_56_37.083.fits,source_match_audit,0.12359999865293503,ok,flux_mad_fallback,17.643188172243093,17.643188172243093,17.643188172243093,1642,5505.10595703125,9694.5791015625,ERR,True
9481,022325.00-003612.6_688869_0.003,688869,0,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_55_25.237.fits,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_55_25.237.fits,source_match_audit,0.4715999960899353,ok,flux_mad_fallback,2.147124972520553,2.147124972520553,2.147124972520553,1642,5505.10595703125,9694.5791015625,ERR,True
9484,021833.19+002525.8_688498_0.3,688498,0,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_52_05.920.fits,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_52_05.920.fits,source_match_audit,0.8392000198364258,ok,flux_mad_fallback,4.46438740507266,4.46438740507266,4.46438740507266,1642,5505.10595703125,9694.5791015625,ERR,True
9500,023859.19-000158.1_690664_1,690664,0,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_46_47.897.fits,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_46_47.897.fits,source_match_audit,0.8174999952316284,ok,flux_mad_fallback,2.14413259745173,2.14413259745173,2.14413259745173,1642,5505.10595703125,9694.5791015625,ERR,True
9520,075111.52+273638.4_417569_0.3,417569,0,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_59_42.613.fits,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_59_42.613.fits,source_match_audit,0.6895999908447266,ok,flux_mad_fallback,4.748497346137448,4.748497346137448,4.748497346137448,1642,5505.10595703125,9694.5791015625,ERR,True
9526,163410.75+463521.5_684064_0.1,684064,0,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_51_32.753.fits,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_51_32.753.fits,source_match_audit,0.3619000017642975,ok,flux_mad_fallback,3.8448268790964533,3.8448268790964533,3.8448268790964533,1642,5505.10595703125,9694.5791015625,ERR,True
9527,142731.13+212009.8_413098_0.3,413098,0,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_55_43.083.fits,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_55_43.083.fits,source_match_audit,0.9872000217437744,ok,flux_mad_fallback,2.478852208190068,2.478852208190068,2.478852208190068,1642,5505.10595703125,9694.5791015625,ERR,True
9537,150014.81+322940.3_451003_1,451003,0,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_49_29.400.fits,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_49_29.400.fits,source_match_audit,0.5705000162124634,ok,flux_mad_fallback,5.318482417813458,5.318482417813458,5.318482417813458,1642,5505.10595703125,9694.5791015625,ERR,True
9538,082054.81+100609.4_455224_0.3,455224,0,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_54_48.540.fits,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_54_48.540.fits,source_match_audit,0.9574000239372253,ok,flux_mad_fallback,2.8329633302464536,2.8329633302464536,2.8329633302464536,1642,5505.10595703125,9694.5791015625,ERR,True
9546,144755.13+154902.4_455224_1,455224,0,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_54_48.540.fits,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_54_48.540.fits,source_match_audit,0.9574000239372253,ok,flux_mad_fallback,2.8329633302464536,2.8329633302464536,2.8329633302464536,1642,5505.10595703125,9694.5791015625,ERR,True
9553,160216.00+111926.9_448072_0.1,448072,0,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T13_00_28.327.fits,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T13_00_28.327.fits,source_match_audit,0.16519999504089355,ok,flux_mad_fallback,4.657531271276627,4.657531271276627,4.657531271276627,1642,5505.10595703125,9694.5791015625,ERR,True
9559,103427.39+614820.3_448794_0.3,448794,0,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_55_59.777.fits,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_55_59.777.fits,source_match_audit,0.16779999434947968,ok,flux_mad_fallback,12.19076237141303,12.19076237141303,12.19076237141303,1642,5505.10595703125,9694.5791015625,ERR,True
9560,150912.07+204004.6_454416_0.0001,454416,0,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_53_21.517.fits,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_53_21.517.fits,source_match_audit,0.3418999910354614,ok,flux_mad_fallback,11.822469221874679,11.822469221874679,11.822469221874679,1642,5505.10595703125,9694.5791015625,ERR,True
9562,161159.54+311041.5_448072_0.3,448072,0,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T13_00_28.327.fits,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T13_00_28.327.fits,source_match_audit,0.16519999504089355,ok,flux_mad_fallback,4.657531271276627,4.657531271276627,4.657531271276627,1642,5505.10595703125,9694.5791015625,ERR,True
9571,164304.15+315800.5_438552_0.03,438552,0,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_46_09.887.fits,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_46_09.887.fits,source_match_audit,0.8640999794006348,ok,flux_mad_fallback,3.230449581733252,3.230449581733252,3.230449581733252,1642,5505.10595703125,9694.5791015625,ERR,True
9572,093617.24+434442.1_438552_0.0003,438552,0,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_46_09.887.fits,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_46_09.887.fits,source_match_audit,0.8640999794006348,ok,flux_mad_fallback,3.230449581733252,3.230449581733252,3.230449581733252,1642,5505.10595703125,9694.5791015625,ERR,True
9576,091520.20+395331.3_444297_0.0003,444297,0,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T13_00_19.613.fits,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T13_00_19.613.fits,source_match_audit,0.6370999813079834,ok,flux_mad_fallback,6.375308472774505,6.375308472774505,6.375308472774505,1642,5505.10595703125,9694.5791015625,ERR,True
9577,110022.09+645812.9_439399_0.03,439399,0,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_54_27.667.fits,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_54_27.667.fits,source_match_audit,0.8881999850273132,ok,flux_mad_fallback,2.67220648677463,2.67220648677463,2.67220648677463,1642,5505.10595703125,9694.5791015625,ERR,True
9580,170340.36+371559.4_438552_0.0003,438552,0,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_46_09.887.fits,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_46_09.887.fits,source_match_audit,0.8640999794006348,ok,flux_mad_fallback,3.230449581733252,3.230449581733252,3.230449581733252,1642,5505.10595703125,9694.5791015625,ERR,True
