status,row_index,chimera_id,cosmos_id,dr7q_spectrum_id,dr7q_plate,dr7q_mjd,dr7q_fiber,dr7q_requested_key,dr7q_matched_key,qso_key_was_remapped,qso_match_source,qso_missing_reason,qso_coordinate_sep_arcsec,qso_ra_deg,qso_dec_deg,qso_catalog_name,qso_catalog_oname,qso_catalog_ra_deg,qso_catalog_dec_deg,qso_catalog_plate,qso_catalog_smjd,qso_catalog_rmjd,qso_catalog_fiber,chimera_redshift,galaxy_spectroscopic_redshift,dr7q_redshift,chimera_qso_weight,galaxy_ra_deg,galaxy_dec_deg,galaxy_match_source,n_explicit_galaxy_paths,n_header_galaxy_paths,n_coordinate_galaxy_paths,n_combined_galaxy_paths,coordinate_sep_arcsec,coordinate_zcosmos_object,galaxy_spectrum_path,dr7q_spectrum_path
missing_both,7121,024141.52+000416.6_476709_0.003,476709,408-51821-552,408,51821,552,408-51821-552,408-51821-552,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,40.42303,0.07128,024141.52+000416.6,SDSS J024141.52+000416.5,40.423035,0.071279,408,51821,52522,552,0.645799994468689,0.645799994468689,0.6484000000000001,0.003,149.71962421700317,2.0243746785206436,none,0,0,0,0,13.359202165397383,,,
missing_both,7136,140232.55+020939.7_493006_0.001,493006,531-52028-77,531,52028,77,531-52028-77,531-52028-77,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,210.63563999999997,2.16105,140232.55+020939.7,SDSS J140232.55+020939.7,210.635633,2.161045,531,52028,51668,77,1.3669999837875366,1.3669999837875366,1.3727000000000003,0.001,150.1122457642659,2.050453786543015,none,0,0,0,0,4.172371380940913,,,
missing_both,7154,160714.13+491145.8_499863_1,499863,622-52054-417,622,52054,417,622-52054-417,622-52054-417,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,241.80887999999996,49.19606999999999,160714.13+491145.8,SDSS J160714.13+491145.8,241.808879,49.196068,622,52054,52015,417,1.000599980354309,1.000599980354309,1.0081000000000002,1.0,150.01263728810986,2.0590184143672894,none,0,0,0,0,22.546049948578748,,,
missing_both,7159,162437.84+454738.1_497406_0.3,497406,624-52377-67,624,52377,67,624-52377-67,624-52377-67,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,246.15767999999997,45.793929999999996,162437.84+454738.1,SDSS J162437.85+454738.0,246.157682,45.793932,624,52377,51639,67,2.0088000297546387,2.0088000297546387,2.0008000000000004,0.3,149.7155841520823,2.0566244682760977,none,0,0,0,0,26.40108048067687,,,
missing_both,7165,081957.42+424146.9_498642_0.001,498642,547-52207-94,547,52207,94,547-52207-94,547-52207-94,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,124.98926999999999,42.69638,081957.42+424146.9,SDSS J081957.41+424146.9,124.98927,42.696381,547,52207,51935,94,1.156999945640564,1.156999945640564,1.1560000000000001,0.001,150.03333946512777,2.0582967297644967,none,0,0,0,0,20.770912054197392,,,
missing_both,7174,094413.17+631758.3_492333_0.001,492333,487-51943-344,487,51943,344,487-51943-344,487-51943-344,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,146.05489999999998,63.29952999999999,094413.17+631758.3,SDSS J094413.16+631758.1,146.054905,63.299529,487,51943,51661,344,3.1803998947143555,3.1803998947143555,3.1775,0.001,149.99380781512042,2.049184995249173,none,0,0,0,0,21.75239451091926,,,
missing_both,7175,092601.41+445513.6_493006_0.01,493006,833-52314-9,833,52314,9,833-52314-9,833-52314-9,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,141.50590999999997,44.920449999999995,092601.41+445513.6,SDSS J092601.41+445513.6,141.505909,44.920452,833,52314,52258,9,1.3669999837875366,1.3669999837875366,1.3645000000000003,0.01,150.1122457642659,2.050453786543015,none,0,0,0,0,4.172371380940913,,,
missing_both,7182,160247.99+462916.3_493006_0.03,493006,813-52354-182,813,52354,182,813-52354-182,813-52354-182,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,240.69997999999998,46.48788,160247.99+462916.3,SDSS J160247.98+462916.2,240.699986,46.487875,813,52354,52046,182,1.3669999837875366,1.3669999837875366,1.3763,0.03,150.1122457642659,2.050453786543015,none,0,0,0,0,4.172371380940913,,,
missing_both,7199,082038.86+310026.6_500528_0.03,500528,931-52619-483,931,52619,483,931-52619-483,931-52619-483,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,125.16193999999999,31.007409999999997,082038.86+310026.6,SDSS J082038.86+310026.6,125.16194,31.007411,931,52619,52313,483,2.5555999279022217,2.5555999279022217,2.5627000000000004,0.03,149.931578843261,2.061549461830919,none,0,0,0,0,25.03056593392724,,,
missing_both,7201,023325.33+002914.8_497406_1,497406,407-51820-587,407,51820,587,407-51820-587,407-51820-587,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,38.355549999999994,0.48744999999999994,023325.33+002914.8,SDSS J0233+0029,38.355546,0.487454,407,51820,52522,587,2.0088000297546387,2.0088000297546387,2.0164000000000004,1.0,149.7155841520823,2.0566244682760977,none,0,0,0,0,26.40108048067687,,,
missing_both,7204,084644.46+195008.4_493515_0.001,493515,2280-53680-243,2280,53680,243,2280-53680-243,2280-53680-243,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,131.68525999999997,19.835669999999997,084644.46+195008.4,,131.685262,19.835675,2280,53680,53354,243,1.406000018119812,1.406000018119812,1.3978000000000002,0.001,149.8891185581638,2.0509905232123415,none,0,0,0,0,5.26283021920213,,,
missing_both,7205,080721.09+263121.0_497406_1,497406,1205-52670-521,1205,52670,521,1205-52670-521,1205-52670-521,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,121.83789999999999,26.522509999999997,080721.09+263121.0,SDSS J080721.10+263121.0,121.837899,26.52251,1205,52670,52621,521,2.0088000297546387,2.0088000297546387,2.0161000000000002,1.0,149.7155841520823,2.0566244682760977,none,0,0,0,0,26.40108048067687,,,
missing_both,7208,161721.77+232559.3_500637_0.03,500637,1657-53520-120,1657,53520,120,1657-53520-120,1657-53520-120,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,244.34073999999998,23.433149999999998,161721.77+232559.3,SDSS J161721.77+232559.3,244.340738,23.433146,1657,53520,52813,120,3.151400089263916,3.151400089263916,3.1502000000000003,0.03,150.06609947944807,2.061606600230089,none,0,0,0,0,12.495415838065421,,,
missing_both,7217,145038.58-021307.5_495250_0.03,495250,921-52380-317,921,52380,317,921-52380-317,921-52380-317,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,222.66077999999996,-2.2187499999999996,145038.58-021307.5,SDSS J145038.58-021307.5,222.660788,-2.218751,921,52380,52075,317,1.1430000066757202,1.1430000066757202,1.1453000000000002,0.03,150.0148441356298,2.053708120098713,none,0,0,0,0,6.193442371491266,,,
missing_both,7225,075841.66+174558.0_492333_0.03,492333,1923-53319-317,1923,53319,317,1923-53319-317,1923-53319-317,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,119.67359999999998,17.766109999999998,075841.66+174558.0,SDSS J075841.66+174558.0,119.673598,17.766114,1923,53319,53081,317,3.1803998947143555,3.1803998947143555,3.1704000000000003,0.03,149.99380781512042,2.049184995249173,none,0,0,0,0,21.75239451091926,,,
missing_both,7226,100526.51+682847.0_493006_0.03,493006,1879-54478-102,1879,54478,102,1879-54478-102,1879-54478-102,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,151.36048999999997,68.47973999999999,100526.51+682847.0,,151.360495,68.479736,1879,54478,52973,102,1.3669999837875366,1.3669999837875366,1.3707000000000003,0.03,150.1122457642659,2.050453786543015,none,0,0,0,0,4.172371380940913,,,
missing_both,7232,145152.17+285937.7_493515_0.003,493515,2141-53764-22,2141,53764,22,2141-53764-22,2141-53764-22,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,222.96738999999997,28.993819999999996,145152.17+285937.7,,222.967395,28.993817,2141,53764,53111,22,1.406000018119812,1.406000018119812,1.4143000000000001,0.003,149.8891185581638,2.0509905232123415,none,0,0,0,0,5.26283021920213,,,
missing_both,7235,072837.92+450008.5_493006_0.001,493006,1866-53314-260,1866,53314,260,1866-53314-260,1866-53314-260,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,112.15802999999998,45.002379999999995,072837.92+450008.5,SDSS J072837.92+450008.6,112.158031,45.002386,1866,53314,52963,260,1.3669999837875366,1.3669999837875366,1.3585000000000003,0.001,150.1122457642659,2.050453786543015,none,0,0,0,0,4.172371380940913,,,
missing_both,7243,153307.98+190015.6_493006_0.03,493006,2164-53886-115,2164,53886,115,2164-53886-115,2164-53886-115,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,233.28325999999996,19.00435,153307.98+190015.6,,233.283261,19.004353,2164,53886,53168,115,1.3669999837875366,1.3669999837875366,1.3617000000000001,0.03,150.1122457642659,2.050453786543015,none,0,0,0,0,4.172371380940913,,,
missing_both,7246,174156.98+562647.3_498642_0.001,498642,358-51818-35,358,51818,35,358-51818-35,358-51818-35,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,265.48745999999994,56.44646999999999,174156.98+562647.3,SDSS J174156.98+562647.2,265.487452,56.446473,358,51818,51640,35,1.156999945640564,1.156999945640564,1.1477000000000002,0.001,150.03333946512777,2.0582967297644967,none,0,0,0,0,20.770912054197392,,,
missing_dr7q,7249,030349.38+011206.0_494133_0.1,494133,411-51817-521,411,51817,521,411-51817-521,411-51817-521,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,45.95575999999999,1.2016699999999998,030349.38+011206.0,SDSS J030349.38+011205.9,45.955764,1.20167,411,51817,52234,521,0.6690999865531921,0.6690999865531921,0.6633000000000001,0.1,150.00135947256757,2.0502101307142704,explicit_zcosmos_match,1,0,0,1,nan,,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_50_25.273.fits,
missing_both,7253,171123.03+311613.7_497406_1,497406,978-52441-321,978,52441,321,978-52441-321,978-52441-321,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,257.84594999999996,31.270499999999995,171123.03+311613.7,SDSS J171123.02+311613.7,257.845961,31.2705,978,52441,52053,321,2.0088000297546387,2.0088000297546387,2.016,1.0,149.7155841520823,2.0566244682760977,none,0,0,0,0,26.40108048067687,,,
missing_dr7q,7260,154401.98+401607.5_451008_0.01,451008,1680-53171-570,1680,53171,570,1680-53171-570,1680-53171-570,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,236.00826999999998,40.268769999999996,154401.98+401607.5,SDSS J154401.98+401607.6,236.008263,40.26877,1680,53171,52758,570,0.390500009059906,0.390500009059906,0.38520000000000004,0.01,150.04260946461878,1.982126634521877,coordinate_fallback,0,0,1,1,0.06090063458658282,818864,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T13_01_16.387.fits,
missing_both,7262,161814.74+430701.5_452148_0.3,452148,815-52374-315,815,52374,315,815-52374-315,815-52374-315,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,244.56144999999998,43.11709999999999,161814.74+430701.5,SDSS J161814.73+430701.6,244.56145,43.1171,815,52374,52434,315,1.3880000114440918,1.3880000114440918,1.3789000000000002,0.3,150.13941718202992,1.9847957312717524,none,0,0,0,0,12.945965694687203,,,
missing_dr7q,7266,150518.44+005203.6_450281_0.003,450281,310-51990-531,310,51990,531,310-51990-531,310-51990-531,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,226.32685999999998,0.8676899999999999,150518.44+005203.6,SDSS J150518.44+005203.6,226.32686,0.867692,310,51990,51258,531,0.7490000128746033,0.7490000128746033,0.7467000000000001,0.003,149.85424551784706,1.9804034741508922,coordinate_fallback,0,0,1,1,0.07446928815792185,819632,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T13_00_20.373.fits,
missing_both,7267,160908.95+533153.2_454048_0.0001,454048,621-52055-537,621,52055,537,621-52055-537,621-52055-537,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,242.28730999999996,53.531459999999996,160908.95+533153.2,SDSS J160908.95+533153.2,242.287304,53.53146,621,52055,51991,537,0.8230000138282776,0.8230000138282776,0.8161,0.0001,150.02104708724107,1.9878998385077726,none,0,0,0,0,14.595900468354364,,,
missing_both,7271,083852.05+025703.6_455294_1,455294,564-52224-344,564,52224,344,564-52224-344,564-52224-344,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,129.71688999999998,2.9510199999999998,083852.05+025703.6,SDSS J083852.05+025703.6,129.716895,2.951016,564,52224,51960,344,1.7684999704360962,1.7684999704360962,1.7680000000000002,1.0,149.85324235123798,1.9894199305707643,none,0,0,0,0,32.71329375977632,,,
missing_both,7280,154528.41+500323.2_451311_0.03,451311,796-52401-113,796,52401,113,796-52401-113,796-52401-113,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,236.36840999999998,50.05644999999999,154528.41+500323.2,SDSS J154528.41+500323.1,236.368409,50.056453,796,52401,52046,113,3.1389000415802,3.1389000415802,3.1333,0.03,149.657487910142,1.983590454813002,none,0,0,0,0,19.625360174240704,,,
missing_dr7q,7284,143929.51-001118.3_454416_0.0003,454416,307-51663-156,307,51663,156,307-51663-156,307-51663-156,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,219.87298999999996,-0.18843999999999997,143929.51-001118.3,SDSS J143929.51-001118.4,219.872987,-0.188444,307,51663,51259,156,0.3418999910354614,0.3418999910354614,0.35150000000000003,0.0003,150.04420678127272,1.987688464111455,coordinate_fallback,0,0,1,1,0.04532615733717839,818859,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_53_21.517.fits,
missing_dr7q,7285,035638.00-050105.0_451003_0.003,451003,464-51908-396,464,51908,396,464-51908-396,464-51908-396,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,59.158359999999995,-5.018059999999999,035638.00-050105.0,SDSS J035638.00-050105.0,59.158363,-5.018058,464,51908,51813,396,0.5705000162124634,0.5705000162124634,0.5702,0.003,150.0513548871771,1.979889184486269,explicit_zcosmos_match,1,0,0,1,nan,,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_49_29.400.fits,
missing_dr7q,7288,144411.04+012159.2_450281_0.003,450281,536-52024-28,536,52024,28,536-52024-28,536-52024-28,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,221.04601999999997,1.3664499999999997,144411.04+012159.2,LBQS 1441+0134,221.046017,1.36645,536,52024,51669,28,0.7490000128746033,0.7490000128746033,0.7549000000000001,0.003,149.85424551784706,1.9804034741508922,coordinate_fallback,0,0,1,1,0.07446928815792185,819632,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T13_00_20.373.fits,
missing_dr7q,7290,161214.00+054825.6_455957_0.1,455957,1823-53886-524,1823,53886,524,1823-53886-524,1823-53886-524,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,243.05834999999996,5.807129999999999,161214.00+054825.6,,243.058346,5.807129,1823,53886,52757,524,0.8389999866485596,0.8389999866485596,0.8291000000000001,0.1,149.7663561534683,1.987611502639437,explicit_zcosmos_match,1,0,0,1,nan,,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_59_50.290.fits,
missing_dr7q,7294,093139.21+512700.4_382702_1,382702,767-52252-110,767,52252,110,767-52252-110,767-52252-110,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,142.91339,51.45011999999999,093139.21+512700.4,,142.913398,51.450122,767,52252,51962,110,0.5753999948501587,0.5753999948501587,0.5795,1.0,149.59764651588833,1.8719484164361746,coordinate_fallback,0,0,1,1,0.02824767099718482,814266,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_45_41.810.fits,
missing_both,7301,073512.52+292017.1_386109_0.1,386109,754-52232-176,754,52232,176,754-52232-176,754-52232-176,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,113.80217999999998,29.338099999999997,073512.52+292017.1,SDSS J073512.52+292017.0,113.80218,29.338103,754,52232,51961,176,2.257699966430664,2.257699966430664,2.2619000000000002,0.1,149.95097498151546,1.8790899107225054,none,0,0,0,0,8.477908808279432,,,
missing_both,7303,034100.44-053418.8_386046_1,386046,462-51909-540,462,51909,540,462-51909-540,462-51909-540,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,55.25186999999999,-5.571899999999999,034100.44-053418.8,SDSS J034100.44-053418.8,55.251871,-5.571898,462,51909,51813,540,0.9369999766349792,0.9369999766349792,0.9411000000000002,1.0,149.87704037727622,1.878284825620806,none,0,0,0,0,11.191545113414012,,,
missing_both,7308,141521.04+035354.5_391783_0.03,391783,583-52055-168,583,52055,168,583-52055-168,583-52055-168,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,213.83765999999997,3.8984899999999993,141521.04+035354.5,SDSS J141521.04+035354.5,213.837669,3.89849,583,52055,51987,168,3.2465999126434326,3.2465999126434326,3.2434000000000003,0.03,149.93531811520594,1.8887230594587368,none,0,0,0,0,15.322379637342877,,,
missing_both,7310,151636.79+002940.4_386109_0.1,386109,312-51689-434,312,51689,434,312-51689-434,312-51689-434,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,229.15328999999997,0.4945799999999999,151636.79+002940.4,SDSS J151636.78+002940.4,229.153296,0.494577,312,51689,51258,434,2.257699966430664,2.257699966430664,2.2519000000000005,0.1,149.95097498151546,1.8790899107225054,none,0,0,0,0,8.477908808279432,,,
missing_both,7313,154200.91+422357.8_385984_1,385984,1052-52466-4,1052,52466,4,1052-52466-4,1052-52466-4,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,235.50380999999996,42.399409999999996,154200.91+422357.8,SDSS J154200.91+422357.9,235.503821,42.399415,1052,52466,52402,4,2.237299919128418,2.237299919128418,2.2375000000000003,1.0,149.96247545139326,1.8784249086654874,none,0,0,0,0,9.015820381844732,,,
missing_both,7319,093938.96+482059.4_386291_1,386291,834-52316-562,834,52316,562,834-52316-562,834-52316-562,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,144.91234999999998,48.349849999999996,093938.96+482059.4,SDSS J093938.97+482059.3,144.912357,48.349851,834,52316,52258,562,2.396899938583374,2.396899938583374,2.3982,1.0,150.12399507677887,1.879118917929503,none,0,0,0,0,9.492041222799328,,,
missing_both,7325,143216.78+095519.2_391069_0.1,391069,1709-53533-168,1709,53533,168,1709-53533-168,1709-53533-168,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,218.06991999999997,9.922019999999998,143216.78+095519.2,SDSS J143216.78+095519.2,218.069922,9.922016,1709,53533,52729,168,0.7609999775886536,0.7609999775886536,0.7663000000000001,0.1,150.3798594509914,1.887356601089805,none,0,0,0,0,48.129041223958346,,,
missing_dr7q,7326,080037.62+461257.9_383996_1,383996,438-51884-243,438,51884,243,438-51884-243,438-51884-243,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,120.15677999999998,46.216089999999994,080037.62+461257.9,2MASX J08003755+4612574,120.156784,46.216093,438,51884,51659,243,0.2298000007867813,0.2298000007867813,0.23870000000000002,1.0,149.93019166064343,1.871306684448627,explicit_zcosmos_match,1,0,0,1,nan,,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_48_08.250.fits,
missing_both,7330,085521.52+173033.1_386064_0.1,386064,2281-53711-5,2281,53711,5,2281-53711-5,2281-53711-5,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,133.83969,17.50921,085521.52+173033.1,,133.839692,17.509209,2281,53711,53387,5,1.1039999723434448,1.1039999723434448,1.1065,0.1,150.1551298909496,1.8787508571505689,none,0,0,0,0,18.247994042296963,,,
missing_dr7q,7332,021931.65-001124.0_391133_1,391133,2634-54110-266,2634,54110,266,2634-54110-266,2634-54110-266,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,34.88191,-0.19001999999999997,021931.65-001124.0,,34.881909,-0.190024,2634,54110,52234,266,0.6575000286102295,0.6575000286102295,0.6511000000000001,1.0,150.01780349865638,1.8861006916837366,explicit_zcosmos_match,1,0,0,1,nan,,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_45_54.947.fits,
missing_both,7335,144441.92+201819.4_390809_1,390809,2789-54555-154,2789,54555,154,2789-54555-154,2789-54555-154,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,221.17470999999998,20.305389999999996,144441.92+201819.4,,221.174708,20.30539,2789,54555,53469,154,1.8079999685287476,1.8079999685287476,1.8178000000000003,1.0,150.13007803674722,1.8865064127957323,none,0,0,0,0,7.47939599384933,,,
missing_both,7340,082038.86+310026.6_390877_0.003,390877,931-52619-483,931,52619,483,931-52619-483,931-52619-483,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,125.16193999999999,31.007409999999997,082038.86+310026.6,SDSS J082038.86+310026.6,125.16194,31.007411,931,52619,52313,483,2.555000066757202,2.555000066757202,2.5627000000000004,0.003,150.46259382772604,1.88672709319196,none,0,0,0,0,10.87350844762949,,,
missing_dr7q,7342,085457.22+544820.5_384694_0.03,384694,448-51900-84,448,51900,84,448-51900-84,448-51900-84,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,133.73844999999997,54.80570999999999,085457.22+544820.5,SDSS J085457.22+544820.5,133.738448,54.805707,448,51900,51639,84,0.25,0.25,0.2559,0.03,150.02559189270124,1.8734452343381112,explicit_zcosmos_match,1,0,0,1,nan,,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_46_50.320.fits,
missing_both,7349,144441.92+201819.4_390809_0.1,390809,2789-54555-154,2789,54555,154,2789-54555-154,2789-54555-154,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,221.17470999999998,20.305389999999996,144441.92+201819.4,,221.174708,20.30539,2789,54555,53469,154,1.8079999685287476,1.8079999685287476,1.8178000000000003,0.1,150.13007803674722,1.8865064127957323,none,0,0,0,0,7.47939599384933,,,
missing_both,7362,151636.79+002940.4_386109_1,386109,312-51689-434,312,51689,434,312-51689-434,312-51689-434,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,229.15328999999997,0.4945799999999999,151636.79+002940.4,SDSS J151636.78+002940.4,229.153296,0.494577,312,51689,51258,434,2.257699966430664,2.257699966430664,2.2519000000000005,1.0,149.95097498151546,1.8790899107225054,none,0,0,0,0,8.477908808279432,,,
missing_dr7q,7364,164214.06+263748.4_382926_0.1,382926,1423-53167-419,1423,53167,419,1423-53167-419,1423-53167-419,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,250.55858999999998,26.630119999999998,164214.06+263748.4,SDSS J164214.06+263748.3,250.558594,26.630117,1423,53167,52788,419,0.5131999850273132,0.5131999850273132,0.5111000000000001,0.1,150.36275899819987,1.8723316865088946,coordinate_fallback,0,0,1,1,0.07108242519498949,810888,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_53_12.930.fits,
missing_both,7368,155755.50+400738.4_389953_0.01,389953,1054-52516-556,1054,52516,556,1054-52516-556,1054-52516-556,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,239.48125999999996,40.12734999999999,155755.50+400738.4,FBQS J155755.5+400738,239.481265,40.127354,1054,52516,52402,556,1.1115000247955322,1.1115000247955322,1.1192000000000002,0.01,150.3878755682761,1.8850422373014861,none,0,0,0,0,28.448221245623994,,,
missing_both,7369,085521.52+173033.1_389953_0.03,389953,2281-53711-5,2281,53711,5,2281-53711-5,2281-53711-5,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,133.83969,17.50921,085521.52+173033.1,,133.839692,17.509209,2281,53711,53387,5,1.1115000247955322,1.1115000247955322,1.1065,0.03,150.3878755682761,1.8850422373014861,none,0,0,0,0,28.448221245623994,,,
missing_both,7372,030939.45-000339.2_391069_0.01,391069,412-52258-480,412,52258,480,412-52258-480,412-52258-480,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,47.41439999999999,-0.06088999999999999,030939.45-000339.2,LBQS 0307-0015,47.414402,-0.060894,412,52258,52234,480,0.7609999775886536,0.7609999775886536,0.7687,0.01,150.3798594509914,1.887356601089805,none,0,0,0,0,48.129041223958346,,,
missing_both,7374,082045.69+300422.3_390809_1,390809,931-52619-56,931,52619,56,931-52619-56,931-52619-56,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,125.19037999999999,30.072859999999995,082045.69+300422.3,SDSS J082045.69+300422.4,125.190383,30.072865,931,52619,52313,56,1.8079999685287476,1.8079999685287476,1.8035,1.0,150.13007803674722,1.8865064127957323,none,0,0,0,0,7.47939599384933,,,
missing_both,7376,145105.88+161344.0_388329_0.03,388329,2764-54535-341,2764,54535,341,2764-54535-341,2764-54535-341,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,222.77453999999997,16.2289,145105.88+161344.0,,222.77453,16.228903,2764,54535,53500,341,2.642899990081787,2.642899990081787,2.6435000000000004,0.03,149.83433082733904,1.882616682732716,none,0,0,0,0,23.01439395070688,,,
missing_both,7378,082045.69+300422.3_390809_0.3,390809,931-52619-56,931,52619,56,931-52619-56,931-52619-56,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,125.19037999999999,30.072859999999995,082045.69+300422.3,SDSS J082045.69+300422.4,125.190383,30.072865,931,52619,52313,56,1.8079999685287476,1.8079999685287476,1.8035,0.3,150.13007803674722,1.8865064127957323,none,0,0,0,0,7.47939599384933,,,
missing_both,7381,165419.59+255116.8_391783_0.3,391783,1691-53260-55,1691,53260,55,1691-53260-55,1691-53260-55,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,253.58164999999997,25.854669999999995,165419.59+255116.8,SDSS J165419.60+255116.7,253.581643,25.85467,1691,53260,52758,55,3.2465999126434326,3.2465999126434326,3.2475000000000005,0.3,149.93531811520594,1.8887230594587368,none,0,0,0,0,15.322379637342877,,,
missing_both,7385,083639.05+163410.7_386109_0.01,386109,2276-53712-556,2276,53712,556,2276-53712-556,2276-53712-556,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,129.16271999999998,16.56965,083639.05+163410.7,,129.162727,16.569648,2276,53712,53387,556,2.257699966430664,2.257699966430664,2.2552000000000003,0.01,149.95097498151546,1.8790899107225054,none,0,0,0,0,8.477908808279432,,,
missing_both,7386,075646.72+415851.8_386109_0.01,386109,437-51869-294,437,51869,294,437-51869-294,437-51869-294,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,119.19466999999999,41.981069999999995,075646.72+415851.8,SDSS J075646.71+415851.8,119.19467,41.981073,437,51869,51639,294,2.257699966430664,2.257699966430664,2.2494,0.01,149.95097498151546,1.8790899107225054,none,0,0,0,0,8.477908808279432,,,
missing_both,7389,164625.80+243707.3_385984_1,385984,1423-53167-14,1423,53167,14,1423-53167-14,1423-53167-14,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,251.60750999999996,24.618709999999997,164625.80+243707.3,SDSS J164625.80+243707.3,251.607514,24.618705,1423,53167,52788,14,2.237299919128418,2.237299919128418,2.2390000000000003,1.0,149.96247545139326,1.8784249086654874,none,0,0,0,0,9.015820381844732,,,
missing_both,7391,165419.59+255116.8_391783_1,391783,1691-53260-55,1691,53260,55,1691-53260-55,1691-53260-55,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,253.58164999999997,25.854669999999995,165419.59+255116.8,SDSS J165419.60+255116.7,253.581643,25.85467,1691,53260,52758,55,3.2465999126434326,3.2465999126434326,3.2475000000000005,1.0,149.93531811520594,1.8887230594587368,none,0,0,0,0,15.322379637342877,,,
