status,row_index,chimera_id,cosmos_id,dr7q_spectrum_id,dr7q_plate,dr7q_mjd,dr7q_fiber,dr7q_requested_key,dr7q_matched_key,qso_key_was_remapped,qso_match_source,qso_missing_reason,qso_coordinate_sep_arcsec,qso_ra_deg,qso_dec_deg,qso_catalog_name,qso_catalog_oname,qso_catalog_ra_deg,qso_catalog_dec_deg,qso_catalog_plate,qso_catalog_smjd,qso_catalog_rmjd,qso_catalog_fiber,chimera_redshift,galaxy_spectroscopic_redshift,dr7q_redshift,chimera_qso_weight,galaxy_ra_deg,galaxy_dec_deg,galaxy_match_source,n_explicit_galaxy_paths,n_header_galaxy_paths,n_coordinate_galaxy_paths,n_combined_galaxy_paths,coordinate_sep_arcsec,coordinate_zcosmos_object,galaxy_spectrum_path,dr7q_spectrum_path
missing_both,11429,083718.63+482806.2_617512_0.03,617512,550-51959-477,550,51959,477,550-51959-477,550-51959-477,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,129.32766999999998,48.46838999999999,083718.63+482806.2,SDSS J083718.63+482806.1,129.32766,48.468392,550,51959,51875,477,3.6440000534057617,3.6440000534057617,3.6369000000000002,0.03,149.84748400149599,2.2387006720728944,none,0,0,0,0,17.000805824620528,,,
missing_galaxy,11430,150810.71+152155.4_617512_0.003,617512,2765-54535-106,2765,54535,106,2765-54535-106,2765-54535-106,False,exact_plate_mjd_fiber,,nan,227.04465999999996,15.365399999999998,150810.71+152155.4,,227.044662,15.3654,2765,54535,53499,106,3.6440000534057617,3.6440000534057617,3.6515000000000004,0.003,149.84748400149599,2.2387006720728944,none,0,0,0,0,17.000805824620528,,,/home/nicho/GRAHSP_my/data/dr7q_spectra/spec-2765-54535-0106.fits
missing_galaxy,11431,162330.81+181552.7_616325_0.003,616325,2970-54589-259,2970,54589,259,2970-54589-259,2970-54589-259,False,exact_plate_mjd_fiber,,nan,245.87839999999997,18.264639999999996,162330.81+181552.7,,245.878399,18.264645,2970,54589,53110,259,3.228800058364868,3.228800058364868,3.2366000000000006,0.003,149.71316246922007,2.2365040464362824,none,0,0,0,0,11.869331367263104,,,/home/nicho/GRAHSP_my/data/dr7q_spectra/spec-2970-54589-0259.fits
missing_galaxy,11432,075658.38+193253.3_616367_1,616367,1922-53315-235,1922,53315,235,1922-53315-235,1922-53315-235,False,exact_plate_mjd_fiber,,nan,119.24327999999998,19.548159999999996,075658.38+193253.3,SDSS J075658.38+193253.4,119.243276,19.548165,1922,53315,52994,235,3.3326001167297363,3.3326001167297363,3.3379000000000003,1.0,149.91281130298557,2.2367602727227003,none,0,0,0,0,19.011853263328813,,,/home/nicho/GRAHSP_my/data/dr7q_spectra/spec-1922-53315-0235.fits
matched,11433,012214.46+390702.2_611429_0.3,611429,2062-53381-433,2062,53381,433,2062-53381-433,2062-53381-433,False,exact_plate_mjd_fiber,,nan,20.560249999999996,39.117279999999994,012214.46+390702.2,,20.560251,39.117284,2062,53381,53263,433,1.2138999700546265,1.2138999700546265,1.2123000000000002,0.3,149.7137503180528,2.2276937198189097,explicit_zcosmos_match,1,0,0,1,nan,,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_45_38.323.fits,/home/nicho/GRAHSP_my/data/dr7q_spectra/spec-2062-53381-0433.fits
missing_galaxy,11434,144542.42+091815.3_607012_0.1,607012,1713-53827-285,1713,53827,285,1713-53827-285,1713-53827-285,False,exact_plate_mjd_fiber,,nan,221.42675999999997,9.304279999999999,144542.42+091815.3,,221.426753,9.304276,1713,53827,52754,285,0.6610000133514404,0.6610000133514404,0.6599,0.1,150.1282756293226,2.2219594125524424,none,0,0,0,0,18.7981333722948,,,/home/nicho/GRAHSP_my/data/dr7q_spectra/spec-1713-53827-0285.fits
missing_galaxy,11435,162107.48+290350.3_654210_0.001,654210,1407-52886-504,1407,52886,504,1407-52886-504,1407-52886-504,False,exact_plate_mjd_fiber,,nan,245.28116999999997,29.063989999999997,162107.48+290350.3,SDSS J162107.47+290350.3,245.281173,29.063987,1407,52886,52760,504,2.9658000469207764,2.9658000469207764,2.9650000000000003,0.001,150.26437996762485,2.293815944034631,none,0,0,0,0,10.400353259058855,,,/home/nicho/GRAHSP_my/data/dr7q_spectra/spec-1407-52886-0504.fits
missing_both,11436,081934.80+474017.0_663327_0.1,663327,441-51868-508,441,51868,508,441-51868-508,441-51868-508,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,124.89502999999998,47.67139999999999,081934.80+474017.0,SDSS J081934.79+474017.0,124.895025,47.6714,441,51868,51638,508,2.040800094604492,2.040800094604492,2.0347000000000004,0.1,150.284138297364,2.307642384276607,none,0,0,0,0,24.713853795445345,,,
missing_galaxy,11437,154842.02+091332.6_659352_1,659352,1726-53137-393,1726,53137,393,1726-53137-393,1726-53137-393,False,exact_plate_mjd_fiber,,nan,237.17508999999998,9.22575,154842.02+091332.6,SDSS J154842.02+091332.6,237.175099,9.22575,1726,53137,52812,393,1.5180000066757202,1.5180000066757202,1.5091,1.0,150.219490914558,2.300824623013719,none,0,0,0,0,18.90662335542485,,,/home/nicho/GRAHSP_my/data/dr7q_spectra/spec-1726-53137-0393.fits
missing_galaxy,11438,144144.68+133357.7_658665_0.003,658665,2748-54234-54,2748,54234,54,2748-54234-54,2748-54234-54,False,exact_plate_mjd_fiber,,nan,220.43619999999999,13.566039999999997,144144.68+133357.7,,220.436201,13.566042,2748,54234,53503,54,3.6549999713897705,3.6549999713897705,3.6496000000000004,0.003,150.20106458067025,2.3006544185886355,none,0,0,0,0,16.24494976737106,,,/home/nicho/GRAHSP_my/data/dr7q_spectra/spec-2748-54234-0054.fits
missing_galaxy,11439,084917.71+302406.1_657993_0.0003,657993,1270-52991-57,1270,52991,57,1270-52991-57,1270-52991-57,False,exact_plate_mjd_fiber,,nan,132.32381999999998,30.401719999999997,084917.71+302406.1,SDSS J084917.71+302406.2,132.323821,30.401719,1270,52991,52639,57,2.492000102996826,2.492000102996826,2.4828,0.0003,150.11508684581977,2.299518543117878,none,0,0,0,0,14.222943927898195,,,/home/nicho/GRAHSP_my/data/dr7q_spectra/spec-1270-52991-0057.fits
missing_both,11440,151857.03+023925.0_657993_0.0001,657993,2952-54559-539,2952,54559,539,2952-54559-539,2952-54559-539,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,229.73763999999997,2.6569599999999998,151857.03+023925.0,,229.737644,2.656959,2952,54559,52052,539,2.492000102996826,2.492000102996826,2.4838000000000005,0.0001,150.11508684581977,2.299518543117878,none,0,0,0,0,14.222943927898195,,,
missing_galaxy,11441,084917.71+302406.1_657993_0.0001,657993,1270-52991-57,1270,52991,57,1270-52991-57,1270-52991-57,False,exact_plate_mjd_fiber,,nan,132.32381999999998,30.401719999999997,084917.71+302406.1,SDSS J084917.71+302406.2,132.323821,30.401719,1270,52991,52639,57,2.492000102996826,2.492000102996826,2.4828,0.0001,150.11508684581977,2.299518543117878,none,0,0,0,0,14.222943927898195,,,/home/nicho/GRAHSP_my/data/dr7q_spectra/spec-1270-52991-0057.fits
missing_galaxy,11442,150810.71+152155.4_658665_0.0003,658665,2765-54535-106,2765,54535,106,2765-54535-106,2765-54535-106,False,exact_plate_mjd_fiber,,nan,227.04465999999996,15.365399999999998,150810.71+152155.4,,227.044662,15.3654,2765,54535,53499,106,3.6549999713897705,3.6549999713897705,3.6515000000000004,0.0003,150.20106458067025,2.3006544185886355,none,0,0,0,0,16.24494976737106,,,/home/nicho/GRAHSP_my/data/dr7q_spectra/spec-2765-54535-0106.fits
missing_galaxy,11443,084654.27+300012.8_658665_0.0001,658665,1270-52991-201,1270,52991,201,1270-52991-201,1270-52991-201,False,exact_plate_mjd_fiber,,nan,131.72614,30.003559999999997,084654.27+300012.8,SDSS J084654.27+300012.8,131.726133,30.003558,1270,52991,52639,201,3.6549999713897705,3.6549999713897705,3.6497000000000006,0.0001,150.20106458067025,2.3006544185886355,none,0,0,0,0,16.24494976737106,,,/home/nicho/GRAHSP_my/data/dr7q_spectra/spec-1270-52991-0201.fits
missing_galaxy,11444,164729.85+354605.8_662014_0.001,662014,819-52409-282,819,52409,282,819-52409-282,819-52409-282,False,exact_plate_mjd_fiber,,nan,251.87439999999998,35.76828,164729.85+354605.8,SDSS J164729.85+354605.8,251.874407,35.768282,819,52409,52052,282,0.2508000135421753,0.2508000135421753,0.25970000000000004,0.001,150.0906403907339,2.3056415411940945,none,0,0,0,0,17.668704484457677,,,/home/nicho/GRAHSP_my/data/dr7q_spectra/spec-819-52409-0282.fits
missing_galaxy,11445,073820.28+412716.0_660848_0.0003,660848,1735-53035-45,1735,53035,45,1735-53035-45,1735-53035-45,False,exact_plate_mjd_fiber,,nan,114.58453999999999,41.454449999999994,073820.28+412716.0,SDSS J073820.29+412715.9,114.584541,41.454447,1735,53035,52936,45,3.0350000858306885,3.0350000858306885,3.0326000000000004,0.0003,149.92603529041335,2.3039978365222784,none,0,0,0,0,6.127090967614795,,,/home/nicho/GRAHSP_my/data/dr7q_spectra/spec-1735-53035-0045.fits
missing_galaxy,11446,093532.45+534836.5_654904_0.0003,654904,768-52281-368,768,52281,368,768-52281-368,768-52281-368,False,exact_plate_mjd_fiber,,nan,143.88521999999998,53.81013999999999,093532.45+534836.5,SDSS J093532.46+534836.6,143.88523,53.81014,768,52281,51935,368,0.6850000023841858,0.6850000023841858,0.6864000000000001,0.0003,150.15738273946798,2.2949377271333233,none,0,0,0,0,15.834071515631047,,,/home/nicho/GRAHSP_my/data/dr7q_spectra/spec-768-52281-0368.fits
missing_galaxy,11447,082646.27+162538.0_645886_0.0001,645886,2274-53726-411,2274,53726,411,2274-53726-411,2274-53726-411,False,exact_plate_mjd_fiber,,nan,126.69279999999998,16.427239999999998,082646.27+162538.0,,126.692801,16.427239,2274,53726,53352,411,1.065000057220459,1.065000057220459,1.0628000000000002,0.0001,150.6260862952974,2.2802164401081635,none,0,0,0,0,17.12165811042866,,,/home/nicho/GRAHSP_my/data/dr7q_spectra/spec-2274-53726-0411.fits
missing_galaxy,11448,092837.39+430301.6_663246_1,663246,870-52325-100,870,52325,100,870-52325-100,870-52325-100,False,exact_plate_mjd_fiber,,nan,142.15581999999998,43.050459999999994,092837.39+430301.6,SDSS J092837.39+430301.5,142.155821,43.050458,870,52325,52283,100,1.9426000118255615,1.9426000118255615,1.9393000000000002,1.0,150.23627447260347,2.3070513684235388,none,0,0,0,0,16.54444908755573,,,/home/nicho/GRAHSP_my/data/dr7q_spectra/spec-870-52325-0100.fits
missing_galaxy,11449,151529.83+361319.2_663120_0.3,663120,1353-53083-520,1353,53083,520,1353-53083-520,1353-53083-520,False,exact_plate_mjd_fiber,,nan,228.87430999999998,36.22201,151529.83+361319.2,SDSS J151529.83+361319.2,228.874312,36.222009,1353,53083,52722,520,0.6859999895095825,0.6859999895095825,0.6926000000000001,0.3,150.12464353985177,2.306774501583948,none,0,0,0,0,12.713418625721634,,,/home/nicho/GRAHSP_my/data/dr7q_spectra/spec-1353-53083-0520.fits
missing_both,11450,171700.73+414013.5_656902_0.03,656902,2256-53859-109,2256,53859,109,2256-53859-109,2256-53859-109,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,259.25305,41.67041999999999,171700.73+414013.5,,259.253058,41.670421,2256,53859,53503,109,2.2044999599456787,2.2044999599456787,2.1966,0.03,149.72585300847356,2.2957430484163184,none,0,0,0,0,22.987237193965928,,,
missing_galaxy,11451,084415.53+185625.2_663120_0.1,663120,2279-53708-322,2279,53708,322,2279-53708-322,2279-53708-322,False,exact_plate_mjd_fiber,,nan,131.06471,18.94034,084415.53+185625.2,,131.064717,18.940344,2279,53708,53352,322,0.6859999895095825,0.6859999895095825,0.6948000000000001,0.1,150.12464353985177,2.306774501583948,none,0,0,0,0,12.713418625721634,,,/home/nicho/GRAHSP_my/data/dr7q_spectra/spec-2279-53708-0322.fits
matched,11452,084704.39+375836.0_655522_0.003,655522,865-52323-197,865,52323,197,865-52323-197,865-52323-197,False,exact_plate_mjd_fiber,,nan,131.76829999999998,37.976679999999995,084704.39+375836.0,SDSS J084704.39+375836.0,131.7683,37.976683,865,52323,52263,197,0.7479000091552734,0.7479000091552734,0.7391000000000001,0.003,150.52862689938692,2.292917227823791,explicit_zcosmos_match,1,0,0,1,nan,,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_51_23.510.fits,/home/nicho/GRAHSP_my/data/dr7q_spectra/spec-865-52323-0197.fits
missing_galaxy,11453,153930.24+285035.2_658665_0.0003,658665,1653-53534-369,1653,53534,369,1653-53534-369,1653-53534-369,False,exact_plate_mjd_fiber,,nan,234.87601999999998,28.843129999999995,153930.24+285035.2,SDSS J153930.24+285035.3,234.876027,28.843131,1653,53534,52813,369,3.6549999713897705,3.6549999713897705,3.6536000000000004,0.0003,150.20106458067025,2.3006544185886355,none,0,0,0,0,16.24494976737106,,,/home/nicho/GRAHSP_my/data/dr7q_spectra/spec-1653-53534-0369.fits
missing_galaxy,11454,073903.84+181045.5_657993_0.3,657993,2074-53437-314,2074,53437,314,2074-53437-314,2074-53437-314,False,exact_plate_mjd_fiber,,nan,114.76600999999998,18.179319999999997,073903.84+181045.5,SDSS J073903.84+181045.5,114.766012,18.179324,2074,53437,52639,314,2.492000102996826,2.492000102996826,2.4884000000000004,0.3,150.11508684581977,2.299518543117878,none,0,0,0,0,14.222943927898195,,,/home/nicho/GRAHSP_my/data/dr7q_spectra/spec-2074-53437-0314.fits
missing_galaxy,11455,161407.53+251059.0_660848_0.1,660848,1575-53493-231,1575,53493,231,1575-53493-231,1575-53493-231,False,exact_plate_mjd_fiber,,nan,243.53139999999996,25.183059999999998,161407.53+251059.0,SDSS J161407.53+251058.9,243.531408,25.183056,1575,53493,52758,231,3.0350000858306885,3.0350000858306885,3.0331000000000006,0.1,149.92603529041335,2.3039978365222784,none,0,0,0,0,6.127090967614795,,,/home/nicho/GRAHSP_my/data/dr7q_spectra/spec-1575-53493-0231.fits
missing_both,11456,085558.38+591514.9_660714_0.001,660714,1785-54439-149,1785,54439,149,1785-54439-149,1785-54439-149,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,133.99328999999997,59.254149999999996,085558.38+591514.9,,133.99329,59.254147,1785,54439,52936,149,3.5139999389648438,3.5139999389648438,3.5237000000000003,0.001,149.86132370239304,2.3035767718135776,none,0,0,0,0,7.261675741758803,,,
missing_both,11457,134751.71-001518.4_661467_0.0001,661467,300-51943-200,300,51943,200,300-51943-200,300-51943-200,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,206.96544999999998,-0.25511999999999996,134751.71-001518.4,LBQS 1345-0000,206.96546,-0.255115,300,51943,51258,200,0.5501000285148621,0.5501000285148621,0.5536000000000001,0.0001,149.81912667964576,2.3048730497694643,none,0,0,0,0,10.658125923168768,,,
missing_both,11458,171700.73+414013.5_656902_1,656902,2256-53859-109,2256,53859,109,2256-53859-109,2256-53859-109,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,259.25305,41.67041999999999,171700.73+414013.5,,259.253058,41.670421,2256,53859,53503,109,2.2044999599456787,2.2044999599456787,2.1966,1.0,149.72585300847356,2.2957430484163184,none,0,0,0,0,22.987237193965928,,,
missing_galaxy,11459,074834.05+474224.2_657993_0.0001,657993,1737-53055-373,1737,53055,373,1737-53055-373,1737-53055-373,False,exact_plate_mjd_fiber,,nan,117.14190999999998,47.70674999999999,074834.05+474224.2,SDSS J074834.05+474224.3,117.141904,47.706749,1737,53055,52935,373,2.492000102996826,2.492000102996826,2.4885,0.0001,150.11508684581977,2.299518543117878,none,0,0,0,0,14.222943927898195,,,/home/nicho/GRAHSP_my/data/dr7q_spectra/spec-1737-53055-0373.fits
missing_galaxy,11460,152807.19+325456.1_658665_0.3,658665,1387-53118-583,1387,53118,583,1387-53118-583,1387-53118-583,False,exact_plate_mjd_fiber,,nan,232.02997999999997,32.915589999999995,152807.19+325456.1,SDSS J152807.19+325456.1,232.029979,32.91559,1387,53118,52760,583,3.6549999713897705,3.6549999713897705,3.6507000000000005,0.3,150.20106458067025,2.3006544185886355,none,0,0,0,0,16.24494976737106,,,/home/nicho/GRAHSP_my/data/dr7q_spectra/spec-1387-53118-0583.fits
missing_galaxy,11461,082535.19+512706.3_660714_0.001,660714,442-51882-550,442,51882,550,442-51882-550,442-51882-550,False,exact_plate_mjd_fiber,,nan,126.39663999999998,51.451769999999996,082535.19+512706.3,SDSS J082535.18+512706.3,126.396642,51.45177,442,51882,51667,550,3.5139999389648438,3.5139999389648438,3.5118000000000005,0.001,149.86132370239304,2.3035767718135776,none,0,0,0,0,7.261675741758803,,,/home/nicho/GRAHSP_my/data/dr7q_spectra/spec-442-51882-0550.fits
missing_galaxy,11462,104437.05+650645.0_658665_0.0001,658665,489-51930-76,489,51930,76,489-51930-76,489-51930-76,False,exact_plate_mjd_fiber,,nan,161.15439999999998,65.1125,104437.05+650645.0,SDSS J104437.06+650645.0,161.154401,65.112501,489,51930,51661,76,3.6549999713897705,3.6549999713897705,3.6485000000000003,0.0001,150.20106458067025,2.3006544185886355,none,0,0,0,0,16.24494976737106,,,/home/nicho/GRAHSP_my/data/dr7q_spectra/spec-489-51930-0076.fits
missing_both,11463,144033.82+044830.9_661852_0.001,661852,586-52023-577,586,52023,577,586-52023-577,586-52023-577,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,220.14094999999998,4.80859,144033.82+044830.9,SDSS J144033.82+044830.9,220.140947,4.808591,586,52023,51987,577,1.23580002784729,1.23580002784729,1.2320000000000002,0.001,150.1761042558809,2.3045586517877714,none,0,0,0,0,35.25176777076298,,,
missing_both,11464,144759.91+255050.0_663327_1,663327,2142-54208-50,2142,54208,50,2142-54208-50,2142-54208-50,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,221.99965999999998,25.847239999999996,144759.91+255050.0,,221.999664,25.84724,2142,54208,53148,50,2.040800094604492,2.040800094604492,2.0467000000000004,1.0,150.284138297364,2.307642384276607,none,0,0,0,0,24.713853795445345,,,
matched,11465,083104.14+070932.0_659957_0.1,659957,1297-52963-423,1297,52963,423,1297-52963-423,1297-52963-423,False,exact_plate_mjd_fiber,,nan,127.76725999999998,7.158889999999999,083104.14+070932.0,SDSS J083104.14+070932.0,127.767258,7.15889,1297,52963,52667,423,0.4122999906539917,0.4122999906539917,0.42100000000000004,0.1,150.1612466462966,2.301262332122469,coordinate_fallback,0,0,1,1,0.07019249974921332,831411,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_54_22.413.fits,/home/nicho/GRAHSP_my/data/dr7q_spectra/spec-1297-52963-0423.fits
missing_dr7q,11466,085242.09+574357.9_654255_0.0003,654255,483-51924-367,483,51924,367,483-51924-367,483-51924-367,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,133.17538,57.732769999999995,085242.09+574357.9,SDSS J085242.07+574357.9,133.17538,57.732772,483,51924,52935,367,0.9077000021934509,0.9077000021934509,0.9069000000000002,0.0003,149.52229889913596,2.292719263154891,explicit_zcosmos_match,1,0,0,1,nan,,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T13_00_41.213.fits,
matched,11467,153458.50+024214.0_661714_1,661714,593-52026-192,593,52026,192,593-52026-192,593-52026-192,False,exact_plate_mjd_fiber,,nan,233.74375999999998,2.7039099999999996,153458.50+024214.0,SDSS J153458.50+024214.0,233.743756,2.703909,593,52026,51668,192,0.38019999861717224,0.38019999861717224,0.3894,1.0,149.97133417814894,2.302839299075518,coordinate_fallback,0,0,1,1,0.07541311782179921,832470,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_51_28.790.fits,/home/nicho/GRAHSP_my/data/dr7q_spectra/spec-593-52026-0192.fits
missing_both,11468,080040.95+160913.0_660714_1,660714,2080-53350-633,2080,53350,633,2080-53350-633,2080-53350-633,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,120.17062999999999,16.153629999999996,080040.95+160913.0,SDSS J080040.95+160913.0,120.170634,16.153633,2080,53350,53111,633,3.5139999389648438,3.5139999389648438,3.5065000000000004,1.0,149.86132370239304,2.3035767718135776,none,0,0,0,0,7.261675741758803,,,
missing_galaxy,11469,150328.88+041949.0_658665_1,658665,589-52055-481,589,52055,481,589-52055-481,589-52055-481,False,exact_plate_mjd_fiber,,nan,225.87035999999998,4.33029,150328.88+041949.0,SDSS J150328.88+041949.0,225.870355,4.330286,589,52055,51674,481,3.6549999713897705,3.6549999713897705,3.6644000000000005,1.0,150.20106458067025,2.3006544185886355,none,0,0,0,0,16.24494976737106,,,/home/nicho/GRAHSP_my/data/dr7q_spectra/spec-589-52055-0481.fits
missing_both,11470,084959.63+430111.4_658665_0.3,658665,896-52592-585,896,52592,585,896-52592-585,896-52592-585,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,132.49846999999997,43.019859999999994,084959.63+430111.4,SDSS J084959.62+430111.4,132.498468,43.019856,896,52592,52283,585,3.6549999713897705,3.6549999713897705,3.6564000000000005,0.3,150.20106458067025,2.3006544185886355,none,0,0,0,0,16.24494976737106,,,
missing_galaxy,11471,151529.83+361319.2_654904_0.01,654904,1353-53083-520,1353,53083,520,1353-53083-520,1353-53083-520,False,exact_plate_mjd_fiber,,nan,228.87430999999998,36.22201,151529.83+361319.2,SDSS J151529.83+361319.2,228.874312,36.222009,1353,53083,52722,520,0.6850000023841858,0.6850000023841858,0.6926000000000001,0.01,150.15738273946798,2.2949377271333233,none,0,0,0,0,15.834071515631047,,,/home/nicho/GRAHSP_my/data/dr7q_spectra/spec-1353-53083-0520.fits
matched,11472,153245.10+041231.3_655522_0.01,655522,1835-54563-26,1835,54563,26,1835-54563-26,1835-54563-26,False,exact_plate_mjd_fiber,,nan,233.18795999999998,4.208699999999999,153245.10+041231.3,,233.187952,4.208705,1835,54563,52076,26,0.7479000091552734,0.7479000091552734,0.7486,0.01,150.52862689938692,2.292917227823791,explicit_zcosmos_match,1,0,0,1,nan,,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_51_23.510.fits,/home/nicho/GRAHSP_my/data/dr7q_spectra/spec-1835-54563-0026.fits
missing_galaxy,11473,143803.32+040432.2_655560_0.01,655560,586-52023-514,586,52023,514,586-52023-514,586-52023-514,False,exact_plate_mjd_fiber,,nan,219.51384999999996,4.07562,143803.32+040432.2,SDSS J143803.32+040432.2,219.513861,4.075622,586,52023,51987,514,2.226300001144409,2.226300001144409,2.2243000000000004,0.01,149.8456310340058,2.29576975204246,none,0,0,0,0,17.549823304308813,,,/home/nicho/GRAHSP_my/data/dr7q_spectra/spec-586-52023-0514.fits
missing_galaxy,11474,152807.19+325456.1_658665_0.0003,658665,1387-53118-583,1387,53118,583,1387-53118-583,1387-53118-583,False,exact_plate_mjd_fiber,,nan,232.02997999999997,32.915589999999995,152807.19+325456.1,SDSS J152807.19+325456.1,232.029979,32.91559,1387,53118,52760,583,3.6549999713897705,3.6549999713897705,3.6507000000000005,0.0003,150.20106458067025,2.3006544185886355,none,0,0,0,0,16.24494976737106,,,/home/nicho/GRAHSP_my/data/dr7q_spectra/spec-1387-53118-0583.fits
missing_both,11475,082628.17+152308.1_660714_0.3,660714,2272-53713-633,2272,53713,633,2272-53713-633,2272-53713-633,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,126.61738999999999,15.385589999999999,082628.17+152308.1,,126.617389,15.385587,2272,53713,53359,633,3.5139999389648438,3.5139999389648438,3.5048000000000004,0.3,149.86132370239304,2.3035767718135776,none,0,0,0,0,7.261675741758803,,,
missing_galaxy,11476,153930.24+285035.2_658665_0.01,658665,1653-53534-369,1653,53534,369,1653-53534-369,1653-53534-369,False,exact_plate_mjd_fiber,,nan,234.87601999999998,28.843129999999995,153930.24+285035.2,SDSS J153930.24+285035.3,234.876027,28.843131,1653,53534,52813,369,3.6549999713897705,3.6549999713897705,3.6536000000000004,0.01,150.20106458067025,2.3006544185886355,none,0,0,0,0,16.24494976737106,,,/home/nicho/GRAHSP_my/data/dr7q_spectra/spec-1653-53534-0369.fits
missing_both,11477,023311.05+002445.7_661443_0.3,661443,705-52200-584,705,52200,584,705-52200-584,705-52200-584,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,38.29606999999999,0.4127199999999999,023311.05+002445.7,SDSS J023311.05+002445.7,38.296068,0.41272,705,52200,52234,584,2.9788999557495117,2.9788999557495117,2.9801,0.3,150.2088115008336,2.305112150797536,none,0,0,0,0,12.139669632963406,,,
matched,11478,150408.46+143123.3_662923_0.03,662923,2751-54243-575,2751,54243,575,2751-54243-575,2751-54243-575,False,exact_plate_mjd_fiber,,nan,226.03527999999997,14.523139999999998,150408.46+143123.3,MRK 0840,226.035274,14.52314,2751,54243,53502,575,0.10819999873638153,0.10819999873638153,0.11810000000000001,0.03,149.85984656966195,2.304956242032421,explicit_zcosmos_match,1,0,0,1,nan,,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T13_00_26.387.fits,/home/nicho/GRAHSP_my/data/dr7q_spectra/spec-2751-54243-0575.fits
missing_galaxy,11479,034621.27-000141.5_663120_0.03,663120,2638-54095-67,2638,54095,67,2638-54095-67,2638-54095-67,False,exact_plate_mjd_fiber,,nan,56.588629999999995,-0.028209999999999995,034621.27-000141.5,,56.588628,-0.028207,2638,54095,52234,67,0.6859999895095825,0.6859999895095825,0.6900000000000001,0.03,150.12464353985177,2.306774501583948,none,0,0,0,0,12.713418625721634,,,/home/nicho/GRAHSP_my/data/dr7q_spectra/spec-2638-54095-0067.fits
missing_both,11480,074932.78+373009.3_664442_0.0003,664442,543-52017-367,543,52017,367,543-52017-367,543-52017-367,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,117.38661999999998,37.50259,074932.78+373009.3,SDSS J074932.78+373009.2,117.386619,37.502593,543,52017,51935,367,0.8460999727249146,0.8460999727249146,0.8551000000000001,0.0003,149.97798178388737,2.309642559456456,none,0,0,0,0,22.14316543105396,,,
missing_galaxy,11481,095613.83+555604.3_664442_0.0003,664442,557-52253-6,557,52253,6,557-52253-6,557-52253-6,False,exact_plate_mjd_fiber,,nan,149.05765999999997,55.934529999999995,095613.83+555604.3,SDSS J095613.82+555604.2,149.057658,55.934529,557,52253,51935,6,0.8460999727249146,0.8460999727249146,0.8555000000000001,0.0003,149.97798178388737,2.309642559456456,none,0,0,0,0,22.14316543105396,,,/home/nicho/GRAHSP_my/data/dr7q_spectra/spec-557-52253-0006.fits
missing_both,11482,090751.66+622442.7_665223_1,665223,1786-54450-407,1786,54450,407,1786-54450-407,1786-54450-407,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,136.96526999999998,62.41186999999999,090751.66+622442.7,,136.965273,62.411872,1786,54450,52936,407,1.847000002861023,1.847000002861023,1.8511000000000002,1.0,150.08151552376717,2.309694556239469,none,0,0,0,0,6.955076960421865,,,
missing_galaxy,11483,164800.81+295657.4_666113_0.003,666113,1342-52793-548,1342,52793,548,1342-52793-548,1342-52793-548,False,exact_plate_mjd_fiber,,nan,252.00336999999996,29.949299999999997,164800.81+295657.4,2MASX J16480084+2956575,252.003377,29.949304,1342,52793,52402,548,0.09989999979734421,0.09989999979734421,0.10590000000000001,0.003,150.33038301604634,2.3120060724162985,none,0,0,0,0,7.461096995357705,,,/home/nicho/GRAHSP_my/data/dr7q_spectra/spec-1342-52793-0548.fits
