cosmos_id,representative_chimera_id,n_chimeras_in_provenance,host_ra_deg,host_dec_deg,host_redshift,service,rank,match_ra_deg,match_dec_deg,separation_arcsec,match_redshift,match_redshift_error,delta_redshift,redshift_consistent,spectype,subclass,data_release,spectrum_id,plate,mjd,fiber,targetid,sparcl_id
620113,155507.28+141817.9_620113_1,1,150.2248750423584,2.236916033367712,0.36239999532699585,desi,2,150.2248378129142,2.236925863681891,0.1385207310076317,0.3616875079927001,9.9949437561526e-05,-0.0007124873342957416,True,GALAXY,,DESI-EDR,39627841603639217,,,,,b33c44ac-9cb1-11ee-8b59-525400ad1336
630683,161436.81+283905.9_630683_0.1,2,149.9128720281459,2.2544188504038023,0.3255000114440918,desi,1,149.91283635444978,2.2544171217601865,0.12847671086985948,0.3255666967575322,7.451632555272866e-05,6.668531344039552e-05,True,GALAXY,,DESI-DR1,39089837394900144,,,,,f9411bd6-8786-11ef-8d0d-525400f334e1
313620,161700.81+124332.2_313620_0.01,1,150.41363658325395,1.7624744504272574,0.36149999499320984,desi,1,150.41363905493992,1.7624576528708313,0.06112174044157942,0.3611825974331097,4.249759592548225e-06,-0.00031739756010013,True,GALAXY,,DESI-DR1,39089837395048686,,,,,d22c4e68-8784-11ef-90e7-525400f334e1
230041,081051.58+205758.1_230041_0.03,34,149.62484215067008,1.6263316193216095,0.5745000243186951,desi,1,149.6248456373045,1.6263071921482994,0.08882839503066564,0.5742142094391417,0.00011023166627694851,-0.00028581487955336993,True,GALAXY,,DESI-DR1,39089837394898317,,,,,f14f87d0-8780-11ef-a3fe-525400f334e1
283593,083000.35+343238.7_283593_0.3,3,150.162406237291,1.7144864482213287,0.7426000237464905,desi,1,150.16237687524685,1.7144863785356865,0.1056563363150716,0.7418114926085202,3.107253089540347e-05,-0.0007885311379702831,True,GALAXY,,DESI-DR1,39089837395058577,,,,,44a90155-8784-11ef-83e0-525400f334e1
226550,074914.60+175631.9_226550_0.3,1,150.14479076590848,1.623507369006218,0.4259999990463257,desi,1,150.14476884154556,1.6235157850472013,0.084513525096748,0.4256135086015288,0.0001653366045836273,-0.0003864904447968831,True,GALAXY,,DESI-DR1,39089837395057594,,,,,53a087bf-8784-11ef-b7b6-525400f334e1
233582,023030.37-004513.8_233582_0.3,2,149.7956002429849,1.6328885575144207,0.5077999830245972,desi,1,149.79557721482738,1.6328539184880049,0.1497239785620066,0.5072211310656566,9.580187854987124e-05,-0.0005788519589405849,True,GALAXY,,DESI-DR1,39089837394919390,,,,,a3439448-8780-11ef-9c5a-525400f334e1
247669,161047.73+330337.5_247669_0.001,1,150.02828858130724,1.6587765681258977,0.09160000085830688,desi,1,150.02827409910185,1.6587771296542866,0.05215328383338285,0.09151419108478556,1.9177204268832754e-06,-8.580977352132257e-05,True,GALAXY,,DESI-DR1,39627829524038243,,,,,05a91708-87b8-11ef-823b-525400f334e1
247669,161047.73+330337.5_247669_0.001,1,150.02828858130724,1.6587765681258977,0.09160000085830688,desi,2,150.02827409910185,1.6587771296542866,0.05215328383338285,0.09156361370461216,4.434605931942275e-06,-3.638715369472245e-05,True,GALAXY,,DESI-DR1,39627829524038243,,,,,1ab2720d-88f3-11ef-b7e7-525400f334e1
247669,161047.73+330337.5_247669_0.001,1,150.02828858130724,1.6587765681258977,0.09160000085830688,desi,3,150.02827409910185,1.6587771296542866,0.05215328383338285,0.0915630386565089,4.4366684462277954e-06,-3.69622017979826e-05,True,GALAXY,,DESI-EDR,39627829524038243,,,,,6e977844-9b38-11ee-b01f-525400ad1336
247669,161047.73+330337.5_247669_0.001,1,150.02828858130724,1.6587765681258977,0.09160000085830688,desi,4,150.02827409910185,1.6587771296542866,0.05215328383338285,0.0915144181477026,1.983971012749108e-06,-8.558271060428446e-05,True,GALAXY,,DESI-EDR,39627829524038243,,,,,a4685343-9be8-11ee-82b9-525400ad1336
