cosmos_id,representative_chimera_id,n_chimeras_in_provenance,host_ra_deg,host_dec_deg,host_redshift,service,failure_reason
453857,085740.73+434627.4_453857_0.0001,32,149.79026034748114,1.988249268054195,0.4781000018119812,desi,no_desi_match
449433,073149.53+284357.1_449433_0.1,6,150.25247728843306,1.9803163268164308,2.223900079727173,sdss,no_sdss_match
449433,073149.53+284357.1_449433_0.1,6,150.25247728843306,1.9803163268164308,2.223900079727173,desi,no_desi_match
448794,025334.57+000108.3_448794_0.0001,4,150.21003913511257,1.9755818202799718,0.16779999434947968,sdss,no_sdss_match
447143,181125.92+791532.8_447143_1,2,150.44372313444848,1.9749453437723117,0.7700999975204468,sdss,sdss_query_failed: Number of header columns (1) inconsistent with data columns in data line 13
447143,181125.92+791532.8_447143_1,2,150.44372313444848,1.9749453437723117,0.7700999975204468,desi,no_desi_match
452472,142748.28+050222.0_452472_0.0003,5,150.29584037295075,1.983155094504044,0.10490000247955322,sdss,sdss_query_failed: Number of header columns (1) inconsistent with data columns in data line 13
452472,142748.28+050222.0_452472_0.0003,5,150.29584037295075,1.983155094504044,0.10490000247955322,desi,no_desi_match
448737,081709.37+282348.3_448737_0.01,3,149.60663518865644,1.977370555380524,0.8468000292778015,sdss,sdss_missing_match_coordinates
448737,081709.37+282348.3_448737_0.01,3,149.60663518865644,1.977370555380524,0.8468000292778015,desi,no_desi_match
448368,023030.37-004513.8_448368_1,4,149.89305601793654,1.9778588689887926,0.5002999901771545,sdss,sdss_missing_match_coordinates
448368,023030.37-004513.8_448368_1,4,149.89305601793654,1.9778588689887926,0.5002999901771545,desi,no_desi_match
455904,031939.24-002111.5_455904_0.01,2,150.32786384791083,1.991225327717247,2.7320001125335693,sdss,sdss_missing_match_coordinates
455904,031939.24-002111.5_455904_0.01,2,150.32786384791083,1.991225327717247,2.7320001125335693,desi,no_desi_match
453898,150209.87+141556.7_453898_1,7,150.3273209931598,1.9871137357387667,1.1742000579833984,sdss,sdss_missing_match_coordinates
450088,085809.40+492547.0_450088_0.0003,10,150.06443861734905,1.9809907562281446,0.17080000042915344,sdss,sdss_missing_match_coordinates
450088,085809.40+492547.0_450088_0.0003,10,150.06443861734905,1.9809907562281446,0.17080000042915344,desi,no_desi_match_within_radius
454048,075752.87+371320.6_454048_0.0003,11,150.02104708724107,1.9878998385077726,0.8230000138282776,sdss,sdss_missing_match_coordinates
454048,075752.87+371320.6_454048_0.0003,11,150.02104708724107,1.9878998385077726,0.8230000138282776,desi,no_desi_match
454416,161803.24+154814.1_454416_0.0003,10,150.04420678127272,1.987688464111455,0.3418999910354614,sdss,sdss_query_failed: Number of header columns (1) inconsistent with data columns in data line 13
454416,161803.24+154814.1_454416_0.0003,10,150.04420678127272,1.987688464111455,0.3418999910354614,desi,no_desi_match
455294,143657.87+291100.6_455294_1,4,149.85324235123798,1.9894199305707643,1.7684999704360962,sdss,sdss_query_failed: Number of header columns (1) inconsistent with data columns in data line 13
455294,143657.87+291100.6_455294_1,4,149.85324235123798,1.9894199305707643,1.7684999704360962,desi,no_desi_match
451153,064902.92+284710.4_451153_0.3,1,150.7389492699165,1.9817022785014435,0.6029999852180481,sdss,sdss_query_failed: Number of header columns (1) inconsistent with data columns in data line 13
451153,064902.92+284710.4_451153_0.3,1,150.7389492699165,1.9817022785014435,0.6029999852180481,desi,no_desi_match
447690,091129.00+501624.4_447690_0.0001,9,150.13806237858142,1.977733799457228,2.962399959564209,sdss,sdss_missing_match_coordinates
447690,091129.00+501624.4_447690_0.0001,9,150.13806237858142,1.977733799457228,2.962399959564209,desi,no_desi_match
452148,080929.62+181604.5_452148_0.3,7,150.13941718202992,1.9847957312717524,1.3880000114440918,sdss,sdss_missing_match_coordinates
452148,080929.62+181604.5_452148_0.3,7,150.13941718202992,1.9847957312717524,1.3880000114440918,desi,no_desi_match
452430,143034.14+082618.7_452430_0.003,18,149.9003477205958,1.9857399582964175,1.4769999980926514,sdss,sdss_missing_match_coordinates
452430,143034.14+082618.7_452430_0.003,18,149.9003477205958,1.9857399582964175,1.4769999980926514,desi,no_desi_match
411813,093624.13+673939.9_411813_0.0003,15,150.21600103012676,1.9198556134623783,3.619999885559082,sdss,sdss_missing_match_coordinates
411813,093624.13+673939.9_411813_0.0003,15,150.21600103012676,1.9198556134623783,3.619999885559082,desi,no_desi_match
418067,135128.15-001016.9_418067_1,5,149.88248924180843,1.9285342453189385,0.5281000137329102,sdss,sdss_missing_match_coordinates
418067,135128.15-001016.9_418067_1,5,149.88248924180843,1.9285342453189385,0.5281000137329102,desi,no_desi_match
412589,144331.17+272436.7_412589_0.0001,10,150.40340856656437,1.9213463799115982,4.434000015258789,sdss,no_sdss_match
412589,144331.17+272436.7_412589_0.0001,10,150.40340856656437,1.9213463799115982,4.434000015258789,desi,no_desi_match
412283,153920.83+020857.2_412283_0.3,5,150.75371970277885,1.919538691152805,0.3075000047683716,sdss,no_sdss_match
412283,153920.83+020857.2_412283_0.3,5,150.75371970277885,1.919538691152805,0.3075000047683716,desi,no_desi_match
408035,141354.73+110047.4_408035_1,1,149.72543068664444,1.9108346435714767,0.3285999894142151,sdss,no_sdss_match
408035,141354.73+110047.4_408035_1,1,149.72543068664444,1.9108346435714767,0.3285999894142151,desi,no_desi_match
405637,151306.52+200244.1_405637_1,1,150.0161686069475,1.9083670240157995,0.7125999927520752,sdss,no_sdss_match
405637,151306.52+200244.1_405637_1,1,150.0161686069475,1.9083670240157995,0.7125999927520752,desi,no_desi_match
454436,085104.97+333313.8_454436_0.001,5,150.26615412577604,1.9882593863717999,0.7804999947547913,sdss,no_sdss_match
454436,085104.97+333313.8_454436_0.001,5,150.26615412577604,1.9882593863717999,0.7804999947547913,desi,no_desi_match
455022,160336.64+350824.3_455022_0.3,7,150.14292306480203,1.9892050897559084,4.460999965667725,sdss,no_sdss_match
455022,160336.64+350824.3_455022_0.3,7,150.14292306480203,1.9892050897559084,4.460999965667725,desi,no_desi_match
455505,172208.37+282401.5_455505_1,1,150.3943614445238,1.9896313435016935,0.4652000069618225,sdss,no_sdss_match
455505,172208.37+282401.5_455505_1,1,150.3943614445238,1.9896313435016935,0.4652000069618225,desi,no_desi_match
455224,142548.75+122210.2_455224_0.3,3,150.3787959913701,1.989407583805948,0.9574000239372253,sdss,no_sdss_match
448960,081501.84+525255.5_448960_1,3,149.4672747187183,1.9787045105039185,0.13099999725818634,sdss,no_sdss_match
448960,081501.84+525255.5_448960_1,3,149.4672747187183,1.9787045105039185,0.13099999725818634,desi,no_desi_match
451008,082038.88+381136.4_451008_0.1,3,150.04260946461878,1.982126634521877,0.390500009059906,sdss,no_sdss_match
451008,082038.88+381136.4_451008_0.1,3,150.04260946461878,1.982126634521877,0.390500009059906,desi,no_desi_match
451987,154511.29+223856.0_451987_0.1,1,150.10915053421306,1.9825279487692602,0.2223999947309494,sdss,no_sdss_match
451987,154511.29+223856.0_451987_0.1,1,150.10915053421306,1.9825279487692602,0.2223999947309494,desi,no_desi_match
447283,160724.72+444809.9_447283_1,1,150.3530621008813,1.9749869511774207,0.531000018119812,sdss,no_sdss_match
450783,032838.28-000341.6_450783_0.3,1,149.63599078253813,1.9804010978990954,0.30889999866485596,sdss,no_sdss_match
454255,092242.20+450748.6_454255_1,2,150.4740872431825,1.9867018280152577,0.3424000144004822,sdss,no_sdss_match
454255,092242.20+450748.6_454255_1,2,150.4740872431825,1.9867018280152577,0.3424000144004822,desi,no_desi_match
420862,154458.49+230810.1_420862_0.03,2,150.75081160174142,1.931667440657432,0.3763999938964844,sdss,no_sdss_match
396747,021447.00-003250.6_396747_0.001,4,150.22693019360014,1.893353932822636,0.34529998898506165,sdss,no_sdss_match
398644,172756.85+581205.9_398644_0.3,10,150.2309669679671,1.8974598477924487,0.4205999970436096,sdss,no_sdss_match
398644,172756.85+581205.9_398644_0.3,10,150.2309669679671,1.8974598477924487,0.4205999970436096,desi,no_desi_match
398131,075643.10+310248.9_398131_0.0003,38,150.1213387537601,1.8964355246493867,0.2791999876499176,sdss,sdss_query_failed: Number of header columns (1) inconsistent with data columns in data line 13
398131,075643.10+310248.9_398131_0.0003,38,150.1213387537601,1.8964355246493867,0.2791999876499176,desi,no_desi_match
376585,084727.58+084044.8_376585_0.003,7,149.95419251518126,1.86430711870735,1.4673999547958374,sdss,sdss_query_failed: Number of header columns (1) inconsistent with data columns in data line 13
376585,084727.58+084044.8_376585_0.003,7,149.95419251518126,1.86430711870735,1.4673999547958374,desi,no_desi_match
378033,152836.69+205348.6_378033_0.003,12,150.49913944034785,1.8656235410614939,0.5264999866485596,sdss,sdss_query_failed: Number of header columns (1) inconsistent with data columns in data line 13
378033,152836.69+205348.6_378033_0.003,12,150.49913944034785,1.8656235410614939,0.5264999866485596,desi,no_desi_match
378299,080002.76+405927.2_378299_0.0003,10,150.1354344269091,1.8662069543810396,1.6241999864578247,sdss,sdss_query_failed: Number of header columns (1) inconsistent with data columns in data line 13
375779,151430.61+442106.8_375779_0.0003,39,150.230358027759,1.8633849118218433,0.5026999711990356,sdss,sdss_missing_match_coordinates
375779,151430.61+442106.8_375779_0.0003,39,150.230358027759,1.8633849118218433,0.5026999711990356,desi,no_desi_match
373941,165154.07+313305.0_373941_0.1,4,150.20656338357028,1.860622031112957,2.697000026702881,sdss,sdss_missing_match_coordinates
373941,165154.07+313305.0_373941_0.1,4,150.20656338357028,1.860622031112957,2.697000026702881,desi,no_desi_match
376768,165326.73+304023.6_376768_0.003,29,150.2260995945594,1.8637850639468176,0.9929999709129333,sdss,sdss_missing_match_coordinates
376768,165326.73+304023.6_376768_0.003,29,150.2260995945594,1.8637850639468176,0.9929999709129333,desi,no_desi_match
377847,073634.60+402603.5_377847_0.0001,23,150.2196198145374,1.866314782574007,3.9700000286102295,sdss,sdss_missing_match_coordinates
377847,073634.60+402603.5_377847_0.0001,23,150.2196198145374,1.866314782574007,3.9700000286102295,desi,no_desi_match
373721,100028.41+612929.1_373721_0.1,6,150.3404330202677,1.860481451594941,2.9635000228881836,sdss,sdss_missing_match_coordinates
373721,100028.41+612929.1_373721_0.1,6,150.3404330202677,1.860481451594941,2.9635000228881836,desi,no_desi_match
374966,085758.30+481929.3_374966_0.003,11,150.16196034831157,1.8611670663806064,1.7588000297546387,sdss,no_sdss_match
374966,085758.30+481929.3_374966_0.003,11,150.16196034831157,1.8611670663806064,1.7588000297546387,desi,no_desi_match
380778,093509.48+481910.2_380778_0.03,7,150.06632759287754,1.8672456772998163,0.21960000693798065,sdss,no_sdss_match
381004,165500.55+383802.8_381004_0.003,69,150.02360072738884,1.870705343310025,1.1480000019073486,sdss,no_sdss_match
381004,165500.55+383802.8_381004_0.003,69,150.02360072738884,1.870705343310025,1.1480000019073486,desi,no_desi_match
370729,154824.53+312004.8_370729_0.03,4,150.07591348649993,1.8556037219247132,2.8819000720977783,sdss,no_sdss_match
370729,154824.53+312004.8_370729_0.03,4,150.07591348649993,1.8556037219247132,2.8819000720977783,desi,no_desi_match
362140,145516.34-020423.9_362140_0.003,13,149.92538623620538,1.8418012739699396,3.2994000911712646,sdss,no_sdss_match
362140,145516.34-020423.9_362140_0.003,13,149.92538623620538,1.8418012739699396,3.2994000911712646,desi,no_desi_match
377425,144239.55+020419.0_377425_0.0003,15,149.64037847214615,1.8654830245417406,2.823899984359741,sdss,no_sdss_match
377425,144239.55+020419.0_377425_0.0003,15,149.64037847214615,1.8654830245417406,2.823899984359741,desi,no_desi_match
376208,154631.14+112135.7_376208_0.0001,5,150.45913647661646,1.8621793760185188,0.7057999968528748,sdss,no_sdss_match
376208,154631.14+112135.7_376208_0.0001,5,150.45913647661646,1.8621793760185188,0.7057999968528748,desi,no_desi_match
381991,081456.09+532533.5_381991_0.0001,21,149.66156270275346,1.8728773649824149,0.12680000066757202,sdss,no_sdss_match
381991,081456.09+532533.5_381991_0.0001,21,149.66156270275346,1.8728773649824149,0.12680000066757202,desi,no_desi_match
372631,135714.60+052331.6_372631_0.0001,55,150.37733122527973,1.8586741711325412,0.890999972820282,sdss,no_sdss_match
372631,135714.60+052331.6_372631_0.0001,55,150.37733122527973,1.8586741711325412,0.890999972820282,desi,no_desi_match
379359,075217.84+193542.2_379359_0.1,28,150.13098741667312,1.869158170896684,0.12540000677108765,sdss,no_sdss_match
379359,075217.84+193542.2_379359_0.1,28,150.13098741667312,1.869158170896684,0.12540000677108765,desi,no_desi_match
361911,135126.32+021942.2_361911_0.0001,2,149.9328481125997,1.8395400522715588,0.8855999708175659,sdss,no_sdss_match
358874,152304.08+151155.8_358874_0.001,11,149.686636874348,1.8320765466430213,0.9192000031471252,sdss,no_sdss_match
367230,161545.95+060852.4_367230_0.003,19,150.33130834131774,1.850013138392997,3.0810000896453857,sdss,sdss_query_failed: Number of header columns (1) inconsistent with data columns in data line 13
367230,161545.95+060852.4_367230_0.003,19,150.33130834131774,1.850013138392997,3.0810000896453857,desi,no_desi_match
368831,092837.39+430301.6_368831_0.03,5,150.2999782766356,1.851920548427192,1.9364999532699585,sdss,sdss_query_failed: Number of header columns (1) inconsistent with data columns in data line 13
368831,092837.39+430301.6_368831_0.03,5,150.2999782766356,1.851920548427192,1.9364999532699585,desi,no_desi_match
371971,025334.57+000108.3_371971_0.001,8,149.92853956787596,1.8567950902107073,0.16439999639987946,sdss,sdss_query_failed: Number of header columns (1) inconsistent with data columns in data line 13
371971,025334.57+000108.3_371971_0.001,8,149.92853956787596,1.8567950902107073,0.16439999639987946,desi,no_desi_match
366778,081629.74+534111.6_366778_0.03,2,149.726393863241,1.8464326355476113,0.6942999958992004,sdss,sdss_missing_match_coordinates
366778,081629.74+534111.6_366778_0.03,2,149.726393863241,1.8464326355476113,0.6942999958992004,desi,no_desi_match
367543,144240.79+052423.2_367543_0.001,5,149.9066647326136,1.8496596643209258,0.12269999831914902,sdss,sdss_missing_match_coordinates
367543,144240.79+052423.2_367543_0.001,5,149.9066647326136,1.8496596643209258,0.12269999831914902,desi,no_desi_match
368004,082054.81+100609.4_368004_1,3,150.4236963032811,1.8487957528999335,0.9627000093460083,sdss,sdss_missing_match_coordinates
369891,110949.57+655935.3_369891_0.1,7,149.64490663862816,1.8524681609506553,0.4041000008583069,sdss,sdss_missing_match_coordinates
369891,110949.57+655935.3_369891_0.1,7,149.64490663862816,1.8524681609506553,0.4041000008583069,desi,no_desi_match
366749,092523.79+373210.9_366749_0.03,5,149.76819890385582,1.8475497320782697,0.44359999895095825,sdss,sdss_query_failed: Number of header columns (1) inconsistent with data columns in data line 13
366749,092523.79+373210.9_366749_0.03,5,149.76819890385582,1.8475497320782697,0.44359999895095825,desi,no_desi_match
367520,021938.29-002151.5_367520_0.001,3,150.25597497960888,1.850015942690769,0.54830002784729,sdss,sdss_query_failed: Number of header columns (1) inconsistent with data columns in data line 13
367520,021938.29-002151.5_367520_0.001,3,150.25597497960888,1.850015942690769,0.54830002784729,desi,no_desi_match
358039,021415.26-000414.7_358039_1,2,150.05887580797284,1.8350893023079924,2.569999933242798,sdss,sdss_query_failed: Number of header columns (1) inconsistent with data columns in data line 13
358039,021415.26-000414.7_358039_1,2,150.05887580797284,1.8350893023079924,2.569999933242798,desi,no_desi_match
392640,095212.77+571718.6_392640_0.003,12,149.94344230564343,1.889219034393974,0.746999979019165,sdss,sdss_missing_match_coordinates
392640,095212.77+571718.6_392640_0.003,12,149.94344230564343,1.889219034393974,0.746999979019165,desi,no_desi_match
400046,080611.98+225545.2_400046_0.0001,14,150.2537945627543,1.8970328188725645,0.3619999885559082,sdss,sdss_missing_match_coordinates
392746,173239.82+613041.0_392746_1,2,150.30041735254477,1.8881769436797229,0.536300003528595,sdss,sdss_missing_match_coordinates
392746,173239.82+613041.0_392746_1,2,150.30041735254477,1.8881769436797229,0.536300003528595,desi,no_desi_match
395175,030054.53-003403.3_395175_0.3,23,149.81762598200373,1.8936735585091837,2.4846999645233154,sdss,sdss_missing_match_coordinates
395175,030054.53-003403.3_395175_0.3,23,149.81762598200373,1.8936735585091837,2.4846999645233154,desi,no_desi_match
364314,150153.55+111512.1_364314_0.03,3,149.67845044944167,1.8440118513322157,2.1575000286102295,sdss,sdss_missing_match_coordinates
364314,150153.55+111512.1_364314_0.03,3,149.67845044944167,1.8440118513322157,2.1575000286102295,desi,no_desi_match
371390,084403.74+161814.8_371390_0.01,1,150.38792906477155,1.8544452291765625,0.6963000297546387,sdss,no_sdss_match
396396,075946.50+225845.3_396396_0.3,2,150.14058800643213,1.892426998238112,0.3702000081539154,sdss,no_sdss_match
396396,075946.50+225845.3_396396_0.3,2,150.14058800643213,1.892426998238112,0.3702000081539154,desi,no_desi_match
398079,143359.95+082800.9_398079_0.0001,15,150.35505567030958,1.898276609088282,1.6246999502182007,sdss,no_sdss_match
398079,143359.95+082800.9_398079_0.0001,15,150.35505567030958,1.898276609088282,1.6246999502182007,desi,no_desi_match
394702,150654.94+004004.2_394702_0.3,11,150.27981782967703,1.8918695442253592,1.1725000143051147,sdss,sdss_query_failed: Number of header columns (1) inconsistent with data columns in data line 13
394702,150654.94+004004.2_394702_0.3,11,150.27981782967703,1.8918695442253592,1.1725000143051147,desi,no_desi_match
399110,164729.85+354605.8_399110_0.03,12,150.1305243303638,1.8961967133890596,0.25679999589920044,sdss,sdss_query_failed: Number of header columns (1) inconsistent with data columns in data line 13
399110,164729.85+354605.8_399110_0.03,12,150.1305243303638,1.8961967133890596,0.25679999589920044,desi,no_desi_match
396106,083129.51+390149.5_396106_1,5,149.9745777018445,1.8940076243573996,0.5389999747276306,sdss,sdss_query_failed: Number of header columns (1) inconsistent with data columns in data line 13
396106,083129.51+390149.5_396106_1,5,149.9745777018445,1.8940076243573996,0.5389999747276306,desi,no_desi_match
395058,133553.88-022636.1_395058_1,11,150.25901701266943,1.8913566372223212,0.445499986410141,sdss,sdss_missing_match_coordinates
394723,133712.88-024752.7_394723_0.003,9,150.74526180537205,1.8908038563926746,0.7200000286102295,sdss,sdss_missing_match_coordinates
392928,154432.94+202626.1_392928_0.1,18,149.9834528232175,1.8888156538937892,0.2754000127315521,sdss,sdss_missing_match_coordinates
392928,154432.94+202626.1_392928_0.1,18,149.9834528232175,1.8888156538937892,0.2754000127315521,desi,no_desi_match
392693,143546.60+143640.5_392693_0.003,53,149.73280159134367,1.8897900256017464,3.2588000297546387,sdss,sdss_missing_match_coordinates
392693,143546.60+143640.5_392693_0.003,53,149.73280159134367,1.8897900256017464,3.2588000297546387,desi,no_desi_match
398880,140337.31+024707.6_398880_1,21,150.17897382487118,1.8988969475121795,1.1410000324249268,sdss,sdss_missing_match_coordinates
398880,140337.31+024707.6_398880_1,21,150.17897382487118,1.8988969475121795,1.1410000324249268,desi,no_desi_match
395903,142037.49+103049.6_395903_0.01,18,149.80982618419955,1.8926183566375987,0.6833999752998352,sdss,sdss_query_failed: Number of header columns (1) inconsistent with data columns in data line 13
395903,142037.49+103049.6_395903_0.01,18,149.80982618419955,1.8926183566375987,0.6833999752998352,desi,no_desi_match
396004,154814.20+202908.6_396004_1,16,149.86811716073103,1.8949960472833753,4.7210001945495605,sdss,sdss_query_failed: Number of header columns (1) inconsistent with data columns in data line 13
396004,154814.20+202908.6_396004_1,16,149.86811716073103,1.8949960472833753,4.7210001945495605,desi,no_desi_match
397991,142343.58+171247.1_397991_0.0003,26,150.39355188876192,1.898106843132525,1.8939000368118286,sdss,sdss_missing_match_coordinates
397991,142343.58+171247.1_397991_0.0003,26,150.39355188876192,1.898106843132525,1.8939000368118286,desi,no_desi_match
396799,144201.48+212040.6_396799_1,14,149.93666333808633,1.8963344768373807,2.947999954223633,sdss,sdss_missing_match_coordinates
396799,144201.48+212040.6_396799_1,14,149.93666333808633,1.8963344768373807,2.947999954223633,desi,no_desi_match
393969,013607.51+230325.6_393969_0.3,8,150.05979979753872,1.891405137138278,2.2887001037597656,sdss,sdss_missing_match_coordinates
393969,013607.51+230325.6_393969_0.3,8,150.05979979753872,1.891405137138278,2.2887001037597656,desi,no_desi_match
397548,092135.57+551018.8_397548_1,9,149.583787552125,1.895913267623217,0.8367000222206116,sdss,sdss_missing_match_coordinates
394505,153308.29+163233.9_394505_1,18,149.56710880859737,1.8912589751982642,0.38429999351501465,sdss,sdss_missing_match_coordinates
394505,153308.29+163233.9_394505_1,18,149.56710880859737,1.8912589751982642,0.38429999351501465,desi,no_desi_match
393789,154955.29+420327.9_393789_0.03,8,149.98199930515597,1.8909713369839538,0.9290000200271606,sdss,no_sdss_match
393789,154955.29+420327.9_393789_0.03,8,149.98199930515597,1.8909713369839538,0.9290000200271606,desi,no_desi_match
399716,093509.35+514116.4_399716_1,20,150.2823108016831,1.9001226679907757,2.7170000076293945,sdss,no_sdss_match
393599,091854.48+583339.6_393599_0.3,18,150.51384288285843,1.890626417319771,1.3102999925613403,sdss,no_sdss_match
394742,092945.44+441435.1_394742_0.003,4,149.8906423934232,1.8917492801288507,0.33880001306533813,sdss,no_sdss_match
394742,092945.44+441435.1_394742_0.003,4,149.8906423934232,1.8917492801288507,0.33880001306533813,desi,no_desi_match
396922,022837.85+002215.4_396922_0.03,20,149.7166742336864,1.8937382722254752,0.6172000169754028,sdss,no_sdss_match
396922,022837.85+002215.4_396922_0.03,20,149.7166742336864,1.8937382722254752,0.6172000169754028,desi,no_desi_match
383199,085905.54+310522.9_383199_0.01,5,150.2320535063296,1.873085551204213,0.7461000084877014,sdss,no_sdss_match
383199,085905.54+310522.9_383199_0.01,5,150.2320535063296,1.873085551204213,0.7461000084877014,desi,no_desi_match
386267,155708.39+025722.4_386267_0.003,8,149.59368522278177,1.8777030636875267,0.22030000388622284,sdss,no_sdss_match
386267,155708.39+025722.4_386267_0.003,8,149.59368522278177,1.8777030636875267,0.22030000388622284,desi,no_desi_match
388620,092050.92+462851.4_388620_0.0001,28,149.94888220805657,1.8833870273177464,2.4590001106262207,sdss,no_sdss_match
388620,092050.92+462851.4_388620_0.0001,28,149.94888220805657,1.8833870273177464,2.4590001106262207,desi,no_desi_match
391243,164311.83+405043.2_391243_0.1,11,150.05483011079954,1.884770141883549,0.8276000022888184,sdss,no_sdss_match
387232,080220.61+140111.3_387232_1,7,150.76757112621263,1.8799007638152716,0.5350000262260437,sdss,no_sdss_match
387232,080220.61+140111.3_387232_1,7,150.76757112621263,1.8799007638152716,0.5350000262260437,desi,no_desi_match
391783,162330.81+181552.7_391783_1,64,149.93531811520594,1.8887230594587368,3.2465999126434326,sdss,no_sdss_match
391783,162330.81+181552.7_391783_1,64,149.93531811520594,1.8887230594587368,3.2465999126434326,desi,no_desi_match
386109,073512.52+292017.1_386109_1,34,149.95097498151546,1.8790899107225054,2.257699966430664,sdss,no_sdss_match
386109,073512.52+292017.1_386109_1,34,149.95097498151546,1.8790899107225054,2.257699966430664,desi,no_desi_match
390676,163428.68+334505.1_390676_0.01,26,149.74113728640202,1.8863911866187049,3.007499933242798,sdss,no_sdss_match
391359,092947.24+401403.8_391359_1,19,149.77127737600804,1.8859453585884285,0.32739999890327454,sdss,no_sdss_match
391359,092947.24+401403.8_391359_1,19,149.77127737600804,1.8859453585884285,0.32739999890327454,desi,no_desi_match
386661,082231.53+231152.0_386661_0.3,3,149.7033948831824,1.8777068409427944,0.6607000231742859,sdss,no_sdss_match
386661,082231.53+231152.0_386661_0.3,3,149.7033948831824,1.8777068409427944,0.6607000231742859,desi,no_desi_match
388329,164052.87+364114.6_388329_0.0001,11,149.83433082733904,1.882616682732716,2.642899990081787,sdss,no_sdss_match
388329,164052.87+364114.6_388329_0.0001,11,149.83433082733904,1.882616682732716,2.642899990081787,desi,no_desi_match
392130,081416.99+252935.1_392130_0.3,10,150.7491607245638,1.8873447108655315,0.5927000045776367,sdss,no_sdss_match
392130,081416.99+252935.1_392130_0.3,10,150.7491607245638,1.8873447108655315,0.5927000045776367,desi,no_desi_match
383996,142715.08+232911.0_383996_0.3,11,149.93019166064343,1.871306684448627,0.2298000007867813,sdss,no_sdss_match
388723,160158.11+294330.0_388723_1,4,150.25602892278795,1.880335869016201,0.5285999774932861,sdss,no_sdss_match
386230,080409.24+385348.8_386230_1,7,149.60088969910603,1.8769973159604958,0.20819999277591705,sdss,no_sdss_match
386230,080409.24+385348.8_386230_1,7,149.60088969910603,1.8769973159604958,0.20819999277591705,desi,no_desi_match
389125,081052.68+440801.6_389125_1,7,150.17653100951566,1.883503085338216,2.3682000637054443,sdss,sdss_query_failed: Number of header columns (1) inconsistent with data columns in data line 13
389125,081052.68+440801.6_389125_1,7,150.17653100951566,1.883503085338216,2.3682000637054443,desi,no_desi_match
368529,155732.18+442920.3_368529_0.0003,4,150.17584801557382,1.8520056847443351,2.520699977874756,sdss,sdss_query_failed: Number of header columns (1) inconsistent with data columns in data line 13
368529,155732.18+442920.3_368529_0.0003,4,150.17584801557382,1.8520056847443351,2.520699977874756,desi,no_desi_match_within_radius
360531,025754.18+000506.4_360531_0.03,1,149.9268177752439,1.8388751026230477,2.6772000789642334,sdss,sdss_query_failed: Number of header columns (1) inconsistent with data columns in data line 13
357643,084039.50+180338.8_357643_1,4,149.58126318476613,1.8325336266443424,0.8985000252723694,sdss,sdss_missing_match_coordinates
357643,084039.50+180338.8_357643_1,4,149.58126318476613,1.8325336266443424,0.8985000252723694,desi,no_desi_match
374264,080133.55+141442.8_374264_0.0003,56,150.09430579903113,1.8611766528658815,1.1990000009536743,sdss,sdss_missing_match_coordinates
374264,080133.55+141442.8_374264_0.0003,56,150.09430579903113,1.8611766528658815,1.1990000009536743,desi,no_desi_match
380020,074448.41+252550.3_380020_0.003,18,150.34570873797333,1.869401009484341,1.6168999671936035,sdss,sdss_missing_match_coordinates
380020,074448.41+252550.3_380020_0.003,18,150.34570873797333,1.869401009484341,1.6168999671936035,desi,no_desi_match
375949,085234.14+225330.3_375949_0.003,14,150.10980405998487,1.8621456545334243,1.2979999780654907,sdss,sdss_missing_match_coordinates
375949,085234.14+225330.3_375949_0.003,14,150.10980405998487,1.8621456545334243,1.2979999780654907,desi,no_desi_match
377514,144453.67+112338.2_377514_1,13,150.07826979345683,1.865921728838707,2.045300006866455,sdss,sdss_missing_match_coordinates
377514,144453.67+112338.2_377514_1,13,150.07826979345683,1.865921728838707,2.045300006866455,desi,no_desi_match
377280,100027.88+531834.7_377280_0.0003,9,150.26192364828995,1.8643532796799638,1.1491999626159668,sdss,no_sdss_match
377280,100027.88+531834.7_377280_0.0003,9,150.26192364828995,1.8643532796799638,1.1491999626159668,desi,no_desi_match
380098,144110.67+131520.6_380098_1,2,149.53132796661913,1.8685006507544122,0.5296000242233276,sdss,no_sdss_match
380098,144110.67+131520.6_380098_1,2,149.53132796661913,1.8685006507544122,0.5296000242233276,desi,no_desi_match
380690,085657.01+644055.4_380690_0.0001,9,149.92957295171195,1.8668092023766552,0.3700000047683716,sdss,no_sdss_match
377850,142108.71+224117.4_377850_0.1,20,150.40941260286928,1.8665234909958626,2.178999900817871,sdss,no_sdss_match
377850,142108.71+224117.4_377850_0.1,20,150.40941260286928,1.8665234909958626,2.178999900817871,desi,no_desi_match
382583,164729.85+354605.8_382583_1,11,150.00464776124147,1.8725404734462943,0.2671000063419342,sdss,no_sdss_match
382583,164729.85+354605.8_382583_1,11,150.00464776124147,1.8725404734462943,0.2671000063419342,desi,no_desi_match
379840,154200.91+422357.8_379840_0.01,17,149.9500283640179,1.869463785681524,2.240000009536743,sdss,no_sdss_match
379840,154200.91+422357.8_379840_0.01,17,149.9500283640179,1.869463785681524,2.240000009536743,desi,no_desi_match
372460,075718.02+321320.7_372460_0.03,8,150.14584030537324,1.8580740501027662,1.4589999914169312,sdss,no_sdss_match
372460,075718.02+321320.7_372460_0.03,8,150.14584030537324,1.8580740501027662,1.4589999914169312,desi,no_desi_match
